source_model,target_model,sample_index,selector,repeat,target_clean_correct,target_logit_drop,target_loss_increase,target_prediction_changed
vit_base_patch16_224,vit_base_patch16_224,8,patch_score,2,True,-0.04100513458251953,-0.061825573444366455,False
vit_base_patch16_224,vit_base_patch16_224,9,patch_score,2,True,0.03935050964355469,0.004097938537597656,False
vit_base_patch16_224,vit_base_patch16_224,10,patch_score,2,True,-0.0008230209350585938,0.00030381232500076294,False
vit_base_patch16_224,vit_base_patch16_224,11,patch_score,2,True,0.35486412048339844,0.05265193432569504,False
vit_base_patch16_224,vit_base_patch16_224,12,patch_score,2,True,0.14694595336914062,0.04325857758522034,False
vit_base_patch16_224,vit_base_patch16_224,13,patch_score,2,True,0.6212739944458008,0.12600663304328918,False
vit_base_patch16_224,vit_base_patch16_224,14,patch_score,2,False,0.5124897956848145,0.5234095454216003,False
vit_base_patch16_224,vit_base_patch16_224,15,patch_score,2,True,0.17279815673828125,0.0287918820977211,False
vit_base_patch16_224,vit_base_patch16_224,8,patch_score,3,True,-0.24562454223632812,-0.07279163599014282,False
vit_base_patch16_224,vit_base_patch16_224,9,patch_score,3,True,-0.13205718994140625,-0.009567655622959137,False
vit_base_patch16_224,vit_base_patch16_224,10,patch_score,3,True,0.0050716400146484375,0.001171804964542389,False
vit_base_patch16_224,vit_base_patch16_224,11,patch_score,3,True,0.5806598663330078,0.10986068099737167,False
vit_base_patch16_224,vit_base_patch16_224,12,patch_score,3,True,0.14274978637695312,0.03955696523189545,False
vit_base_patch16_224,vit_base_patch16_224,13,patch_score,3,True,0.7339811325073242,0.11511648446321487,False
vit_base_patch16_224,vit_base_patch16_224,14,patch_score,3,False,0.42349863052368164,0.3970192074775696,False
vit_base_patch16_224,vit_base_patch16_224,15,patch_score,3,True,-0.0065822601318359375,0.004158869385719299,False
vit_base_patch16_224,vit_base_patch16_224,8,gradcam_relu,0,True,0.04809761047363281,-0.04932613670825958,False
vit_base_patch16_224,vit_base_patch16_224,9,gradcam_relu,0,True,0.030432701110839844,0.006564140319824219,False
vit_base_patch16_224,vit_base_patch16_224,10,gradcam_relu,0,True,-0.022858619689941406,-0.001843772828578949,False
vit_base_patch16_224,vit_base_patch16_224,11,gradcam_relu,0,True,0.4642486572265625,0.10372511297464371,False
vit_base_patch16_224,vit_base_patch16_224,12,gradcam_relu,0,True,0.1616535186767578,0.0215461403131485,False
