model,layer,global_mode,image_name,label,global_flip_cosine,global_phase_cosine,score_flip_spearman,score_phase_spearman,score_normalized_entropy,score_top_probability_mass,score_std
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00026559.JPEG,891,0.9974868893623352,0.9975170493125916,0.7177362442016602,0.7847657203674316,0.9864373207092285,0.2690574526786804,0.04344742372632027
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00026627.JPEG,401,0.9989551901817322,0.9992346167564392,0.6703901290893555,0.7594538331031799,0.9897173643112183,0.25322073698043823,0.03800647333264351
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00026692.JPEG,165,0.9971732497215271,0.9987172484397888,0.7164367437362671,0.8249307870864868,0.9885219931602478,0.25950706005096436,0.040231622755527496
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00026737.JPEG,371,0.9970731735229492,0.9986124038696289,0.7576929330825806,0.8316561579704285,0.9847849011421204,0.2804609537124634,0.04658672586083412
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00026743.JPEG,717,0.9979991316795349,0.9991746544837952,0.7669438719749451,0.831708550453186,0.9859603047370911,0.2733843922615051,0.04461469501256943
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00026754.JPEG,880,0.9988500475883484,0.9989504814147949,0.6849175095558167,0.7503060102462769,0.9871912002563477,0.26724493503570557,0.0423981137573719
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00026803.JPEG,205,0.998545229434967,0.9991078972816467,0.6619703769683838,0.7642417550086975,0.9887744784355164,0.26186245679855347,0.03872915729880333
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00026901.JPEG,41,0.9979320168495178,0.9991655349731445,0.753365695476532,0.7787120342254639,0.989120602607727,0.25619497895240784,0.03949034586548805
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00026916.JPEG,859,0.9987986087799072,0.9983077049255371,0.8304333686828613,0.7853548526763916,0.9878368973731995,0.26132747530937195,0.04201604053378105
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00026925.JPEG,118,0.9967628121376038,0.9982958436012268,0.6456334590911865,0.7313296794891357,0.990094006061554,0.2515410780906677,0.03710843622684479
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00026972.JPEG,750,0.9959781765937805,0.9986799955368042,0.770004391670227,0.8140867352485657,0.9887109994888306,0.2590741217136383,0.04006614908576012
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027124.JPEG,264,0.9985222816467285,0.9991658926010132,0.6311945915222168,0.8251654505729675,0.9887344837188721,0.2569122612476349,0.040368370711803436
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027141.JPEG,894,0.9931268692016602,0.9962758421897888,0.5895428657531738,0.655460774898529,0.99192875623703,0.23979295790195465,0.0337710827589035
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027148.JPEG,61,0.9979695677757263,0.9987439513206482,0.725042462348938,0.7937774658203125,0.984887421131134,0.2773214876651764,0.046587832272052765
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027201.JPEG,694,0.9991883039474487,0.9990448951721191,0.7037868499755859,0.738878607749939,0.9892805218696594,0.2541236877441406,0.039335764944553375
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027287.JPEG,445,0.9980327486991882,0.9993417263031006,0.7147219777107239,0.7311308979988098,0.988876461982727,0.26007217168807983,0.03876347094774246
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027348.JPEG,164,0.9976566433906555,0.9986678957939148,0.6937249898910522,0.8140993118286133,0.9870703816413879,0.27209794521331787,0.04207019880414009
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027385.JPEG,497,0.9990534782409668,0.9986551403999329,0.6779435873031616,0.7733200192451477,0.987891435623169,0.2590315043926239,0.04247111454606056
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027498.JPEG,14,0.9975956082344055,0.999121367931366,0.725856363773346,0.8361861705780029,0.9904096722602844,0.24298235774040222,0.038548022508621216
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027530.JPEG,985,0.9985403418540955,0.9993262887001038,0.6297295689582825,0.722833514213562,0.9893813729286194,0.25767725706100464,0.03775141015648842
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027633.JPEG,5,0.9990088939666748,0.9986721873283386,0.8000347018241882,0.8640069961547852,0.9841570258140564,0.2769359350204468,0.04966280981898308
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027636.JPEG,648,0.9977281093597412,0.9979271292686462,0.7155620455741882,0.7175581455230713,0.9911384582519531,0.2421923577785492,0.03565902262926102
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027657.JPEG,104,0.9976369142532349,0.9978042244911194,0.7636891603469849,0.7221760749816895,0.9865423440933228,0.2685859203338623,0.04429024085402489
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027790.JPEG,66,0.9987047910690308,0.9979308247566223,0.6945832967758179,0.6834765672683716,0.9892322421073914,0.2503265142440796,0.04053743556141853
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027793.JPEG,848,0.9966281652450562,0.9989850521087646,0.711167573928833,0.7579050064086914,0.9903044104576111,0.2493046373128891,0.036915410310029984
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00027955.JPEG,354,0.998977780342102,0.9990612864494324,0.7131904363632202,0.7330726385116577,0.988930344581604,0.25388264656066895,0.040000684559345245
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028029.JPEG,930,0.9973983764648438,0.9985856413841248,0.7457671165466309,0.6950302124023438,0.9881346821784973,0.2611481249332428,0.04131719842553139
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028103.JPEG,233,0.9944409132003784,0.9991579651832581,0.7286486029624939,0.8071474432945251,0.985771656036377,0.2770969867706299,0.04377581924200058
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028201.JPEG,844,0.9965210556983948,0.9990629553794861,0.7154030799865723,0.6934239268302917,0.9909241199493408,0.24379774928092957,0.035976335406303406
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028333.JPEG,637,0.9978612065315247,0.9982842803001404,0.7469028234481812,0.813020646572113,0.9838481545448303,0.28352469205856323,0.04743822291493416
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028359.JPEG,448,0.9981496334075928,0.9978530406951904,0.7116493582725525,0.8007342219352722,0.9887444972991943,0.25845107436180115,0.03996710851788521
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028377.JPEG,653,0.9913268089294434,0.9976359009742737,0.6962662935256958,0.5402553081512451,0.9917990565299988,0.24424223601818085,0.0328550823032856
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028502.JPEG,498,0.9952981472015381,0.9987901449203491,0.7303644418716431,0.7913442254066467,0.9889498353004456,0.26264387369155884,0.03824002295732498
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028524.JPEG,17,0.9968355894088745,0.9990790486335754,0.7869325280189514,0.8336520195007324,0.9877901077270508,0.257573664188385,0.043541982769966125
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028528.JPEG,716,0.9968215227127075,0.9985576868057251,0.6322391629219055,0.6794356107711792,0.9895288944244385,0.2553468942642212,0.03829136863350868
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028576.JPEG,596,0.9971659183502197,0.9988105893135071,0.6324640512466431,0.8024188876152039,0.9882344007492065,0.2628588080406189,0.0404747799038887
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028592.JPEG,551,0.9976792931556702,0.9993083477020264,0.7730501294136047,0.8023717999458313,0.9897265434265137,0.24989016354084015,0.03945222124457359
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028608.JPEG,730,0.9976952075958252,0.998213529586792,0.5563085675239563,0.6672707796096802,0.989642858505249,0.2538423538208008,0.038000643253326416
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028696.JPEG,597,0.9978618621826172,0.9989641308784485,0.7074228525161743,0.7826266884803772,0.9891714453697205,0.2506968677043915,0.040274739265441895
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028779.JPEG,74,0.9976413249969482,0.9983548521995544,0.8093969821929932,0.8245055675506592,0.9840055108070374,0.2726505994796753,0.05054428055882454
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028825.JPEG,344,0.9985244274139404,0.998638391494751,0.6389211416244507,0.7065459489822388,0.9903031587600708,0.25166943669319153,0.036391351372003555
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028835.JPEG,812,0.9981958866119385,0.9989092946052551,0.7345633506774902,0.7725618481636047,0.9902775883674622,0.2450258433818817,0.03790226951241493
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028870.JPEG,261,0.996157705783844,0.9988600015640259,0.6801003217697144,0.7978929877281189,0.9883365631103516,0.2627566456794739,0.04005907475948334
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028887.JPEG,740,0.9983881115913391,0.9991413354873657,0.738961398601532,0.7671064138412476,0.9874915480613708,0.2634519338607788,0.04252554848790169
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00028920.JPEG,133,0.9980573654174805,0.9992266893386841,0.7473728656768799,0.8103158473968506,0.9857208728790283,0.2714163661003113,0.046007778495550156
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029045.JPEG,528,0.9969609975814819,0.9989237189292908,0.6327838897705078,0.7632598876953125,0.990668773651123,0.24742470681667328,0.03569996729493141
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029093.JPEG,700,0.9989802837371826,0.9986382722854614,0.8321734666824341,0.8479732275009155,0.9859970808029175,0.2596982717514038,0.04766121134161949
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029125.JPEG,766,0.9987742900848389,0.997715413570404,0.6985369920730591,0.7223974466323853,0.9907625317573547,0.2437402456998825,0.036088909953832626
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029127.JPEG,196,0.9970687627792358,0.9971262812614441,0.6402198076248169,0.7305186986923218,0.9908417463302612,0.2463984191417694,0.03569755330681801
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029156.JPEG,77,0.9964557886123657,0.9982823729515076,0.5866125226020813,0.7255880236625671,0.9898198843002319,0.2540261745452881,0.037182264029979706
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029183.JPEG,696,0.995247483253479,0.999031126499176,0.78556227684021,0.8606171607971191,0.9881252646446228,0.2450048178434372,0.044412534683942795
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029207.JPEG,355,0.9986380934715271,0.9989121556282043,0.6078808307647705,0.7573947906494141,0.9889200329780579,0.2569013833999634,0.038930051028728485
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029208.JPEG,75,0.9979898929595947,0.9984966516494751,0.7827226519584656,0.7898190021514893,0.9886336326599121,0.2549780011177063,0.04151884838938713
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029572.JPEG,909,0.9987121820449829,0.9991014003753662,0.6153866648674011,0.7455432415008545,0.9892134070396423,0.25273579359054565,0.03937444090843201
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029594.JPEG,659,0.9958412051200867,0.9986832141876221,0.7174489498138428,0.7489497065544128,0.9905240535736084,0.25063762068748474,0.03614793345332146
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029709.JPEG,12,0.9971532225608826,0.9984867572784424,0.7306285500526428,0.747077465057373,0.9891723990440369,0.25870928168296814,0.03840470314025879
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029714.JPEG,935,0.9961351752281189,0.9988101124763489,0.7159168720245361,0.7403189539909363,0.9891753792762756,0.25824591517448425,0.03871339559555054
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029737.JPEG,407,0.9968680143356323,0.9992008805274963,0.7096893787384033,0.7711743116378784,0.9901873469352722,0.24632024765014648,0.037901945412158966
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029766.JPEG,897,0.9978015422821045,0.9981602430343628,0.7507081031799316,0.773323655128479,0.9890470504760742,0.25793546438217163,0.03884832188487053
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029780.JPEG,434,0.9973955750465393,0.9987254738807678,0.7133800983428955,0.6899569034576416,0.9902423620223999,0.249860480427742,0.03649692237377167
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029781.JPEG,643,0.9991028308868408,0.9990573525428772,0.7205853462219238,0.8070066571235657,0.9869045615196228,0.26905182003974915,0.04319789260625839
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029802.JPEG,772,0.9947084188461304,0.9966526031494141,0.7643167972564697,0.7851102948188782,0.987036943435669,0.25932347774505615,0.04534335061907768
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029828.JPEG,502,0.9981562495231628,0.9991974234580994,0.7562370896339417,0.8081287741661072,0.988213300704956,0.25785890221595764,0.041487496346235275
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029884.JPEG,672,0.9968346357345581,0.998228132724762,0.653195321559906,0.7230037450790405,0.9902629852294922,0.252666711807251,0.03694084659218788
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029885.JPEG,135,0.9981976747512817,0.9987508654594421,0.7175492644309998,0.7179955244064331,0.9882513284683228,0.25582829117774963,0.041639938950538635
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029919.JPEG,954,0.9982627034187317,0.9992004036903381,0.7112783193588257,0.7391557097434998,0.98833829164505,0.26572471857070923,0.03958757221698761
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029967.JPEG,999,0.9965186715126038,0.9985755681991577,0.77717125415802,0.7636396884918213,0.9876186847686768,0.2711995244026184,0.03983458876609802
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00029975.JPEG,615,0.9971467852592468,0.9992619752883911,0.6417694091796875,0.736723780632019,0.9894254207611084,0.25466078519821167,0.037951648235321045
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030022.JPEG,384,0.9990530014038086,0.999147355556488,0.6912686824798584,0.7600420713424683,0.9858891367912292,0.27647536993026733,0.04410124942660332
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030088.JPEG,174,0.9972923398017883,0.9976303577423096,0.6170889139175415,0.7816374897956848,0.9899578094482422,0.25378620624542236,0.03709053248167038
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030198.JPEG,916,0.9984358549118042,0.9983773827552795,0.7140197157859802,0.7327831983566284,0.9889209270477295,0.2591956853866577,0.039147958159446716
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030262.JPEG,753,0.9947011470794678,0.998386561870575,0.715177059173584,0.8091382384300232,0.9874380826950073,0.26375529170036316,0.0424274206161499
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030295.JPEG,709,0.9971309900283813,0.9983096718788147,0.765937328338623,0.8292732834815979,0.9874932765960693,0.26111364364624023,0.04295598715543747
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030305.JPEG,274,0.9978945255279541,0.998454213142395,0.6361624002456665,0.7872481346130371,0.9896398186683655,0.2543361186981201,0.038164641708135605
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030443.JPEG,866,0.9980856776237488,0.9982212781906128,0.6779466867446899,0.7926346063613892,0.9888530373573303,0.25623106956481934,0.040115464478731155
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030453.JPEG,433,0.9984020590782166,0.9990705847740173,0.6883219480514526,0.7915510535240173,0.988024890422821,0.2674098312854767,0.039763085544109344
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030500.JPEG,102,0.9977980852127075,0.9980720281600952,0.7051013708114624,0.7617176175117493,0.9860615730285645,0.27448514103889465,0.04362092167139053
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030718.JPEG,494,0.9952664375305176,0.998896598815918,0.7666588425636292,0.8056954741477966,0.9878066182136536,0.2599826455116272,0.042679350823163986
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030719.JPEG,55,0.9989198446273804,0.9992839097976685,0.6682609915733337,0.7695120573043823,0.9899423122406006,0.2527671158313751,0.037392232567071915
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030809.JPEG,780,0.9988538026809692,0.9990089535713196,0.7990624308586121,0.8163661956787109,0.98451828956604,0.2775322198867798,0.04734344035387039
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030891.JPEG,82,0.9980292320251465,0.9992055296897888,0.698906660079956,0.7872761487960815,0.9865778684616089,0.2732698917388916,0.04293275997042656
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030915.JPEG,180,0.9974392056465149,0.9972684383392334,0.7489646673202515,0.7818670272827148,0.9884457588195801,0.25988495349884033,0.04031900689005852
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030940.JPEG,131,0.9984786510467529,0.9991217851638794,0.7587947249412537,0.8156039118766785,0.988541841506958,0.2572612762451172,0.041037969291210175
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00030991.JPEG,349,0.9962338805198669,0.9978946447372437,0.6751929521560669,0.7512058615684509,0.988845944404602,0.2579646110534668,0.03943531960248947
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00031127.JPEG,198,0.9982719421386719,0.9977039098739624,0.8149553537368774,0.8493796586990356,0.9863966703414917,0.257810115814209,0.04859122633934021
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00031152.JPEG,633,0.9980711936950684,0.9991457462310791,0.7868791818618774,0.6594651341438293,0.9895366430282593,0.24763156473636627,0.04033811017870903
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00031252.JPEG,228,0.9972425103187561,0.9991490244865417,0.6832294464111328,0.8178122043609619,0.9868413209915161,0.2672120928764343,0.04366300627589226
pit_b_224,stage1_block3,cls,ILSVRC2012_val_00031328.JPEG,440,0.998289167881012,0.9987536072731018,0.7082186937332153,0.7543567419052124,0.988078773021698,0.26175540685653687,0.04102487489581108
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00024479.JPEG,793,0.9997400045394897,0.9995697736740112,0.9227834343910217,0.7426664233207703,0.9637065529823303,0.3495714068412781,0.058322783559560776
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00024540.JPEG,613,0.9998496770858765,0.9996981620788574,0.9220173358917236,0.6162258386611938,0.9616850018501282,0.35993650555610657,0.054227687418460846
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00024550.JPEG,656,0.9998476505279541,0.9997014999389648,0.9233120679855347,0.6446305513381958,0.9649669528007507,0.3470735549926758,0.05597839131951332
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00024609.JPEG,68,0.9998787641525269,0.9997081756591797,0.8984593749046326,0.7460103034973145,0.9426640868186951,0.4156545102596283,0.06872231513261795
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00024637.JPEG,203,0.9998115301132202,0.9997130632400513,0.9523740410804749,0.774880588054657,0.9645333886146545,0.31535211205482483,0.08032713085412979
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00024710.JPEG,974,0.9997879862785339,0.9997150301933289,0.9421707391738892,0.7770929336547852,0.9420009255409241,0.40462934970855713,0.07272360473871231
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00024753.JPEG,51,0.9998220205307007,0.9997630715370178,0.9405914545059204,0.812915563583374,0.9594995379447937,0.3520653545856476,0.06442243605852127
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00024781.JPEG,782,0.9996545314788818,0.9995870590209961,0.929320216178894,0.606637716293335,0.9521339535713196,0.3872050940990448,0.05775851383805275
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00024926.JPEG,373,0.9998895525932312,0.9997422695159912,0.9071534276008606,0.6746681928634644,0.9849658012390137,0.2603185772895813,0.039883676916360855
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025075.JPEG,129,0.9998118281364441,0.9997543096542358,0.9439409971237183,0.7903839349746704,0.9498566389083862,0.38749873638153076,0.07129023224115372
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025315.JPEG,333,0.9998374581336975,0.9996734857559204,0.9246495962142944,0.6793331503868103,0.9619693756103516,0.35321933031082153,0.059007178992033005
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025390.JPEG,932,0.9998286962509155,0.9996658563613892,0.9230494499206543,0.7216962575912476,0.9542642831802368,0.3655208647251129,0.06383877992630005
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025402.JPEG,500,0.9997760057449341,0.9997155666351318,0.9253533482551575,0.7131388187408447,0.9724739193916321,0.3176106810569763,0.05591072142124176
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025408.JPEG,669,0.9999086856842041,0.9997082352638245,0.9592027068138123,0.765692949295044,0.9079589247703552,0.4846671223640442,0.08160346001386642
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025416.JPEG,569,0.9999034404754639,0.9997142553329468,0.9600574374198914,0.7923474311828613,0.9578595757484436,0.3440285623073578,0.07452790439128876
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025440.JPEG,987,0.9991885423660278,0.9996496438980103,0.9630572199821472,0.8301370739936829,0.8725781440734863,0.6021159887313843,0.08914662152528763
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025446.JPEG,994,0.9998410940170288,0.9997096657752991,0.9216604232788086,0.7767331600189209,0.9640753269195557,0.3402997553348541,0.06082017347216606
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025563.JPEG,691,0.9998239874839783,0.9997738599777222,0.9583200812339783,0.8229143023490906,0.9540482759475708,0.366152822971344,0.0722365602850914
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025800.JPEG,390,0.99932861328125,0.9996933937072754,0.9135522246360779,0.7909705638885498,0.9579513669013977,0.3709230422973633,0.06302458792924881
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025844.JPEG,616,0.999809980392456,0.9996723532676697,0.9355108737945557,0.8125872611999512,0.9362806677818298,0.41730713844299316,0.074934221804142
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025851.JPEG,251,0.9999161958694458,0.9997659921646118,0.9439188241958618,0.7669597268104553,0.9461393356323242,0.39010363817214966,0.07496702671051025
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025907.JPEG,837,0.9998759031295776,0.999661922454834,0.9260915517807007,0.5917730331420898,0.9747304320335388,0.3067171573638916,0.050032977014780045
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00025989.JPEG,621,0.9998643398284912,0.9996669888496399,0.8983736038208008,0.7362011075019836,0.9548240900039673,0.38282009959220886,0.06129268929362297
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026068.JPEG,95,0.9998130798339844,0.9996022582054138,0.942750096321106,0.721499502658844,0.9611436128616333,0.35179975628852844,0.06405719369649887
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026088.JPEG,684,0.9998288154602051,0.9998165369033813,0.9399026036262512,0.7825533151626587,0.9498754739761353,0.3910670280456543,0.06866606324911118
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026113.JPEG,509,0.9998331069946289,0.9994742274284363,0.9216998219490051,0.6636895537376404,0.9742847084999084,0.29785460233688354,0.05644763261079788
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026139.JPEG,127,0.9998335838317871,0.999739408493042,0.8865602016448975,0.7199416756629944,0.9492915868759155,0.40678662061691284,0.06799034029245377
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026145.JPEG,527,0.9996999502182007,0.9996949434280396,0.960503101348877,0.7194624543190002,0.9461444020271301,0.40068092942237854,0.06742642819881439
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026189.JPEG,404,0.9999004006385803,0.9996446371078491,0.9411228895187378,0.7393075227737427,0.9559054374694824,0.3711596727371216,0.06060208007693291
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026202.JPEG,35,0.9998096227645874,0.9997078776359558,0.918879508972168,0.6987655162811279,0.9656155109405518,0.33391883969306946,0.06144938990473747
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026226.JPEG,549,0.9998906850814819,0.9997385144233704,0.923042356967926,0.6839301586151123,0.935041606426239,0.43192142248153687,0.06963695585727692
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026280.JPEG,408,0.9998654723167419,0.9997431635856628,0.9447314143180847,0.8591032028198242,0.9546480178833008,0.3746045231819153,0.06829815357923508
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026315.JPEG,804,0.9996933341026306,0.9997875690460205,0.9362368583679199,0.7159826755523682,0.9342528581619263,0.4325714111328125,0.0695764571428299
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026328.JPEG,422,0.9998639225959778,0.9997161626815796,0.9207348823547363,0.720201313495636,0.9791128635406494,0.28932976722717285,0.04719925671815872
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026332.JPEG,473,0.9997363090515137,0.9996422529220581,0.9453536868095398,0.7449395656585693,0.9593802690505981,0.35705915093421936,0.05896919593214989
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026390.JPEG,341,0.9998345375061035,0.9996957778930664,0.9418631792068481,0.708556056022644,0.9715674519538879,0.3144979476928711,0.055995043367147446
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026397.JPEG,0,0.9996517300605774,0.9995951056480408,0.9241825342178345,0.6831848621368408,0.9669039845466614,0.3355713486671448,0.061239879578351974
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026436.JPEG,733,0.9998452067375183,0.999664306640625,0.9427658319473267,0.7596769332885742,0.9523022174835205,0.38216647505760193,0.06696156412363052
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026490.JPEG,4,0.9997363090515137,0.99983811378479,0.9454824328422546,0.8113884925842285,0.9351860880851746,0.4369491934776306,0.07730402797460556
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026510.JPEG,140,0.9997891187667847,0.9996485114097595,0.9153847098350525,0.6830804347991943,0.946704626083374,0.38963258266448975,0.0697755441069603
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026559.JPEG,891,0.9998682141304016,0.9995884895324707,0.9296600222587585,0.7130257487297058,0.9597319960594177,0.35384252667427063,0.0661909431219101
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026627.JPEG,401,0.9997771382331848,0.9997016191482544,0.9522882699966431,0.7733005285263062,0.9557597041130066,0.37272509932518005,0.0668330118060112
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026692.JPEG,165,0.9997785687446594,0.9997533559799194,0.9600738883018494,0.8044646978378296,0.9608940482139587,0.3435084819793701,0.06767638772726059
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026737.JPEG,371,0.9998066425323486,0.9997696876525879,0.8983413577079773,0.6895922422409058,0.9726390242576599,0.30741891264915466,0.057012904435396194
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026743.JPEG,717,0.9997739791870117,0.9997766017913818,0.9629192352294922,0.7865802049636841,0.9493448138237,0.3802998661994934,0.07862954586744308
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026754.JPEG,880,0.999841570854187,0.9997143745422363,0.9080961346626282,0.6959916353225708,0.9700973033905029,0.3182554841041565,0.05804459750652313
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026803.JPEG,205,0.9998160600662231,0.9997379779815674,0.883091151714325,0.7418895959854126,0.9586196541786194,0.3650077283382416,0.06231400743126869
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026901.JPEG,41,0.9997751712799072,0.999799370765686,0.9454473257064819,0.7538560628890991,0.9533816576004028,0.38293972611427307,0.07176629453897476
pit_b_224,stage2_block3,cls,ILSVRC2012_val_00026916.JPEG,859,0.9999200105667114,0.9996846318244934,0.962475061416626,0.7676936388015747,0.9605826139450073,0.3473731279373169,0.061735667288303375
