source_model,target_model,sample_index,image_name,layer,condition,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase,one_step_target_prediction_changed
vit_base_patch16_224,cait_s24_224,12,ILSVRC2012_val_00025402.JPEG,block6,selected,True,0.0004015390295535326,0.00061993976123631,0.43061092495918274,0.5018534660339355,-0.05604362487792969,-0.002207152545452118,False
vit_base_patch16_224,cait_s24_224,13,ILSVRC2012_val_00025408.JPEG,block6,selected,True,0.00030311354203149676,0.00020474614575505257,0.42544907331466675,0.49929580092430115,0.08644485473632812,0.005273427814245224,False
vit_base_patch16_224,cait_s24_224,12,ILSVRC2012_val_00025402.JPEG,block6,opposite,True,0.002791691105812788,0.002738113049417734,0.42980706691741943,0.4984056055545807,-0.07655715942382812,-0.0037814006209373474,False
vit_base_patch16_224,cait_s24_224,13,ILSVRC2012_val_00025408.JPEG,block6,opposite,True,0.0028595379553735256,0.0029357648454606533,0.4263724982738495,0.4987577199935913,0.04324054718017578,0.005226690322160721,False
vit_base_patch16_224,cait_s24_224,12,ILSVRC2012_val_00025402.JPEG,block6,deviation,True,0.0013586414279416203,0.001841557677835226,0.4329892098903656,0.5048363208770752,-0.09599876403808594,-0.0064316242933273315,False
vit_base_patch16_224,cait_s24_224,13,ILSVRC2012_val_00025408.JPEG,block6,deviation,True,0.0016960515640676022,0.0014188701752573252,0.4265585243701935,0.49903008341789246,-0.017775535583496094,-0.001077115535736084,False
vit_base_patch16_224,cait_s24_224,12,ILSVRC2012_val_00025402.JPEG,block6,random,True,-0.002229174831882119,-0.0029189761262387037,0.42552879452705383,0.5029961466789246,-0.06825542449951172,-0.005453430116176605,False
vit_base_patch16_224,cait_s24_224,13,ILSVRC2012_val_00025408.JPEG,block6,random,True,0.003103384282439947,0.0036034509539604187,0.4284319281578064,0.5018866658210754,-0.02956390380859375,-0.0015501901507377625,False
vit_base_patch16_224,cait_s24_224,12,ILSVRC2012_val_00025402.JPEG,block6,no_drop,True,0.0002927896857727319,0.00010695893433876336,0.5017870664596558,0.5012090802192688,-0.07483768463134766,-0.005334623157978058,False
vit_base_patch16_224,cait_s24_224,13,ILSVRC2012_val_00025408.JPEG,block6,no_drop,True,-0.008212540298700333,-0.008091215044260025,0.4984786808490753,0.4992559552192688,0.05103302001953125,0.002855926752090454,False
