source_model,sample_index,image_name,layer,condition,global_polarity,global_mode,grid_h,grid_w,drop_count,drop_ratio,global_cosine_clean_masked,kept_token_cosine_clean_masked,score_map_spearman_clean_masked,clean_route_gradient_cosine,view_cosine_to_raw_mean,view_sign_agreement,view_effective_rank
vit_base_patch16_224,34,ILSVRC2012_val_00026332.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9982595443725586,0.948760986328125,0.7620651721954346,0.01610669121146202,0.26060712337493896,0.5557459592819214,19.64391326904297
vit_base_patch16_224,35,ILSVRC2012_val_00026390.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9979305863380432,0.9535433053970337,0.7656782865524292,-0.002116846153512597,0.20195873081684113,0.5524123907089233,19.274677276611328
vit_base_patch16_224,36,ILSVRC2012_val_00026397.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9980717301368713,0.948767364025116,0.7439552545547485,-0.0014741939958184958,0.23497645556926727,0.5578362941741943,19.41884994506836
vit_base_patch16_224,37,ILSVRC2012_val_00026436.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9982355237007141,0.9548677206039429,0.784930944442749,0.0005470187170431018,0.21337394416332245,0.5566885471343994,19.761367797851562
vit_base_patch16_224,38,ILSVRC2012_val_00026490.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9977117776870728,0.9379703998565674,0.7560455799102783,0.008963670581579208,0.2890222668647766,0.5539928078651428,19.248682022094727
vit_base_patch16_224,39,ILSVRC2012_val_00026510.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9969412684440613,0.9046483039855957,0.6295069456100464,0.026779096573591232,0.2162577360868454,0.5694150924682617,19.259876251220703
vit_base_patch16_224,40,ILSVRC2012_val_00026559.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9980617165565491,0.899745762348175,0.7095108032226562,0.019650280475616455,0.20116224884986877,0.5583606362342834,19.8841552734375
vit_base_patch16_224,41,ILSVRC2012_val_00026627.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9980485439300537,0.9528509974479675,0.8711488842964172,0.038436293601989746,0.2926618754863739,0.5713950991630554,19.127782821655273
vit_base_patch16_224,42,ILSVRC2012_val_00026692.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9979116916656494,0.9422029256820679,0.729611337184906,0.09086407721042633,0.34176644682884216,0.5785600543022156,18.0838623046875
vit_base_patch16_224,43,ILSVRC2012_val_00026737.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9968928694725037,0.919913113117218,0.6225438117980957,0.02029307745397091,0.25264883041381836,0.5697717666625977,19.240049362182617
vit_base_patch16_224,44,ILSVRC2012_val_00026743.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9981971979141235,0.9544193744659424,0.7864466905593872,-0.0016289966879412532,0.18913419544696808,0.5503789186477661,19.41948890686035
vit_base_patch16_224,45,ILSVRC2012_val_00026754.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9985178112983704,0.9566940069198608,0.7991903424263,0.010431759059429169,0.21260686218738556,0.5687149167060852,19.20077896118164
vit_base_patch16_224,46,ILSVRC2012_val_00026803.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9983384013175964,0.9445745944976807,0.7475699186325073,0.03861120343208313,0.2734077274799347,0.5661025643348694,18.5484619140625
vit_base_patch16_224,47,ILSVRC2012_val_00026901.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9980892539024353,0.937588095664978,0.7614627480506897,0.05433223024010658,0.3590140640735626,0.5702239871025085,17.54659652709961
vit_base_patch16_224,48,ILSVRC2012_val_00026916.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9979853630065918,0.952905535697937,0.7409573793411255,-0.0026055884081870317,0.2503143846988678,0.5666935443878174,19.58935546875
vit_base_patch16_224,49,ILSVRC2012_val_00026925.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9977163672447205,0.939193844795227,0.7796381115913391,0.016440605744719505,0.26233813166618347,0.5717397332191467,19.030183792114258
vit_base_patch16_224,50,ILSVRC2012_val_00026972.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9979640245437622,0.9469215273857117,0.7153902053833008,0.027944637462496758,0.28419262170791626,0.5716937184333801,19.417339324951172
vit_base_patch16_224,51,ILSVRC2012_val_00027124.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9968526363372803,0.9291567206382751,0.7091234922409058,0.02359531819820404,0.318119615316391,0.5852732062339783,18.710590362548828
vit_base_patch16_224,52,ILSVRC2012_val_00027141.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9988681674003601,0.9462178945541382,0.9043581485748291,0.00486422423273325,0.20973189175128937,0.5474390983581543,19.637712478637695
vit_base_patch16_224,53,ILSVRC2012_val_00027148.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9984782338142395,0.942776083946228,0.7689359188079834,0.006745637860149145,0.14769940078258514,0.5597792863845825,19.494834899902344
vit_base_patch16_224,54,ILSVRC2012_val_00027201.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9974247813224792,0.934060275554657,0.8026902675628662,-0.0011236753780394793,0.21704478561878204,0.5534111261367798,19.549039840698242
vit_base_patch16_224,55,ILSVRC2012_val_00027287.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9982381463050842,0.9529711604118347,0.7411167621612549,0.011001686565577984,0.15131862461566925,0.5691990852355957,19.377824783325195
vit_base_patch16_224,56,ILSVRC2012_val_00027348.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9981613159179688,0.9389583468437195,0.7657292485237122,0.07975787669420242,0.32680025696754456,0.5757590532302856,18.474817276000977
vit_base_patch16_224,57,ILSVRC2012_val_00027385.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9982554912567139,0.9395249485969543,0.8385339975357056,0.004427599720656872,0.2563185691833496,0.5673266649246216,19.04509925842285
vit_base_patch16_224,58,ILSVRC2012_val_00027498.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9977613091468811,0.9336836338043213,0.7159448862075806,-0.006779228337109089,0.13107912242412567,0.5555182695388794,19.873315811157227
vit_base_patch16_224,59,ILSVRC2012_val_00027530.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9984058737754822,0.950998842716217,0.7130377888679504,0.0018363858107477427,0.20433500409126282,0.5603979825973511,18.72818946838379
vit_base_patch16_224,60,ILSVRC2012_val_00027633.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9975777864456177,0.9303798079490662,0.6796994209289551,0.001821055542677641,0.252481073141098,0.5640457272529602,19.25371551513672
vit_base_patch16_224,61,ILSVRC2012_val_00027636.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9975084066390991,0.9437113404273987,0.7282470464706421,0.00098977773450315,0.24944058060646057,0.5595414638519287,19.60625648498535
vit_base_patch16_224,62,ILSVRC2012_val_00027657.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9962347745895386,0.9257137179374695,0.6148793697357178,0.03210711479187012,0.22835810482501984,0.556401252746582,19.484498977661133
vit_base_patch16_224,63,ILSVRC2012_val_00027790.JPEG,block6,deviation,high,cls,14,14,29,0.14795918762683868,0.9966747164726257,0.929087221622467,0.8354548811912537,0.0451916866004467,0.25764966011047363,0.5648456811904907,19.122356414794922
vit_base_patch16_224,0,ILSVRC2012_val_00024479.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9979420900344849,0.9383475184440613,0.7387659549713135,0.002711827866733074,0.15103112161159515,0.5485809445381165,19.78919792175293
vit_base_patch16_224,1,ILSVRC2012_val_00024540.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9976766705513,0.9351550936698914,0.736702024936676,8.359644562005997e-05,0.2101452350616455,0.5508377552032471,19.676855087280273
vit_base_patch16_224,2,ILSVRC2012_val_00024550.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9982132315635681,0.9319578409194946,0.7476894855499268,0.0041609471663832664,0.243596151471138,0.5579879283905029,18.98385238647461
vit_base_patch16_224,3,ILSVRC2012_val_00024609.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9967260360717773,0.9058001637458801,0.6650686860084534,0.05880538374185562,0.2075091153383255,0.5836156010627747,18.837596893310547
vit_base_patch16_224,4,ILSVRC2012_val_00024637.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.998196542263031,0.9448521733283997,0.7403453588485718,0.05452477186918259,0.3249278664588928,0.579724133014679,18.68101692199707
vit_base_patch16_224,5,ILSVRC2012_val_00024710.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9970321655273438,0.896426796913147,0.65369713306427,-0.005950735881924629,0.20215944945812225,0.5638468861579895,19.801334381103516
vit_base_patch16_224,6,ILSVRC2012_val_00024753.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.997220516204834,0.9075669050216675,0.7524421215057373,-0.01196218840777874,0.19140838086605072,0.5486117601394653,19.855440139770508
vit_base_patch16_224,7,ILSVRC2012_val_00024781.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9980095624923706,0.9352827072143555,0.735666036605835,0.012211339548230171,0.24456696212291718,0.5631580352783203,19.594161987304688
vit_base_patch16_224,8,ILSVRC2012_val_00024926.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9982439279556274,0.9593122005462646,0.7548024654388428,0.002850600518286228,0.11777639389038086,0.5580635666847229,19.430761337280273
vit_base_patch16_224,9,ILSVRC2012_val_00025075.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9980576634407043,0.914563000202179,0.8372653722763062,0.01193538960069418,0.21912531554698944,0.5514510273933411,19.65827751159668
vit_base_patch16_224,10,ILSVRC2012_val_00025315.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9980427026748657,0.9353433847427368,0.6760879755020142,-0.0017668568762019277,0.1779230535030365,0.5409743189811707,19.478012084960938
vit_base_patch16_224,11,ILSVRC2012_val_00025390.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9981381893157959,0.915643036365509,0.7415231466293335,0.010303128510713577,0.27560684084892273,0.5619218349456787,19.1688232421875
vit_base_patch16_224,12,ILSVRC2012_val_00025402.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9983809590339661,0.9446659684181213,0.770381510257721,0.03339532017707825,0.2202972024679184,0.5778037905693054,19.51647186279297
vit_base_patch16_224,13,ILSVRC2012_val_00025408.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9974137544631958,0.9429494738578796,0.8738152384757996,9.342649718746543e-05,0.17587606608867645,0.5347219705581665,19.846952438354492
vit_base_patch16_224,14,ILSVRC2012_val_00025416.JPEG,block6,random,high,cls,14,14,29,0.14795918762683868,0.9972665309906006,0.9343550205230713,0.7769398093223572,0.010905741713941097,0.31893083453178406,0.5659614205360413,18.731109619140625
