source_model,condition,sample_index,image_name,raw_source_gradient_cosine,processed_source_gradient_cosine
pit_b_224,cov_plus,2,ILSVRC2012_val_00037926.JPEG,0.06321009993553162,0.06552313268184662
pit_b_224,cov_plus,3,ILSVRC2012_val_00037929.JPEG,0.022657815366983414,0.023509368300437927
pit_b_224,cov_minus,2,ILSVRC2012_val_00037926.JPEG,0.06752118468284607,0.06964178383350372
pit_b_224,cov_minus,3,ILSVRC2012_val_00037929.JPEG,0.02610670030117035,0.02714592032134533
pit_b_224,shuffled_plus,2,ILSVRC2012_val_00037926.JPEG,0.06670278310775757,0.06903145462274551
pit_b_224,shuffled_plus,3,ILSVRC2012_val_00037929.JPEG,0.0225373525172472,0.023288840427994728
pit_b_224,shuffled_minus,2,ILSVRC2012_val_00037926.JPEG,0.06409206986427307,0.06620317697525024
pit_b_224,shuffled_minus,3,ILSVRC2012_val_00037929.JPEG,0.02684849314391613,0.028018556535243988
pit_b_224,permuted_plus,2,ILSVRC2012_val_00037926.JPEG,0.060953035950660706,0.06307470053434372
pit_b_224,permuted_plus,3,ILSVRC2012_val_00037929.JPEG,0.02474188432097435,0.025737207382917404
pit_b_224,permuted_minus,2,ILSVRC2012_val_00037926.JPEG,0.07008884847164154,0.07239784300327301
pit_b_224,permuted_minus,3,ILSVRC2012_val_00037929.JPEG,0.02409283071756363,0.024986039847135544
pit_b_224,random_plus,2,ILSVRC2012_val_00037926.JPEG,0.06362506002187729,0.06576851010322571
pit_b_224,random_plus,3,ILSVRC2012_val_00037929.JPEG,0.027056559920310974,0.028020845726132393
pit_b_224,random_minus,2,ILSVRC2012_val_00037926.JPEG,0.06713594496250153,0.06943397223949432
pit_b_224,random_minus,3,ILSVRC2012_val_00037929.JPEG,0.021967634558677673,0.022890634834766388
pit_b_224,direct_plus,2,ILSVRC2012_val_00037926.JPEG,0.040549732744693756,0.04347392916679382
pit_b_224,direct_plus,3,ILSVRC2012_val_00037929.JPEG,0.028297318145632744,0.029961541295051575
pit_b_224,direct_minus,2,ILSVRC2012_val_00037926.JPEG,0.09031949937343597,0.09183749556541443
pit_b_224,direct_minus,3,ILSVRC2012_val_00037929.JPEG,0.020539987832307816,0.02074061706662178
pit_b_224,uniform,4,ILSVRC2012_val_00038033.JPEG,0.29143327474594116,0.28314363956451416
pit_b_224,uniform,5,ILSVRC2012_val_00038096.JPEG,0.06425446271896362,0.06842659413814545
pit_b_224,cov_plus,4,ILSVRC2012_val_00038033.JPEG,0.23537993431091309,0.2305077314376831
pit_b_224,cov_plus,5,ILSVRC2012_val_00038096.JPEG,0.07491619884967804,0.07924490422010422
pit_b_224,cov_minus,4,ILSVRC2012_val_00038033.JPEG,0.3409067392349243,0.3306528627872467
pit_b_224,cov_minus,5,ILSVRC2012_val_00038096.JPEG,0.053128164261579514,0.05710901319980621
pit_b_224,shuffled_plus,4,ILSVRC2012_val_00038033.JPEG,0.3346900939941406,0.3237941861152649
pit_b_224,shuffled_plus,5,ILSVRC2012_val_00038096.JPEG,0.07298651337623596,0.07746846973896027
pit_b_224,shuffled_minus,4,ILSVRC2012_val_00038033.JPEG,0.24348604679107666,0.2386954426765442
pit_b_224,shuffled_minus,5,ILSVRC2012_val_00038096.JPEG,0.05603901669383049,0.05987957492470741
pit_b_224,permuted_plus,4,ILSVRC2012_val_00038033.JPEG,0.25400081276893616,0.24742242693901062
pit_b_224,permuted_plus,5,ILSVRC2012_val_00038096.JPEG,0.06119952350854874,0.064680315554142
pit_b_224,permuted_minus,4,ILSVRC2012_val_00038033.JPEG,0.3231835961341858,0.3141711354255676
pit_b_224,permuted_minus,5,ILSVRC2012_val_00038096.JPEG,0.06622497737407684,0.07098568975925446
pit_b_224,random_plus,4,ILSVRC2012_val_00038033.JPEG,0.2960965037345886,0.28722500801086426
pit_b_224,random_plus,5,ILSVRC2012_val_00038096.JPEG,0.06497140228748322,0.06983385980129242
pit_b_224,random_minus,4,ILSVRC2012_val_00038033.JPEG,0.2824728488922119,0.2753089666366577
pit_b_224,random_minus,5,ILSVRC2012_val_00038096.JPEG,0.06261744350194931,0.06607243418693542
pit_b_224,direct_plus,4,ILSVRC2012_val_00038033.JPEG,0.22548770904541016,0.2222065031528473
pit_b_224,direct_plus,5,ILSVRC2012_val_00038096.JPEG,0.12473183870315552,0.1304180920124054
pit_b_224,direct_minus,4,ILSVRC2012_val_00038033.JPEG,0.3511274456977844,0.33896785974502563
pit_b_224,direct_minus,5,ILSVRC2012_val_00038096.JPEG,0.002849193289875984,0.005281178280711174
pit_b_224,uniform,6,ILSVRC2012_val_00038110.JPEG,0.08661007881164551,0.08887332677841187
pit_b_224,uniform,7,ILSVRC2012_val_00038142.JPEG,0.05069670081138611,0.05256237834692001
pit_b_224,cov_plus,6,ILSVRC2012_val_00038110.JPEG,0.08787941187620163,0.09007085859775543
pit_b_224,cov_plus,7,ILSVRC2012_val_00038142.JPEG,0.05409465730190277,0.056242913007736206
pit_b_224,cov_minus,6,ILSVRC2012_val_00038110.JPEG,0.08397860825061798,0.0863821730017662
pit_b_224,cov_minus,7,ILSVRC2012_val_00038142.JPEG,0.04667240381240845,0.04825237765908241
pit_b_224,shuffled_plus,6,ILSVRC2012_val_00038110.JPEG,0.08708170801401138,0.08926083147525787
pit_b_224,shuffled_plus,7,ILSVRC2012_val_00038142.JPEG,0.05302848666906357,0.054915059357881546
pit_b_224,shuffled_minus,6,ILSVRC2012_val_00038110.JPEG,0.08483415096998215,0.08723247051239014
pit_b_224,shuffled_minus,7,ILSVRC2012_val_00038142.JPEG,0.0478409118950367,0.04968426376581192
pit_b_224,permuted_plus,6,ILSVRC2012_val_00038110.JPEG,0.08698224276304245,0.08921994268894196
pit_b_224,permuted_plus,7,ILSVRC2012_val_00038142.JPEG,0.05251046642661095,0.054234329611063004
pit_b_224,permuted_minus,6,ILSVRC2012_val_00038110.JPEG,0.08502829074859619,0.08737216889858246
pit_b_224,permuted_minus,7,ILSVRC2012_val_00038142.JPEG,0.04828118532896042,0.05027814209461212
pit_b_224,random_plus,6,ILSVRC2012_val_00038110.JPEG,0.08595049381256104,0.0882306694984436
pit_b_224,random_plus,7,ILSVRC2012_val_00038142.JPEG,0.05085816979408264,0.05288596451282501
pit_b_224,random_minus,6,ILSVRC2012_val_00038110.JPEG,0.08593852818012238,0.08824143558740616
pit_b_224,random_minus,7,ILSVRC2012_val_00038142.JPEG,0.04974931851029396,0.051447734236717224
pit_b_224,direct_plus,6,ILSVRC2012_val_00038110.JPEG,0.09004244208335876,0.09199237823486328
pit_b_224,direct_plus,7,ILSVRC2012_val_00038142.JPEG,0.06302954256534576,0.06522302329540253
pit_b_224,direct_minus,6,ILSVRC2012_val_00038110.JPEG,0.0818435475230217,0.0844387412071228
pit_b_224,direct_minus,7,ILSVRC2012_val_00038142.JPEG,0.03763531893491745,0.03914501518011093
pit_b_224,uniform,8,ILSVRC2012_val_00038157.JPEG,0.19194471836090088,0.19321955740451813
pit_b_224,uniform,9,ILSVRC2012_val_00038221.JPEG,0.06312374770641327,0.06654168665409088
pit_b_224,cov_plus,8,ILSVRC2012_val_00038157.JPEG,0.2055089771747589,0.20673266053199768
pit_b_224,cov_plus,9,ILSVRC2012_val_00038221.JPEG,0.06325075775384903,0.06656670570373535
pit_b_224,cov_minus,8,ILSVRC2012_val_00038157.JPEG,0.17704378068447113,0.17838022112846375
pit_b_224,cov_minus,9,ILSVRC2012_val_00038221.JPEG,0.06204391270875931,0.06555914878845215
pit_b_224,shuffled_plus,8,ILSVRC2012_val_00038157.JPEG,0.19771572947502136,0.1989961564540863
pit_b_224,shuffled_plus,9,ILSVRC2012_val_00038221.JPEG,0.05873410031199455,0.06220071762800217
pit_b_224,shuffled_minus,8,ILSVRC2012_val_00038157.JPEG,0.18407556414604187,0.18540270626544952
pit_b_224,shuffled_minus,9,ILSVRC2012_val_00038221.JPEG,0.06677426397800446,0.0701383650302887
pit_b_224,permuted_plus,8,ILSVRC2012_val_00038157.JPEG,0.18831776082515717,0.18958258628845215
pit_b_224,permuted_plus,9,ILSVRC2012_val_00038221.JPEG,0.0651395171880722,0.06872165203094482
pit_b_224,permuted_minus,8,ILSVRC2012_val_00038157.JPEG,0.1926279366016388,0.19398348033428192
pit_b_224,permuted_minus,9,ILSVRC2012_val_00038221.JPEG,0.060360345989465714,0.0636117085814476
pit_b_224,random_plus,8,ILSVRC2012_val_00038157.JPEG,0.20498284697532654,0.2063409984111786
pit_b_224,random_plus,9,ILSVRC2012_val_00038221.JPEG,0.06473790854215622,0.06818770617246628
pit_b_224,random_minus,8,ILSVRC2012_val_00038157.JPEG,0.17696446180343628,0.1782207190990448
pit_b_224,random_minus,9,ILSVRC2012_val_00038221.JPEG,0.060783833265304565,0.06415824592113495
pit_b_224,direct_plus,8,ILSVRC2012_val_00038157.JPEG,0.1953004002571106,0.19640089571475983
pit_b_224,direct_plus,9,ILSVRC2012_val_00038221.JPEG,0.07938864827156067,0.08259192109107971
pit_b_224,direct_minus,8,ILSVRC2012_val_00038157.JPEG,0.18560287356376648,0.1870734989643097
pit_b_224,direct_minus,9,ILSVRC2012_val_00038221.JPEG,0.04582132026553154,0.04938472434878349
pit_b_224,uniform,10,ILSVRC2012_val_00038236.JPEG,0.06855284422636032,0.06992452591657639
pit_b_224,uniform,11,ILSVRC2012_val_00038251.JPEG,0.07443688809871674,0.07455350458621979
pit_b_224,cov_plus,10,ILSVRC2012_val_00038236.JPEG,0.06472259014844894,0.0661170557141304
pit_b_224,cov_plus,11,ILSVRC2012_val_00038251.JPEG,0.06941279768943787,0.06953667849302292
pit_b_224,cov_minus,10,ILSVRC2012_val_00038236.JPEG,0.07147575914859772,0.07284393906593323
pit_b_224,cov_minus,11,ILSVRC2012_val_00038251.JPEG,0.07915989309549332,0.07931673526763916
pit_b_224,shuffled_plus,10,ILSVRC2012_val_00038236.JPEG,0.07012571394443512,0.07149311900138855
pit_b_224,shuffled_plus,11,ILSVRC2012_val_00038251.JPEG,0.0742819607257843,0.0743335410952568
pit_b_224,shuffled_minus,10,ILSVRC2012_val_00038236.JPEG,0.06586159765720367,0.06727194041013718
pit_b_224,shuffled_minus,11,ILSVRC2012_val_00038251.JPEG,0.07344235479831696,0.07370083779096603
pit_b_224,permuted_plus,10,ILSVRC2012_val_00038236.JPEG,0.0646192654967308,0.06607581675052643
pit_b_224,permuted_plus,11,ILSVRC2012_val_00038251.JPEG,0.07013349235057831,0.07050773501396179
pit_b_224,permuted_minus,10,ILSVRC2012_val_00038236.JPEG,0.07154810428619385,0.07285234332084656
pit_b_224,permuted_minus,11,ILSVRC2012_val_00038251.JPEG,0.07828271389007568,0.07816451787948608
pit_b_224,random_plus,10,ILSVRC2012_val_00038236.JPEG,0.06562558561563492,0.06693754345178604
pit_b_224,random_plus,11,ILSVRC2012_val_00038251.JPEG,0.08023872971534729,0.08016946911811829
pit_b_224,random_minus,10,ILSVRC2012_val_00038236.JPEG,0.07053238898515701,0.07198282331228256
pit_b_224,random_minus,11,ILSVRC2012_val_00038251.JPEG,0.0685298889875412,0.06885479390621185
pit_b_224,direct_plus,10,ILSVRC2012_val_00038236.JPEG,0.061746831983327866,0.06320852041244507
pit_b_224,direct_plus,11,ILSVRC2012_val_00038251.JPEG,0.06782981753349304,0.0692400187253952
pit_b_224,direct_minus,10,ILSVRC2012_val_00038236.JPEG,0.07434573769569397,0.07564271241426468
pit_b_224,direct_minus,11,ILSVRC2012_val_00038251.JPEG,0.07991990447044373,0.07872210443019867
pit_b_224,uniform,12,ILSVRC2012_val_00038413.JPEG,0.18495112657546997,0.17803923785686493
pit_b_224,uniform,13,ILSVRC2012_val_00038427.JPEG,0.05827755481004715,0.06094196438789368
pit_b_224,cov_plus,12,ILSVRC2012_val_00038413.JPEG,0.1930408477783203,0.18529684841632843
pit_b_224,cov_plus,13,ILSVRC2012_val_00038427.JPEG,0.06514689326286316,0.06799007952213287
pit_b_224,cov_minus,12,ILSVRC2012_val_00038413.JPEG,0.17401215434074402,0.16825875639915466
pit_b_224,cov_minus,13,ILSVRC2012_val_00038427.JPEG,0.050611019134521484,0.05305272713303566
pit_b_224,shuffled_plus,12,ILSVRC2012_val_00038413.JPEG,0.1853085458278656,0.1788395792245865
pit_b_224,shuffled_plus,13,ILSVRC2012_val_00038427.JPEG,0.053984880447387695,0.05655789375305176
pit_b_224,shuffled_minus,12,ILSVRC2012_val_00038413.JPEG,0.18174144625663757,0.17478962242603302
pit_b_224,shuffled_minus,13,ILSVRC2012_val_00038427.JPEG,0.06225506216287613,0.06499017775058746
pit_b_224,permuted_plus,12,ILSVRC2012_val_00038413.JPEG,0.17830723524093628,0.17153826355934143
pit_b_224,permuted_plus,13,ILSVRC2012_val_00038427.JPEG,0.05795525014400482,0.06050904840230942
pit_b_224,permuted_minus,12,ILSVRC2012_val_00038413.JPEG,0.18865282833576202,0.18199972808361053
pit_b_224,permuted_minus,13,ILSVRC2012_val_00038427.JPEG,0.05773824453353882,0.06052134558558464
pit_b_224,random_plus,12,ILSVRC2012_val_00038413.JPEG,0.18826743960380554,0.18119767308235168
pit_b_224,random_plus,13,ILSVRC2012_val_00038427.JPEG,0.061020828783512115,0.06376729905605316
pit_b_224,random_minus,12,ILSVRC2012_val_00038413.JPEG,0.1789693832397461,0.1725710928440094
pit_b_224,random_minus,13,ILSVRC2012_val_00038427.JPEG,0.05508921295404434,0.05765993148088455
pit_b_224,direct_plus,12,ILSVRC2012_val_00038413.JPEG,0.1830984354019165,0.17668159306049347
pit_b_224,direct_plus,13,ILSVRC2012_val_00038427.JPEG,0.07350750267505646,0.07614661753177643
pit_b_224,direct_minus,12,ILSVRC2012_val_00038413.JPEG,0.1839553713798523,0.1769597828388214
pit_b_224,direct_minus,13,ILSVRC2012_val_00038427.JPEG,0.04206158220767975,0.044709816575050354
pit_b_224,uniform,14,ILSVRC2012_val_00038546.JPEG,0.2439379096031189,0.24328462779521942
pit_b_224,uniform,15,ILSVRC2012_val_00038597.JPEG,0.08857617527246475,0.09035082161426544
pit_b_224,cov_plus,14,ILSVRC2012_val_00038546.JPEG,0.25015661120414734,0.2493620663881302
pit_b_224,cov_plus,15,ILSVRC2012_val_00038597.JPEG,0.09063932299613953,0.09212930500507355
pit_b_224,cov_minus,14,ILSVRC2012_val_00038546.JPEG,0.23367750644683838,0.23326219618320465
pit_b_224,cov_minus,15,ILSVRC2012_val_00038597.JPEG,0.08529296517372131,0.08735660463571548
pit_b_224,shuffled_plus,14,ILSVRC2012_val_00038546.JPEG,0.2509707510471344,0.2501685619354248
pit_b_224,shuffled_plus,15,ILSVRC2012_val_00038597.JPEG,0.08494138717651367,0.08650993555784225
pit_b_224,shuffled_minus,14,ILSVRC2012_val_00038546.JPEG,0.23339737951755524,0.2330458015203476
pit_b_224,shuffled_minus,15,ILSVRC2012_val_00038597.JPEG,0.09077772498130798,0.09280333667993546
pit_b_224,permuted_plus,14,ILSVRC2012_val_00038546.JPEG,0.23495149612426758,0.23440977931022644
pit_b_224,permuted_plus,15,ILSVRC2012_val_00038597.JPEG,0.0848187506198883,0.08653733134269714
pit_b_224,permuted_minus,14,ILSVRC2012_val_00038546.JPEG,0.24946242570877075,0.24890141189098358
pit_b_224,permuted_minus,15,ILSVRC2012_val_00038597.JPEG,0.09093315899372101,0.09281650185585022
pit_b_224,random_plus,14,ILSVRC2012_val_00038546.JPEG,0.24204209446907043,0.24148792028427124
pit_b_224,random_plus,15,ILSVRC2012_val_00038597.JPEG,0.08865335583686829,0.09024086594581604
pit_b_224,random_minus,14,ILSVRC2012_val_00038546.JPEG,0.2420670986175537,0.2414971888065338
pit_b_224,random_minus,15,ILSVRC2012_val_00038597.JPEG,0.08716428279876709,0.08917027711868286
pit_b_224,direct_plus,14,ILSVRC2012_val_00038546.JPEG,0.24178552627563477,0.24142396450042725
pit_b_224,direct_plus,15,ILSVRC2012_val_00038597.JPEG,0.11764708906412125,0.11856366693973541
pit_b_224,direct_minus,14,ILSVRC2012_val_00038546.JPEG,0.24233298003673553,0.2413889467716217
pit_b_224,direct_minus,15,ILSVRC2012_val_00038597.JPEG,0.05800142139196396,0.06066881865262985
pit_b_224,uniform,16,ILSVRC2012_val_00038607.JPEG,0.2244916558265686,0.22749119997024536
pit_b_224,uniform,17,ILSVRC2012_val_00038678.JPEG,0.11555187404155731,0.1181396022439003
pit_b_224,cov_plus,16,ILSVRC2012_val_00038607.JPEG,0.2385653257369995,0.24129201471805573
pit_b_224,cov_plus,17,ILSVRC2012_val_00038678.JPEG,0.11700402945280075,0.11971981823444366
pit_b_224,cov_minus,16,ILSVRC2012_val_00038607.JPEG,0.20584002137184143,0.209221750497818
pit_b_224,cov_minus,17,ILSVRC2012_val_00038678.JPEG,0.11243215948343277,0.11510627716779709
pit_b_224,shuffled_plus,16,ILSVRC2012_val_00038607.JPEG,0.22661036252975464,0.2301732897758484
pit_b_224,shuffled_plus,17,ILSVRC2012_val_00038678.JPEG,0.11530309915542603,0.11792664229869843
pit_b_224,shuffled_minus,16,ILSVRC2012_val_00038607.JPEG,0.21890521049499512,0.22148379683494568
pit_b_224,shuffled_minus,17,ILSVRC2012_val_00038678.JPEG,0.11404956132173538,0.11679842323064804
pit_b_224,permuted_plus,16,ILSVRC2012_val_00038607.JPEG,0.23205530643463135,0.23487937450408936
pit_b_224,permuted_plus,17,ILSVRC2012_val_00038678.JPEG,0.1155773475766182,0.11812201142311096
pit_b_224,permuted_minus,16,ILSVRC2012_val_00038607.JPEG,0.21312889456748962,0.2163926362991333
pit_b_224,permuted_minus,17,ILSVRC2012_val_00038678.JPEG,0.11379601061344147,0.11664561182260513
pit_b_224,random_plus,16,ILSVRC2012_val_00038607.JPEG,0.2279926836490631,0.2307354360818863
pit_b_224,random_plus,17,ILSVRC2012_val_00038678.JPEG,0.11450159549713135,0.1171729788184166
pit_b_224,random_minus,16,ILSVRC2012_val_00038607.JPEG,0.2177354097366333,0.22109706699848175
pit_b_224,random_minus,17,ILSVRC2012_val_00038678.JPEG,0.1148311197757721,0.11756344139575958
pit_b_224,direct_plus,16,ILSVRC2012_val_00038607.JPEG,0.31333690881729126,0.31459131836891174
pit_b_224,direct_plus,17,ILSVRC2012_val_00038678.JPEG,0.2042282521724701,0.20074006915092468
pit_b_224,direct_minus,16,ILSVRC2012_val_00038607.JPEG,0.12780635058879852,0.13267329335212708
pit_b_224,direct_minus,17,ILSVRC2012_val_00038678.JPEG,0.02530008554458618,0.03416706621646881
pit_b_224,uniform,18,ILSVRC2012_val_00038705.JPEG,0.2903161346912384,0.29649490118026733
pit_b_224,uniform,19,ILSVRC2012_val_00038708.JPEG,0.3894462585449219,0.39325904846191406
pit_b_224,cov_plus,18,ILSVRC2012_val_00038705.JPEG,0.27285853028297424,0.2793743312358856
pit_b_224,cov_plus,19,ILSVRC2012_val_00038708.JPEG,0.37575656175613403,0.3798537254333496
pit_b_224,cov_minus,18,ILSVRC2012_val_00038705.JPEG,0.30298054218292236,0.3089308738708496
pit_b_224,cov_minus,19,ILSVRC2012_val_00038708.JPEG,0.3980866074562073,0.40171074867248535
pit_b_224,shuffled_plus,18,ILSVRC2012_val_00038705.JPEG,0.2978268265724182,0.3038023114204407
pit_b_224,shuffled_plus,19,ILSVRC2012_val_00038708.JPEG,0.3774636387825012,0.38139015436172485
pit_b_224,shuffled_minus,18,ILSVRC2012_val_00038705.JPEG,0.27916520833969116,0.28569188714027405
pit_b_224,shuffled_minus,19,ILSVRC2012_val_00038708.JPEG,0.3952304422855377,0.3988637924194336
pit_b_224,permuted_plus,18,ILSVRC2012_val_00038705.JPEG,0.30387359857559204,0.30962347984313965
pit_b_224,permuted_plus,19,ILSVRC2012_val_00038708.JPEG,0.39447033405303955,0.3980518877506256
pit_b_224,permuted_minus,18,ILSVRC2012_val_00038705.JPEG,0.2726064622402191,0.27929356694221497
pit_b_224,permuted_minus,19,ILSVRC2012_val_00038708.JPEG,0.3782579302787781,0.3823235034942627
pit_b_224,random_plus,18,ILSVRC2012_val_00038705.JPEG,0.28857022523880005,0.2950764298439026
pit_b_224,random_plus,19,ILSVRC2012_val_00038708.JPEG,0.3869001865386963,0.3903718590736389
pit_b_224,random_minus,18,ILSVRC2012_val_00038705.JPEG,0.2876216471195221,0.29366534948349
pit_b_224,random_minus,19,ILSVRC2012_val_00038708.JPEG,0.38639035820961,0.39062920212745667
pit_b_224,direct_plus,18,ILSVRC2012_val_00038705.JPEG,0.26727065443992615,0.2723715305328369
pit_b_224,direct_plus,19,ILSVRC2012_val_00038708.JPEG,0.4097810983657837,0.41322773694992065
pit_b_224,direct_minus,18,ILSVRC2012_val_00038705.JPEG,0.30859309434890747,0.31562167406082153
pit_b_224,direct_minus,19,ILSVRC2012_val_00038708.JPEG,0.36244621872901917,0.3668256998062134
pit_b_224,uniform,20,ILSVRC2012_val_00038743.JPEG,0.11080338805913925,0.1106308102607727
pit_b_224,uniform,21,ILSVRC2012_val_00038986.JPEG,0.06754358112812042,0.07113559544086456
pit_b_224,cov_plus,20,ILSVRC2012_val_00038743.JPEG,0.10503329336643219,0.10490475594997406
pit_b_224,cov_plus,21,ILSVRC2012_val_00038986.JPEG,0.0678984522819519,0.07125214487314224
pit_b_224,cov_minus,20,ILSVRC2012_val_00038743.JPEG,0.11695247888565063,0.11672931909561157
pit_b_224,cov_minus,21,ILSVRC2012_val_00038986.JPEG,0.0661531314253807,0.0699874758720398
pit_b_224,shuffled_plus,20,ILSVRC2012_val_00038743.JPEG,0.11856821924448013,0.11829943209886551
pit_b_224,shuffled_plus,21,ILSVRC2012_val_00038986.JPEG,0.06594911217689514,0.06943554431200027
pit_b_224,shuffled_minus,20,ILSVRC2012_val_00038743.JPEG,0.1032310277223587,0.10314641147851944
pit_b_224,shuffled_minus,21,ILSVRC2012_val_00038986.JPEG,0.06820787489414215,0.071898452937603
pit_b_224,permuted_plus,20,ILSVRC2012_val_00038743.JPEG,0.11763162910938263,0.11795264482498169
pit_b_224,permuted_plus,21,ILSVRC2012_val_00038986.JPEG,0.06750759482383728,0.07085366547107697
pit_b_224,permuted_minus,20,ILSVRC2012_val_00038743.JPEG,0.10260998457670212,0.10202760994434357
pit_b_224,permuted_minus,21,ILSVRC2012_val_00038986.JPEG,0.06655767560005188,0.07037851214408875
pit_b_224,random_plus,20,ILSVRC2012_val_00038743.JPEG,0.1025901511311531,0.10233194380998611
pit_b_224,random_plus,21,ILSVRC2012_val_00038986.JPEG,0.06533709168434143,0.06896045058965683
pit_b_224,random_minus,20,ILSVRC2012_val_00038743.JPEG,0.11942941695451736,0.11937291920185089
pit_b_224,random_minus,21,ILSVRC2012_val_00038986.JPEG,0.06876730918884277,0.07230708003044128
pit_b_224,direct_plus,20,ILSVRC2012_val_00038743.JPEG,0.17679674923419952,0.1774374544620514
pit_b_224,direct_plus,21,ILSVRC2012_val_00038986.JPEG,0.11395061016082764,0.11705155670642853
pit_b_224,direct_minus,20,ILSVRC2012_val_00038743.JPEG,0.04204263538122177,0.04099962115287781
pit_b_224,direct_minus,21,ILSVRC2012_val_00038986.JPEG,0.019698865711688995,0.023683946579694748
pit_b_224,uniform,22,ILSVRC2012_val_00039085.JPEG,0.5987117290496826,0.5950771570205688
pit_b_224,uniform,23,ILSVRC2012_val_00039106.JPEG,0.04038816690444946,0.04092903807759285
pit_b_224,cov_plus,22,ILSVRC2012_val_00039085.JPEG,0.6153970956802368,0.6117143630981445
pit_b_224,cov_plus,23,ILSVRC2012_val_00039106.JPEG,0.04374019801616669,0.044323235750198364
pit_b_224,cov_minus,22,ILSVRC2012_val_00039085.JPEG,0.5739569664001465,0.570561945438385
pit_b_224,cov_minus,23,ILSVRC2012_val_00039106.JPEG,0.036203619092702866,0.036719806492328644
pit_b_224,shuffled_plus,22,ILSVRC2012_val_00039085.JPEG,0.6064367890357971,0.6027857065200806
pit_b_224,shuffled_plus,23,ILSVRC2012_val_00039106.JPEG,0.04229877516627312,0.042889297008514404
pit_b_224,shuffled_minus,22,ILSVRC2012_val_00039085.JPEG,0.5833900570869446,0.5801173448562622
pit_b_224,shuffled_minus,23,ILSVRC2012_val_00039106.JPEG,0.03797587752342224,0.03848496079444885
pit_b_224,permuted_plus,22,ILSVRC2012_val_00039085.JPEG,0.5652797818183899,0.5622055530548096
pit_b_224,permuted_plus,23,ILSVRC2012_val_00039106.JPEG,0.04153952747583389,0.04217503219842911
pit_b_224,permuted_minus,22,ILSVRC2012_val_00039085.JPEG,0.6216175556182861,0.6177502274513245
pit_b_224,permuted_minus,23,ILSVRC2012_val_00039106.JPEG,0.03860442712903023,0.03907504305243492
pit_b_224,random_plus,22,ILSVRC2012_val_00039085.JPEG,0.592000424861908,0.588428258895874
pit_b_224,random_plus,23,ILSVRC2012_val_00039106.JPEG,0.04022427648305893,0.040834423154592514
pit_b_224,random_minus,22,ILSVRC2012_val_00039085.JPEG,0.5975428819656372,0.5941070318222046
pit_b_224,random_minus,23,ILSVRC2012_val_00039106.JPEG,0.039934683591127396,0.04042439162731171
pit_b_224,direct_plus,22,ILSVRC2012_val_00039085.JPEG,0.6342872381210327,0.6298701763153076
pit_b_224,direct_plus,23,ILSVRC2012_val_00039106.JPEG,0.12777943909168243,0.1246904730796814
pit_b_224,direct_minus,22,ILSVRC2012_val_00039085.JPEG,0.5510818958282471,0.5485844016075134
pit_b_224,direct_minus,23,ILSVRC2012_val_00039106.JPEG,-0.048027560114860535,-0.043799012899398804
pit_b_224,uniform,24,ILSVRC2012_val_00039130.JPEG,0.05444194748997688,0.05604199320077896
pit_b_224,uniform,25,ILSVRC2012_val_00039253.JPEG,0.23719486594200134,0.23530182242393494
pit_b_224,cov_plus,24,ILSVRC2012_val_00039130.JPEG,0.048887062817811966,0.050586361438035965
pit_b_224,cov_plus,25,ILSVRC2012_val_00039253.JPEG,0.22325341403484344,0.22155174612998962
pit_b_224,cov_minus,24,ILSVRC2012_val_00039130.JPEG,0.059897251427173615,0.06139146536588669
pit_b_224,cov_minus,25,ILSVRC2012_val_00039253.JPEG,0.2491198480129242,0.24707992374897003
pit_b_224,shuffled_plus,24,ILSVRC2012_val_00039130.JPEG,0.04937632754445076,0.05105413496494293
pit_b_224,shuffled_plus,25,ILSVRC2012_val_00039253.JPEG,0.2353186011314392,0.23344752192497253
pit_b_224,shuffled_minus,24,ILSVRC2012_val_00039130.JPEG,0.05875519663095474,0.06030208617448807
pit_b_224,shuffled_minus,25,ILSVRC2012_val_00039253.JPEG,0.23565900325775146,0.23389174044132233
pit_b_224,permuted_plus,24,ILSVRC2012_val_00039130.JPEG,0.052795473486185074,0.05445989966392517
pit_b_224,permuted_plus,25,ILSVRC2012_val_00039253.JPEG,0.2490832507610321,0.24703101813793182
pit_b_224,permuted_minus,24,ILSVRC2012_val_00039130.JPEG,0.055393218994140625,0.05695239454507828
pit_b_224,permuted_minus,25,ILSVRC2012_val_00039253.JPEG,0.22155487537384033,0.21992550790309906
pit_b_224,random_plus,24,ILSVRC2012_val_00039130.JPEG,0.053011998534202576,0.0546528622508049
pit_b_224,random_plus,25,ILSVRC2012_val_00039253.JPEG,0.23388776183128357,0.23266750574111938
pit_b_224,random_minus,24,ILSVRC2012_val_00039130.JPEG,0.05508711561560631,0.05668322369456291
pit_b_224,random_minus,25,ILSVRC2012_val_00039253.JPEG,0.23732760548591614,0.23487445712089539
pit_b_224,direct_plus,24,ILSVRC2012_val_00039130.JPEG,0.031745024025440216,0.033941976726055145
pit_b_224,direct_plus,25,ILSVRC2012_val_00039253.JPEG,0.24311524629592896,0.2412959337234497
pit_b_224,direct_minus,24,ILSVRC2012_val_00039130.JPEG,0.07674587517976761,0.07772804796695709
pit_b_224,direct_minus,25,ILSVRC2012_val_00039253.JPEG,0.22750011086463928,0.225570410490036
