source_model,target_model,condition,sample_index,image_name,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase
cait_s24_224,pit_b_224,route_balance_opponent,49,ILSVRC2012_val_00034008.JPEG,True,0.0196757260710001,0.01977367326617241,0.5162494778633118,0.5147016048431396,0.1963510513305664,0.134292870759964
cait_s24_224,pit_b_224,semantic_equivalent_opponent,48,ILSVRC2012_val_00033997.JPEG,True,-0.0017949072644114494,-0.000260976143181324,0.507606565952301,0.5087890625,0.10203075408935547,0.014851480722427368
cait_s24_224,pit_b_224,semantic_equivalent_opponent,49,ILSVRC2012_val_00034008.JPEG,True,0.024977151304483414,0.02563578262925148,0.515047013759613,0.5152928233146667,0.13360977172851562,0.14185580611228943
cait_s24_224,pit_b_224,shuffled_semantic_opponent,48,ILSVRC2012_val_00033997.JPEG,True,-0.0017904846463352442,-0.00014440342783927917,0.5072146058082581,0.5084435939788818,0.11156845092773438,0.016642972826957703
cait_s24_224,pit_b_224,shuffled_semantic_opponent,49,ILSVRC2012_val_00034008.JPEG,True,0.025425396859645844,0.02607705257833004,0.5153858661651611,0.5155453085899353,0.1504049301147461,0.14078766107559204
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,48,ILSVRC2012_val_00033997.JPEG,True,0.03934382647275925,0.040417321026325226,0.513897716999054,0.5156515836715698,0.2209606170654297,0.04370538890361786
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,49,ILSVRC2012_val_00034008.JPEG,True,0.007491697557270527,0.008115824311971664,0.5098719000816345,0.509559690952301,-0.02257823944091797,0.08141747117042542
cait_s24_224,pit_b_224,uniform_opponent,50,ILSVRC2012_val_00034055.JPEG,True,0.011245278641581535,0.012636320665478706,0.5045174360275269,0.5063775777816772,0.17891883850097656,0.020942658185958862
cait_s24_224,pit_b_224,uniform_opponent,51,ILSVRC2012_val_00034168.JPEG,True,0.0009693976026028395,-0.0013371314853429794,0.5032352805137634,0.5034412145614624,-0.02293109893798828,-0.002360723912715912
cait_s24_224,pit_b_224,global_preserve_opponent,50,ILSVRC2012_val_00034055.JPEG,True,0.0065614874474704266,0.007870327681303024,0.5017073154449463,0.5027370452880859,0.2408771514892578,0.027343712747097015
cait_s24_224,pit_b_224,global_preserve_opponent,51,ILSVRC2012_val_00034168.JPEG,True,0.0008679758757352829,-0.0015542195178568363,0.5032485723495483,0.5034545063972473,-0.011147499084472656,-0.0011137574911117554
cait_s24_224,pit_b_224,route_balance_opponent,50,ILSVRC2012_val_00034055.JPEG,True,0.011300526559352875,0.012863574549555779,0.5042915344238281,0.5057796835899353,0.1601705551147461,0.019354388117790222
cait_s24_224,pit_b_224,route_balance_opponent,51,ILSVRC2012_val_00034168.JPEG,True,0.000855741323903203,-0.0013922476209700108,0.5036139488220215,0.5032751560211182,-0.01848316192626953,-0.0019472837448120117
cait_s24_224,pit_b_224,semantic_equivalent_opponent,50,ILSVRC2012_val_00034055.JPEG,True,0.00687506515532732,0.008337057195603848,0.5022188425064087,0.5031290054321289,0.22643184661865234,0.025396354496479034
cait_s24_224,pit_b_224,semantic_equivalent_opponent,51,ILSVRC2012_val_00034168.JPEG,True,0.0008324785158038139,-0.0015345467254519463,0.502517819404602,0.5029628872871399,0.005082130432128906,0.0006959289312362671
cait_s24_224,pit_b_224,shuffled_semantic_opponent,50,ILSVRC2012_val_00034055.JPEG,True,0.0061208996921777725,0.007373210974037647,0.5018003582954407,0.5030027627944946,0.2398233413696289,0.027328364551067352
cait_s24_224,pit_b_224,shuffled_semantic_opponent,51,ILSVRC2012_val_00034168.JPEG,True,0.0012513035908341408,-0.0012821480631828308,0.5032286643981934,0.5035209655761719,-0.018686294555664062,-0.0019181817770004272
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,50,ILSVRC2012_val_00034055.JPEG,True,0.018721960484981537,0.02133903279900551,0.5049957633018494,0.5067362785339355,0.2527580261230469,0.03751302510499954
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,51,ILSVRC2012_val_00034168.JPEG,True,0.007396569475531578,0.007493105251342058,0.5048296451568604,0.5037534832954407,0.07537841796875,0.010401561856269836
cait_s24_224,pit_b_224,uniform_opponent,52,ILSVRC2012_val_00034182.JPEG,True,0.0018602736527100205,0.00035379163455218077,0.49889057874679565,0.49878427386283875,-0.033293724060058594,-0.0034302622079849243
cait_s24_224,pit_b_224,uniform_opponent,53,ILSVRC2012_val_00034217.JPEG,True,-0.0031609656289219856,-0.0026172460056841373,0.49796050786972046,0.4966982901096344,0.15288162231445312,0.02490532398223877
cait_s24_224,pit_b_224,global_preserve_opponent,52,ILSVRC2012_val_00034182.JPEG,True,0.009287746623158455,0.007670787163078785,0.4983591139316559,0.4971367418766022,-0.04060935974121094,-0.004337593913078308
cait_s24_224,pit_b_224,global_preserve_opponent,53,ILSVRC2012_val_00034217.JPEG,True,-1.890142448246479e-05,-0.00017147092148661613,0.4997076988220215,0.4996013939380646,0.11435508728027344,0.017690569162368774
cait_s24_224,pit_b_224,route_balance_opponent,52,ILSVRC2012_val_00034182.JPEG,True,0.0010603489354252815,-0.00043782242573797703,0.49892377853393555,0.49856504797935486,0.0011882781982421875,0.00066356360912323
cait_s24_224,pit_b_224,route_balance_opponent,53,ILSVRC2012_val_00034217.JPEG,True,-0.0043360404670238495,-0.00395553931593895,0.4971766173839569,0.4967115819454193,0.12033271789550781,0.01907166838645935
cait_s24_224,pit_b_224,semantic_equivalent_opponent,52,ILSVRC2012_val_00034182.JPEG,True,0.009031937457621098,0.007394471205770969,0.49850526452064514,0.49744898080825806,-0.022207260131835938,-0.0021578967571258545
cait_s24_224,pit_b_224,semantic_equivalent_opponent,53,ILSVRC2012_val_00034217.JPEG,True,-0.0019673830829560757,-0.0023977067321538925,0.49944859743118286,0.4991496503353119,0.10191059112548828,0.015163406729698181
cait_s24_224,pit_b_224,shuffled_semantic_opponent,52,ILSVRC2012_val_00034182.JPEG,True,0.009369911625981331,0.0077013494446873665,0.4983059763908386,0.49721646308898926,-0.042441368103027344,-0.004523061215877533
cait_s24_224,pit_b_224,shuffled_semantic_opponent,53,ILSVRC2012_val_00034217.JPEG,True,0.0004031887510791421,0.00041691004298627377,0.5002391338348389,0.49978742003440857,0.11104679107666016,0.017246276140213013
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,52,ILSVRC2012_val_00034182.JPEG,True,-0.004539853427559137,-0.008724144659936428,0.4981066584587097,0.49800702929496765,0.0036334991455078125,0.0026015788316726685
cait_s24_224,pit_b_224,semantic_equivalent_feature_gaussian,53,ILSVRC2012_val_00034217.JPEG,True,0.003577493131160736,0.0026949672028422356,0.5005514025688171,0.500186026096344,0.26122283935546875,0.044157058000564575
cait_s24_224,pit_b_224,uniform_opponent,54,ILSVRC2012_val_00034225.JPEG,True,0.013992543332278728,0.014327673241496086,0.5128015875816345,0.5127019286155701,0.09856796264648438,0.028881117701530457
cait_s24_224,pit_b_224,uniform_opponent,55,ILSVRC2012_val_00034230.JPEG,True,-0.00048469845205545425,-0.005747692659497261,0.5003587603569031,0.500790536403656,-0.0687704086303711,-0.005207851529121399
cait_s24_224,pit_b_224,global_preserve_opponent,54,ILSVRC2012_val_00034225.JPEG,True,0.010934974066913128,0.011436858214437962,0.511326789855957,0.510762095451355,0.11415481567382812,0.03386235237121582
cait_s24_224,pit_b_224,global_preserve_opponent,55,ILSVRC2012_val_00034230.JPEG,True,0.0007981043308973312,-0.0015429668128490448,0.5002923011779785,0.5009831786155701,-0.06025981903076172,-0.0040961503982543945
