source_model,condition,sample_index,image_name,preserved_view_fraction,mean_route_distance,mean_global_cosine,mean_view_js,weight_entropy,clean_route_gradient_cosine,view_cosine_to_raw_mean,view_sign_agreement,view_effective_rank
cait_s24_224,semantic_equivalent_opponent,62,ILSVRC2012_val_00034459.JPEG,0.05000000074505806,0.2220458984375,0.9470630884170532,0.008189511485397816,2.423966646194458,0.002804573392495513,0.14215564727783203,0.5543200969696045,19.926660537719727
cait_s24_224,semantic_equivalent_opponent,63,ILSVRC2012_val_00034548.JPEG,0.5,0.26013776659965515,0.9750534892082214,0.007898320443928242,2.794222354888916,0.01498151384294033,0.2018597424030304,0.5539152026176453,19.971006393432617
cait_s24_224,shuffled_semantic_opponent,0,ILSVRC2012_val_00031361.JPEG,0.0,0.4715560972690582,0.8740442395210266,0.013340570032596588,2.5245583057403564,0.038119517266750336,0.2175404131412506,0.5763860940933228,19.78293800354004
cait_s24_224,shuffled_semantic_opponent,1,ILSVRC2012_val_00031410.JPEG,0.0,0.22018365561962128,0.935895562171936,0.0069359722547233105,2.610468864440918,0.0345255546271801,0.22659797966480255,0.5680510997772217,19.780920028686523
cait_s24_224,shuffled_semantic_opponent,2,ILSVRC2012_val_00031472.JPEG,0.0,0.42955103516578674,0.95660799741745,0.008624720387160778,2.57562255859375,-0.02181168459355831,0.19167642295360565,0.5522803068161011,19.949604034423828
cait_s24_224,shuffled_semantic_opponent,3,ILSVRC2012_val_00031495.JPEG,0.0,0.5210561156272888,0.9015828371047974,0.028182029724121094,1.7335002422332764,0.030843736603856087,0.13345086574554443,0.5394943356513977,19.905975341796875
cait_s24_224,shuffled_semantic_opponent,4,ILSVRC2012_val_00031548.JPEG,0.0,0.6733724474906921,0.8905496597290039,0.016367673873901367,2.2229297161102295,0.011610912159085274,0.20596151053905487,0.5750578045845032,18.27110481262207
cait_s24_224,shuffled_semantic_opponent,5,ILSVRC2012_val_00031586.JPEG,0.0,0.4933622479438782,0.9510408639907837,0.018100081011652946,2.5976109504699707,0.02922765724360943,0.18899765610694885,0.5646909475326538,19.830114364624023
cait_s24_224,shuffled_semantic_opponent,6,ILSVRC2012_val_00031588.JPEG,0.75,0.38177040219306946,0.9814683794975281,0.0016808508662506938,2.9701004028320312,0.03342321515083313,0.1928870528936386,0.5744369626045227,19.924631118774414
cait_s24_224,shuffled_semantic_opponent,7,ILSVRC2012_val_00031593.JPEG,1.0,0.1965000033378601,0.9905597567558289,0.0003130920813418925,2.987271308898926,0.01082343328744173,0.2063668817281723,0.5912714004516602,19.913293838500977
cait_s24_224,shuffled_semantic_opponent,8,ILSVRC2012_val_00031629.JPEG,0.45000001788139343,0.2811122536659241,0.9767808318138123,0.004658724647015333,2.8364827632904053,-0.009304462932050228,0.15521858632564545,0.5572807192802429,19.9540958404541
cait_s24_224,shuffled_semantic_opponent,9,ILSVRC2012_val_00031647.JPEG,0.0,0.21717853844165802,0.9691368937492371,0.0035526962019503117,2.863152027130127,0.018447918817400932,0.2495284378528595,0.5785402059555054,19.740219116210938
cait_s24_224,shuffled_semantic_opponent,10,ILSVRC2012_val_00031670.JPEG,0.0,0.0918724462389946,0.9533849954605103,0.005589715205132961,2.9064507484436035,0.050865739583969116,0.25811004638671875,0.5850984454154968,19.716262817382812
cait_s24_224,shuffled_semantic_opponent,11,ILSVRC2012_val_00031686.JPEG,0.550000011920929,0.49035200476646423,0.9709936380386353,0.01245154719799757,2.458050012588501,-0.010062078945338726,0.1964733898639679,0.5916450619697571,19.83639907836914
cait_s24_224,shuffled_semantic_opponent,12,ILSVRC2012_val_00031762.JPEG,0.0,0.24172960221767426,0.9459859728813171,0.028885623440146446,2.3677403926849365,0.27359503507614136,0.37925076484680176,0.5891568064689636,16.731536865234375
cait_s24_224,shuffled_semantic_opponent,13,ILSVRC2012_val_00031783.JPEG,0.0,0.28347960114479065,0.9570981860160828,0.010032172314822674,2.7577567100524902,0.22312335669994354,0.41634684801101685,0.5981544852256775,15.508493423461914
cait_s24_224,shuffled_semantic_opponent,14,ILSVRC2012_val_00031785.JPEG,1.0,0.19880612194538116,0.9891899228096008,0.0005697958986274898,2.9792912006378174,0.05911710113286972,0.23812508583068848,0.5890289545059204,19.849044799804688
cait_s24_224,shuffled_semantic_opponent,15,ILSVRC2012_val_00031789.JPEG,0.10000000149011612,0.4582653045654297,0.9609243273735046,0.006302667316049337,2.707789421081543,0.10936351120471954,0.2122945338487625,0.5838143229484558,19.73395538330078
cait_s24_224,shuffled_semantic_opponent,16,ILSVRC2012_val_00031922.JPEG,1.0,0.41013264656066895,0.9879875183105469,0.0033317282795906067,2.967276096343994,-0.034319378435611725,0.23265646398067474,0.5656927824020386,19.86625862121582
cait_s24_224,shuffled_semantic_opponent,17,ILSVRC2012_val_00031927.JPEG,0.949999988079071,0.5404693484306335,0.9863725900650024,0.0031000105664134026,2.938640594482422,0.02529067173600197,0.22275690734386444,0.5575932860374451,19.951393127441406
cait_s24_224,shuffled_semantic_opponent,18,ILSVRC2012_val_00032032.JPEG,0.0,0.07506121695041656,0.9164360165596008,0.034709420055150986,2.0187857151031494,0.08969530463218689,0.30123966932296753,0.5659090280532837,17.797176361083984
cait_s24_224,shuffled_semantic_opponent,19,ILSVRC2012_val_00032039.JPEG,0.0,0.32891836762428284,0.8951191902160645,0.01064483355730772,2.7678894996643066,0.01781998574733734,0.25982004404067993,0.5693963766098022,19.563465118408203
cait_s24_224,shuffled_semantic_opponent,20,ILSVRC2012_val_00032046.JPEG,0.6500000357627869,0.1511683613061905,0.9821498990058899,0.0008565913885831833,2.9248247146606445,0.03761652484536171,0.19046223163604736,0.5799010992050171,19.831153869628906
cait_s24_224,shuffled_semantic_opponent,21,ILSVRC2012_val_00032097.JPEG,0.25,0.12133675068616867,0.9745264053344727,0.002434792695567012,2.8853626251220703,-0.010050095617771149,0.23328712582588196,0.5721626281738281,19.886995315551758
cait_s24_224,shuffled_semantic_opponent,22,ILSVRC2012_val_00032098.JPEG,0.0,0.2471122294664383,0.9710147976875305,0.0027899944689124823,2.8759477138519287,-0.012967875227332115,0.21635153889656067,0.5604691505432129,19.96638298034668
cait_s24_224,shuffled_semantic_opponent,23,ILSVRC2012_val_00032102.JPEG,0.9000000357627869,0.33604079484939575,0.9872442483901978,0.003286427352577448,2.9345269203186035,0.013368209823966026,0.21300964057445526,0.5597065091133118,19.903194427490234
cait_s24_224,shuffled_semantic_opponent,24,ILSVRC2012_val_00032120.JPEG,0.0,0.4718724191188812,0.9207542538642883,0.042651209980249405,2.201321601867676,0.1427079141139984,0.2536250948905945,0.5601446032524109,19.00174903869629
cait_s24_224,shuffled_semantic_opponent,25,ILSVRC2012_val_00032188.JPEG,0.0,0.2414642870426178,0.954068660736084,0.0037400403525680304,2.8357443809509277,0.02797848917543888,0.30255722999572754,0.5944385528564453,18.982372283935547
cait_s24_224,shuffled_semantic_opponent,26,ILSVRC2012_val_00032370.JPEG,0.0,0.2923163175582886,0.9680877923965454,0.0014248332008719444,2.932798385620117,-0.021549085155129433,0.2105192244052887,0.573677659034729,19.90238380432129
cait_s24_224,shuffled_semantic_opponent,27,ILSVRC2012_val_00032435.JPEG,0.0,0.3169642984867096,0.8990196585655212,0.03917664289474487,1.8476558923721313,0.13172510266304016,0.15206779539585114,0.55370032787323,19.564912796020508
cait_s24_224,shuffled_semantic_opponent,28,ILSVRC2012_val_00032552.JPEG,0.15000000596046448,0.14086733758449554,0.9712635278701782,0.003920871298760176,2.853778123855591,0.002442512661218643,0.1896226406097412,0.5765864253044128,19.7691707611084
cait_s24_224,shuffled_semantic_opponent,29,ILSVRC2012_val_00032623.JPEG,0.6500000357627869,0.4331734776496887,0.9792917370796204,0.004518187139183283,2.806187629699707,0.27774712443351746,0.3213035762310028,0.594754159450531,18.832508087158203
cait_s24_224,shuffled_semantic_opponent,30,ILSVRC2012_val_00032646.JPEG,0.0,0.19801020622253418,0.9457082152366638,0.042004913091659546,1.8227310180664062,0.04606866091489792,0.20950312912464142,0.573223888874054,18.865453720092773
cait_s24_224,shuffled_semantic_opponent,31,ILSVRC2012_val_00032695.JPEG,0.4000000059604645,0.2728571593761444,0.9694094061851501,0.005287991836667061,2.7243614196777344,0.023375948891043663,0.18496666848659515,0.5736019015312195,19.825023651123047
cait_s24_224,shuffled_semantic_opponent,32,ILSVRC2012_val_00032723.JPEG,0.699999988079071,0.4176633059978485,0.9823940396308899,0.0007470330456271768,2.9594345092773438,-0.015668461099267006,0.22268381714820862,0.5733281970024109,19.918533325195312
cait_s24_224,shuffled_semantic_opponent,33,ILSVRC2012_val_00032911.JPEG,0.3499999940395355,0.17437754571437836,0.976567268371582,0.005038264207541943,2.849207878112793,0.10593713819980621,0.3205857276916504,0.5881763100624084,18.825145721435547
cait_s24_224,shuffled_semantic_opponent,34,ILSVRC2012_val_00032926.JPEG,0.0,0.3165102005004883,0.9566087126731873,0.014119002036750317,2.5551421642303467,0.03245231881737709,0.17351984977722168,0.5669625997543335,19.918071746826172
cait_s24_224,shuffled_semantic_opponent,35,ILSVRC2012_val_00032950.JPEG,0.0,0.1878112107515335,0.9544910788536072,0.014651991426944733,2.3573708534240723,-0.0009693848551250994,0.18679919838905334,0.5769109129905701,19.880653381347656
cait_s24_224,shuffled_semantic_opponent,36,ILSVRC2012_val_00033014.JPEG,0.0,0.578948974609375,0.9105023741722107,0.025233572348952293,2.0994691848754883,0.05420690029859543,0.1892259269952774,0.5616503357887268,19.002790451049805
cait_s24_224,shuffled_semantic_opponent,37,ILSVRC2012_val_00033018.JPEG,0.0,0.4265356957912445,0.8905588388442993,0.022593645378947258,2.3036978244781494,0.05349928140640259,0.1799599975347519,0.5452882647514343,19.709434509277344
cait_s24_224,shuffled_semantic_opponent,38,ILSVRC2012_val_00033076.JPEG,0.0,0.3812551200389862,0.9631423950195312,0.00544729782268405,2.7608790397644043,0.14731061458587646,0.23726515471935272,0.5769199132919312,19.71881103515625
cait_s24_224,shuffled_semantic_opponent,39,ILSVRC2012_val_00033149.JPEG,0.0,0.5266990065574646,0.9097175002098083,0.09626644849777222,1.9918906688690186,0.41509154438972473,0.4069165885448456,0.5814811587333679,15.373533248901367
cait_s24_224,shuffled_semantic_opponent,40,ILSVRC2012_val_00033150.JPEG,1.0,0.2552499771118164,0.9877595901489258,0.0012092977995052934,2.9664721488952637,0.02918391488492489,0.21790297329425812,0.5645135641098022,19.94742774963379
cait_s24_224,shuffled_semantic_opponent,41,ILSVRC2012_val_00033171.JPEG,0.75,0.31653061509132385,0.9846218228340149,0.003062956500798464,2.9036507606506348,-0.02004946582019329,0.13884256780147552,0.5638110637664795,19.881193161010742
cait_s24_224,shuffled_semantic_opponent,42,ILSVRC2012_val_00033207.JPEG,0.0,0.29403063654899597,0.8822426199913025,0.02046268805861473,2.0961313247680664,0.032402440905570984,0.17560581862926483,0.5541935563087463,19.86427879333496
cait_s24_224,shuffled_semantic_opponent,43,ILSVRC2012_val_00033255.JPEG,0.0,0.24642348289489746,0.9020528197288513,0.16085152328014374,1.1385042667388916,0.08906088769435883,0.2399846762418747,0.5667892098426819,17.136274337768555
cait_s24_224,shuffled_semantic_opponent,44,ILSVRC2012_val_00033340.JPEG,0.949999988079071,0.2226581573486328,0.9925829768180847,0.0020410220604389906,2.9438886642456055,-0.001176605001091957,0.2157135009765625,0.5667118430137634,19.856143951416016
cait_s24_224,shuffled_semantic_opponent,45,ILSVRC2012_val_00033725.JPEG,0.0,0.500765323638916,0.9195529222488403,0.08642677217721939,2.2476751804351807,0.06442562490701675,0.20327329635620117,0.5629324913024902,19.536998748779297
