model,sample_index,image_name,layer,layer_index,feature_source,grid_h,grid_w,strategy,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,selected_score_mean
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,3,True,-0.08293724060058594,-0.0012126155197620392,False,0.4387015700340271
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,3,True,0.6236133575439453,0.03847164288163185,False,0.5892462730407715
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,3,True,1.1746711730957031,0.6856467723846436,True,0.5686300992965698
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,3,True,0.7929744720458984,0.09568231552839279,False,0.5819747447967529
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,3,True,-0.12799358367919922,-0.010871700942516327,False,0.4315311908721924
cait_s24_224,5,ILSVRC2012_val_00000138.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,3,True,-0.22587203979492188,-0.015590593218803406,False,0.6413331031799316
cait_s24_224,6,ILSVRC2012_val_00000166.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,3,True,0.5032024383544922,0.0352858230471611,False,0.4028310179710388
cait_s24_224,7,ILSVRC2012_val_00000262.JPEG,early,0,feature_modules[0],14,14,low_score_extreme,0.15,3,True,-0.03633308410644531,0.005867525935173035,False,0.4981555938720703
cait_s24_224,0,ILSVRC2012_val_00000031.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,0,True,0.237060546875,0.01623709127306938,False,0.5835976004600525
cait_s24_224,1,ILSVRC2012_val_00000081.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,0,True,0.6409540176391602,0.02833426371216774,False,0.6771822571754456
cait_s24_224,2,ILSVRC2012_val_00000102.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,0,True,1.293020248413086,0.7324577569961548,True,0.6586933732032776
cait_s24_224,3,ILSVRC2012_val_00000117.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,0,True,0.10878849029541016,-0.003453567624092102,False,0.7650471925735474
cait_s24_224,4,ILSVRC2012_val_00000120.JPEG,early,0,feature_modules[0],14,14,random_uniform,0.15,0,True,-0.10827255249023438,-0.009310662746429443,False,0.5646418929100037
