source_model,sample_index,image_name,condition,selected_common_patches,clean_route_gradient_cosine,view_cosine_to_raw_mean,view_sign_agreement,view_effective_rank
pit_b_224,19,ILSVRC2012_val_00032039.JPEG,final_high,7,0.4919576644897461,0.6337754130363464,0.6877325177192688,4.788754940032959
pit_b_224,20,ILSVRC2012_val_00032046.JPEG,final_high,7,0.6240757703781128,0.6333851218223572,0.6995744705200195,4.927457332611084
pit_b_224,21,ILSVRC2012_val_00032097.JPEG,final_high,7,0.2164939045906067,0.5351058840751648,0.6794569492340088,8.204856872558594
pit_b_224,22,ILSVRC2012_val_00032098.JPEG,final_high,7,0.0007822606712579727,0.5413705706596375,0.683896005153656,6.582138538360596
pit_b_224,23,ILSVRC2012_val_00032102.JPEG,final_high,7,0.16022585332393646,0.5270890593528748,0.6685227751731873,8.211910247802734
pit_b_224,24,ILSVRC2012_val_00032120.JPEG,final_high,7,0.3377818167209625,0.5402848124504089,0.6633377075195312,7.862477779388428
pit_b_224,25,ILSVRC2012_val_00032188.JPEG,final_high,7,0.7308799028396606,0.6422571539878845,0.7154901623725891,5.648783206939697
pit_b_224,26,ILSVRC2012_val_00032370.JPEG,final_high,7,0.01716195046901703,0.5112137794494629,0.6786186099052429,8.00112533569336
pit_b_224,27,ILSVRC2012_val_00032435.JPEG,final_high,7,0.1437789797782898,0.44622689485549927,0.6675143241882324,8.173209190368652
pit_b_224,28,ILSVRC2012_val_00032552.JPEG,final_high,7,0.17786231637001038,0.57391357421875,0.7051193118095398,7.182806015014648
pit_b_224,29,ILSVRC2012_val_00032623.JPEG,final_high,7,0.5066255331039429,0.5394631028175354,0.6615636348724365,9.165207862854004
pit_b_224,30,ILSVRC2012_val_00032646.JPEG,final_high,7,0.31536805629730225,0.5636083483695984,0.6913304924964905,7.336943626403809
pit_b_224,31,ILSVRC2012_val_00032695.JPEG,final_high,7,0.06682948023080826,0.4776788651943207,0.6537328362464905,9.659454345703125
pit_b_224,32,ILSVRC2012_val_00032723.JPEG,final_high,7,-0.18480579555034637,0.5199766755104065,0.680913507938385,5.935234546661377
pit_b_224,33,ILSVRC2012_val_00032911.JPEG,final_high,7,-0.010787931270897388,0.5409157872200012,0.6829639673233032,8.553363800048828
pit_b_224,34,ILSVRC2012_val_00032926.JPEG,final_high,7,0.3195585608482361,0.5684072375297546,0.6887319684028625,7.395348072052002
pit_b_224,35,ILSVRC2012_val_00032950.JPEG,final_high,7,0.15448695421218872,0.5769797563552856,0.6703433990478516,5.759873390197754
pit_b_224,36,ILSVRC2012_val_00033014.JPEG,final_high,7,0.5749272108078003,0.6087481379508972,0.6840032935142517,5.702028274536133
pit_b_224,37,ILSVRC2012_val_00033018.JPEG,final_high,7,0.7828929424285889,0.5471121668815613,0.6913490891456604,7.121720790863037
pit_b_224,38,ILSVRC2012_val_00033076.JPEG,final_high,7,0.29741302132606506,0.5326289534568787,0.6668709516525269,8.196008682250977
pit_b_224,39,ILSVRC2012_val_00033149.JPEG,final_high,7,0.9449572563171387,0.6568655967712402,0.7120791673660278,3.958735704421997
pit_b_224,40,ILSVRC2012_val_00033150.JPEG,final_high,7,0.12033728510141373,0.5866537094116211,0.6889153718948364,5.610116481781006
pit_b_224,41,ILSVRC2012_val_00033171.JPEG,final_high,7,0.15839436650276184,0.5821162462234497,0.7047057747840881,6.412680625915527
pit_b_224,42,ILSVRC2012_val_00033207.JPEG,final_high,7,-0.08475641161203384,0.5687508583068848,0.6771969199180603,6.874107837677002
pit_b_224,43,ILSVRC2012_val_00033255.JPEG,final_high,7,0.35716813802719116,0.5023456811904907,0.6819120049476624,11.315485954284668
pit_b_224,44,ILSVRC2012_val_00033340.JPEG,final_high,7,0.15971556305885315,0.4914514720439911,0.6785697937011719,10.150525093078613
pit_b_224,45,ILSVRC2012_val_00033725.JPEG,final_high,7,0.34920746088027954,0.5683188438415527,0.6883958578109741,5.155144214630127
pit_b_224,46,ILSVRC2012_val_00033897.JPEG,final_high,7,0.073624387383461,0.4374171197414398,0.6770883202552795,13.430672645568848
pit_b_224,47,ILSVRC2012_val_00033960.JPEG,final_high,7,0.4999285340309143,0.5508214235305786,0.6880155205726624,6.993124961853027
pit_b_224,48,ILSVRC2012_val_00033997.JPEG,final_high,7,0.2470691204071045,0.5593175888061523,0.6825829744338989,6.8112969398498535
pit_b_224,49,ILSVRC2012_val_00034008.JPEG,final_high,7,0.3281422257423401,0.5739493370056152,0.6763150095939636,4.78528356552124
pit_b_224,50,ILSVRC2012_val_00034055.JPEG,final_high,7,0.08271008729934692,0.5553860664367676,0.6827958822250366,7.2365570068359375
pit_b_224,51,ILSVRC2012_val_00034168.JPEG,final_high,7,0.3225823640823364,0.5000259280204773,0.6783801317214966,8.178627967834473
pit_b_224,52,ILSVRC2012_val_00034182.JPEG,final_high,7,0.025752218440175056,0.5486462712287903,0.6714780926704407,6.71286153793335
pit_b_224,53,ILSVRC2012_val_00034217.JPEG,final_high,7,0.1680600941181183,0.5122150778770447,0.685308039188385,8.56646728515625
pit_b_224,54,ILSVRC2012_val_00034225.JPEG,final_high,7,0.19671770930290222,0.5545076727867126,0.6692286729812622,6.504906177520752
pit_b_224,55,ILSVRC2012_val_00034230.JPEG,final_high,7,0.1992487907409668,0.5538471341133118,0.6832871437072754,7.324435234069824
pit_b_224,56,ILSVRC2012_val_00034302.JPEG,final_high,7,0.048469703644514084,0.4497920572757721,0.6422774791717529,10.206685066223145
pit_b_224,57,ILSVRC2012_val_00034356.JPEG,final_high,7,-0.01699644699692726,0.4549153447151184,0.649849534034729,11.47300910949707
pit_b_224,58,ILSVRC2012_val_00034359.JPEG,final_high,7,0.28599247336387634,0.5404983162879944,0.6858733892440796,7.4965715408325195
pit_b_224,59,ILSVRC2012_val_00034391.JPEG,final_high,7,0.3427167534828186,0.5559694170951843,0.6766608357429504,6.609735488891602
pit_b_224,60,ILSVRC2012_val_00034406.JPEG,final_high,7,0.3995056450366974,0.5047373175621033,0.6731418967247009,9.158293724060059
pit_b_224,61,ILSVRC2012_val_00034438.JPEG,final_high,7,0.5794764161109924,0.5542696714401245,0.691214919090271,8.82961368560791
pit_b_224,62,ILSVRC2012_val_00034459.JPEG,final_high,7,0.3575184643268585,0.4714798033237457,0.6440921425819397,10.649367332458496
pit_b_224,63,ILSVRC2012_val_00034548.JPEG,final_high,7,-0.1487097144126892,0.6293492913246155,0.6656458973884583,5.233497619628906
pit_b_224,0,ILSVRC2012_val_00031361.JPEG,random,7,0.4991856813430786,0.592439591884613,0.7108445167541504,5.955697059631348
