model,sample_index,image_name,target_mode,selector,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,map_rank_spearman,map_top_half_iou,candidate_zero_gradcam
pit_b_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_signed,0.15,3,True,0.09917640686035156,0.014952614903450012,False,0.09445969760417938,0.30612245202064514,1.0
pit_b_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_signed,0.15,3,True,0.1450023651123047,0.018884703516960144,False,-0.4238094985485077,0.4545454680919647,1.0
pit_b_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_signed,0.15,3,True,0.00034809112548828125,-7.971376180648804e-05,False,-0.4532508850097656,0.4883720874786377,1.0
pit_b_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_signed,0.15,3,True,0.19791316986083984,0.027742445468902588,False,-0.20828752219676971,0.4883720874786377,1.0
pit_b_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_abs,0.15,0,True,0.09360694885253906,0.01083441823720932,False,0.17742672562599182,0.2075471729040146,1.0
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_abs,0.15,0,True,-0.028639793395996094,0.006499946117401123,False,-0.4865384101867676,0.4883720874786377,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_abs,0.15,0,True,0.5071926116943359,0.07754086703062057,False,0.08058607578277588,0.3913043439388275,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_abs,0.15,0,True,0.823826789855957,0.08541353791952133,False,0.40155673027038574,0.2075471729040146,1.0
pit_b_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_abs,0.15,0,True,0.34219932556152344,0.05586725473403931,False,0.09445969760417938,0.30612245202064514,1.0
pit_b_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_abs,0.15,0,True,0.15462875366210938,0.020493194460868835,False,-0.4238094985485077,0.4545454680919647,1.0
pit_b_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_abs,0.15,0,True,0.0989389419555664,0.010324671864509583,False,-0.4532508850097656,0.4883720874786377,1.0
pit_b_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_abs,0.15,0,True,0.15750503540039062,0.02532169222831726,False,-0.20828752219676971,0.4883720874786377,1.0
pit_b_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_abs,0.15,1,True,0.2651252746582031,0.035334788262844086,False,0.17742672562599182,0.2075471729040146,1.0
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_abs,0.15,1,True,0.12376880645751953,0.008323565125465393,False,-0.4865384101867676,0.4883720874786377,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_abs,0.15,1,True,0.8095836639404297,0.11824313551187515,False,0.08058607578277588,0.3913043439388275,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_abs,0.15,1,True,0.6191654205322266,0.059394948184490204,False,0.40155673027038574,0.2075471729040146,1.0
pit_b_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_abs,0.15,1,True,0.1230936050415039,0.026207923889160156,False,0.09445969760417938,0.30612245202064514,1.0
pit_b_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_abs,0.15,1,True,0.31961536407470703,0.04537831246852875,False,-0.4238094985485077,0.4545454680919647,1.0
pit_b_224,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_abs,0.15,1,True,0.057753562927246094,0.005954250693321228,False,-0.4532508850097656,0.4883720874786377,1.0
pit_b_224,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_abs,0.15,1,True,0.4315509796142578,0.06091073155403137,False,-0.20828752219676971,0.4883720874786377,1.0
pit_b_224,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_abs,0.15,2,True,0.2166118621826172,0.026743851602077484,False,0.17742672562599182,0.2075471729040146,1.0
pit_b_224,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_abs,0.15,2,True,0.10345935821533203,0.017597347497940063,False,-0.4865384101867676,0.4883720874786377,1.0
pit_b_224,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_abs,0.15,2,True,0.8065881729125977,0.11940816789865494,False,0.08058607578277588,0.3913043439388275,1.0
pit_b_224,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_abs,0.15,2,True,0.6718587875366211,0.05629441887140274,False,0.40155673027038574,0.2075471729040146,1.0
pit_b_224,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_abs,0.15,2,True,0.053032875061035156,0.00556829571723938,False,0.09445969760417938,0.30612245202064514,1.0
pit_b_224,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_abs,0.15,2,True,0.25133323669433594,0.03493204712867737,False,-0.4238094985485077,0.4545454680919647,1.0
