source_model,target_model,sample_index,image_name,view_index,semantic_score,raw_target_removal_delta,processed_target_removal_delta,raw_source_removal_delta,processed_source_removal_delta,raw_transfer_selective_benefit,processed_transfer_selective_benefit,view_to_uniform_cosine
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,3,0.027591150254011154,-0.0017376579344272614,-0.0017437553033232689,0.0032634735107421875,0.003360748291015625,0.005001131445169449,0.005104503594338894,0.5400390625
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,4,0.06352876126766205,0.0014495821669697762,0.0016139475628733635,-0.0134124755859375,-0.01348114013671875,-0.014862057752907276,-0.015095087699592113,0.6513671875
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,5,0.04508574306964874,0.0012710550799965858,0.001127215102314949,0.001689910888671875,0.0016231536865234375,0.00041885580867528915,0.0004959385842084885,0.52197265625
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,6,0.02674112096428871,-0.0020611099898815155,-0.0020784372463822365,-0.0016632080078125,-0.0015707015991210938,0.0003979019820690155,0.0005077356472611427,0.61669921875
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,7,-0.008804983459413052,-0.0017519909888505936,-0.0017926516011357307,0.01378631591796875,0.0139007568359375,0.015538306906819344,0.015693407505750656,0.544921875
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,8,0.04618439823389053,-0.0006889160722494125,-0.0006219251081347466,-0.00457000732421875,-0.004711151123046875,-0.0038810912519693375,-0.0040892260149121284,0.6396484375
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,9,0.024371808394789696,6.223190575838089e-05,4.610605537891388e-05,-0.005573272705078125,-0.005504608154296875,-0.005635504610836506,-0.005550714209675789,0.5087890625
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,10,0.036247093230485916,-0.0011145025491714478,-0.0011432124301791191,-0.004680633544921875,-0.0045623779296875,-0.0035661309957504272,-0.003419165499508381,0.587890625
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,11,0.04542651027441025,0.003359624184668064,0.0032780831679701805,0.0014181137084960938,0.00148773193359375,-0.0019415104761719704,-0.0017903512343764305,0.5107421875
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,12,0.02574840560555458,-0.002205541357398033,-0.0022443849593400955,-0.002147674560546875,-0.00211334228515625,5.786679685115814e-05,0.00013104267418384552,0.61572265625
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,13,0.025925595313310623,0.0007723942399024963,0.0007787253707647324,0.007781982421875,0.007686614990234375,0.007009588181972504,0.006907889619469643,0.6083984375
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,14,0.07028146833181381,-0.00021705590188503265,-0.00011621881276369095,-0.00931549072265625,-0.009185791015625,-0.009098434820771217,-0.009069572202861309,0.62353515625
visformer_small,pit_b_224,52,ILSVRC2012_val_00040952.JPEG,15,0.06170445680618286,-0.0006628222763538361,-0.0006696861237287521,-0.0025386810302734375,-0.002468109130859375,-0.0018758587539196014,-0.0017984230071306229,0.54248046875
