model,split,calibration_size,evaluation_size,selected_strategy,calibration_loss_delta,calibration_loss_delta_high,calibration_loss_delta_low,calibration_loss_delta_deviation,evaluation_loss_delta_vs_random,evaluation_logit_delta_vs_random
visformer_small,18,64,64,low_score_extreme,-0.00022842042380943894,-0.01866418559802696,-0.00022842042380943894,-0.007259139965754002,-0.003961812471970916,0.026336098089814186
visformer_small,19,64,64,low_score_extreme,0.0033750935981515795,-0.007572564500151202,0.0033750935981515795,-0.0037961015186738223,-0.007565326493931934,0.028466375544667244
visformer_small,20,64,64,low_score_extreme,0.00450695730978623,-0.006816679786425084,0.00450695730978623,-0.009457737964112312,-0.008697190205566585,0.019636742770671844
visformer_small,21,64,64,low_score_extreme,0.010915876715444028,0.00848700013011694,0.010915876715444028,0.004479471477679908,-0.015106109611224383,0.010220710188150406
visformer_small,22,64,64,score_deviation_extreme,-0.003533723531290889,-0.005125029012560844,-0.004149662214331329,-0.003533723531290889,-0.004180929565336555,0.02024921216070652
visformer_small,23,64,64,high_score_extreme,0.0035311050596646965,0.0035311050596646965,-0.002781930088531226,-0.006256874825339764,-0.0028488797834143043,-0.019286319613456726
visformer_small,24,64,64,high_score_extreme,-0.0011622623133007437,-0.0011622623133007437,-0.014449514826992527,-0.015152789215790108,0.001844487589551136,0.006361963227391243
visformer_small,25,64,64,low_score_extreme,0.0051456011715345085,-0.008986774075310677,0.0051456011715345085,0.0020043873810209334,-0.009335834067314863,0.006068596616387367
visformer_small,26,64,64,high_score_extreme,-0.002838842890923843,-0.002838842890923843,-0.01509570688358508,-0.011800793086877093,0.003521068167174235,0.02128506638109684
visformer_small,27,64,64,score_deviation_extreme,-0.00844472341123037,-0.008767513878410682,-0.012406896305037662,-0.00844472341123037,0.0007300703146029264,0.026926618069410324
visformer_small,28,64,64,score_deviation_extreme,-0.0010306553449481726,-0.001341452938504517,-0.004049628623761237,-0.0010306553449481726,-0.0066839977516792715,0.011968996375799179
visformer_small,29,64,64,high_score_extreme,0.0020080398535355926,0.0020080398535355926,0.00014064658898860216,0.00022660812828689814,-0.0013258145772852004,0.01610821671783924
visformer_small,30,64,64,high_score_extreme,-0.011617662239586934,-0.011617662239586934,-0.021325239184079692,-0.018187758250860497,0.012299887515837327,0.02039469964802265
visformer_small,31,64,64,high_score_extreme,-0.0006352563214022666,-0.0006352563214022666,-0.016417154372902587,-0.011825545720057562,0.0013174815976526588,0.005226552486419678
visformer_small,32,64,64,high_score_extreme,-0.016579707415075973,-0.016579707415075973,-0.023362672451185063,-0.026348948624217883,0.017261932691326365,0.05521870404481888
visformer_small,33,64,64,high_score_extreme,0.003388568526133895,0.003388568526133895,-0.0023037665523588657,-0.003840933437459171,-0.0027063432498835027,-0.013971570879220963
visformer_small,34,64,64,high_score_extreme,0.0024895788228604943,0.0024895788228604943,-0.006924250832526013,-0.007420668815029785,-0.001807353546610102,0.017007173970341682
visformer_small,35,64,64,high_score_extreme,0.0010879505425691605,0.0010879505425691605,-0.021409311331808567,-0.014943400165066123,-0.00040572526631876826,-0.0016594883054494858
visformer_small,36,64,64,low_score_extreme,-0.0009053988032974303,-0.0014578068512491882,-0.0009053988032974303,-0.0017916395445354283,-0.0032848340924829245,0.030838536098599434
visformer_small,37,64,64,low_score_extreme,0.013201652531279251,0.011566668370505795,0.013201652531279251,0.011608729342697188,-0.017391885427059606,0.010411735624074936
visformer_small,38,64,64,high_score_extreme,-0.00508839834947139,-0.00508839834947139,-0.01818967505823821,-0.01881910627707839,0.0057706236257217824,0.02351011335849762
visformer_small,39,64,64,low_score_extreme,0.016670053359121084,0.011505126487463713,0.016670053359121084,0.006118498626165092,-0.02086028625490144,0.002179788425564766
visformer_small,40,64,64,low_score_extreme,0.0029942020773887634,-0.0022497447207570076,0.0029942020773887634,-0.006322820438072085,-0.007184434973169118,0.017713384702801704
visformer_small,41,64,64,high_score_extreme,0.004955244774464518,0.004955244774464518,0.0007053533918224275,-0.0010577181237749755,-0.004273019498214126,0.009465308859944344
visformer_small,42,64,64,high_score_extreme,9.040109580382705e-05,9.040109580382705e-05,-0.008635503880213946,-0.004976713738869876,0.0005918241804465652,0.004703544080257416
visformer_small,43,64,64,high_score_extreme,0.012793367786798626,0.012793367786798626,0.0019884075154550374,-0.0020586251630447805,-0.012111142510548234,-0.0075148120522499084
visformer_small,44,64,64,high_score_extreme,0.004600901214871556,0.004600901214871556,-0.017632592760492116,-0.01183998741907999,-0.003918675938621163,0.007068987935781479
visformer_small,45,64,64,high_score_extreme,0.011785220413003117,0.011785220413003117,0.009646293998230249,0.004322158463764936,-0.011102995136752725,-0.0017319172620773315
visformer_small,46,64,64,high_score_extreme,-0.0066457612556405365,-0.0066457612556405365,-0.006645921559538692,-0.01153935253387317,0.007327986531890929,0.019581520929932594
visformer_small,47,64,64,low_score_extreme,0.008269515645224601,-0.0026014441973529756,0.008269515645224601,-0.003845691040623933,-0.012459748541004956,0.01671428233385086
visformer_small,48,64,64,high_score_extreme,0.0013400129100773484,0.0013400129100773484,-0.013071110210148618,-0.010459119192091748,-0.0006577876338269562,0.005478972569108009
visformer_small,49,64,64,high_score_extreme,0.003934945823857561,0.003934945823857561,-0.018311500520212576,-0.013107450300594792,-0.0032527205476071686,-0.013015318661928177
visformer_small,50,64,64,high_score_extreme,0.0033258683688472956,0.0033258683688472956,-0.004654715332435444,-0.006113394309068099,-0.0026436430925969034,0.017343975603580475
visformer_small,51,64,64,high_score_extreme,-0.013687689206562936,-0.013687689206562936,-0.017886355170048773,-0.013878932222723961,0.014369914482813329,0.044068772345781326
visformer_small,52,64,64,low_score_extreme,-0.003994382597738877,-0.006621125532547012,-0.003994382597738877,-0.004703725251602009,-0.0001958502980414778,0.026336370036005974
visformer_small,53,64,64,low_score_extreme,0.002428791398415342,-0.009999289613915607,0.002428791398415342,0.002000448090257123,-0.006619024294195697,0.020313790068030357
visformer_small,54,64,64,low_score_extreme,0.0035887605336029083,-0.0007060095376800746,0.0035887605336029083,-0.004563950671581551,-0.007778993429383263,0.015245398506522179
visformer_small,55,64,64,high_score_extreme,-0.004690142610343173,-0.004690142610343173,-0.01988444259040989,-0.022796911565819755,0.005372367886593565,0.012535274028778076
visformer_small,56,64,64,low_score_extreme,-0.0024991792743094265,-0.014510651759337634,-0.0024991792743094265,-0.006823618954513222,-0.0016910536214709282,0.0212175864726305
visformer_small,57,64,64,high_score_extreme,0.007046077051199973,0.007046077051199973,-0.0016254695365205407,-0.002835356048308313,-0.00636385177494958,-0.0011711958795785904
visformer_small,58,64,64,high_score_extreme,0.01842450411641039,0.01842450411641039,0.005214998760493472,-0.0017786554235499352,-0.017742278840159997,-0.02375866286456585
visformer_small,59,64,64,high_score_extreme,-0.003492533985991031,-0.003492533985991031,-0.0153088437509723,-0.016890273720491678,0.004174759262241423,0.010800663381814957
visformer_small,60,64,64,high_score_extreme,-0.009348576073534787,-0.009348576073534787,-0.01201030018273741,-0.016797710675746202,0.010030801349785179,0.018423406407237053
visformer_small,61,64,64,low_score_extreme,0.009652015723986551,-0.002827495598467067,0.009652015723986551,0.005649828672176227,-0.013842248619766906,0.02068197727203369
visformer_small,62,64,64,low_score_extreme,0.010556711466051638,-0.001966137788258493,0.010556711466051638,0.008945624460466206,-0.014746944361831993,0.021010348573327065
visformer_small,63,64,64,low_score_extreme,0.0010144896223209798,-0.0008448846056126058,0.0010144896223209798,-0.009291013178881258,-0.005204722518101335,0.03823505900800228
