condition,sample_index,source_alignment_to_opponent,semantic_final_global_cosine,semantic_early_global_cosine,semantic_final_gradient_alignment,semantic_early_gradient_alignment,semantic_layer_alignment_mean,consensus_max_weight,consensus_effective_layers,image_name
consensus_multilayer_residual,6,0.9701425433158875,0.989758312702179,0.9862534403800964,0.24870380759239197,0.06423145532608032,0.14276057481765747,0.2953479290008545,3.9598629474639893,ILSVRC2012_val_00031588.JPEG
consensus_multilayer_residual,7,0.9701426029205322,0.9954990744590759,0.983726978302002,0.13865122199058533,0.05790744721889496,0.13299068808555603,0.32866954803466797,3.873767375946045,ILSVRC2012_val_00031593.JPEG
opponent_baseline,8,1.0,0.9888758063316345,0.990092933177948,0.014272266998887062,0.0025255633518099785,0.00632288446649909,0.2825605571269989,3.9812583923339844,ILSVRC2012_val_00031629.JPEG
opponent_baseline,9,0.9999999403953552,0.994616687297821,0.9831308126449585,-0.009386761114001274,-0.0005984236486256123,-0.0012276890920475125,0.3026907742023468,3.9228122234344482,ILSVRC2012_val_00031647.JPEG
semantic_only,8,0.014272268861532211,0.9888758063316345,0.990092933177948,1.0,-0.0034704513382166624,0.2825319170951843,0.2825605571269989,3.9812583923339844,ILSVRC2012_val_00031629.JPEG
semantic_only,9,-0.009386759251356125,0.994616687297821,0.9831308126449585,1.0,-0.006524860393255949,0.21270552277565002,0.3026907742023468,3.9228122234344482,ILSVRC2012_val_00031647.JPEG
shuffled_semantic,8,0.9701424837112427,0.9888758063316345,0.990092933177948,0.02472303807735443,0.0023577932734042406,0.005480547435581684,0.2825605571269989,3.9812583923339844,ILSVRC2012_val_00031629.JPEG
shuffled_semantic,9,0.9701424837112427,0.994616687297821,0.9831308126449585,-0.006245532538741827,0.0011751488782465458,3.853463567793369e-06,0.3026907742023468,3.9228122234344482,ILSVRC2012_val_00031647.JPEG
final_semantic_residual,8,0.9701425433158875,0.9888758063316345,0.990092933177948,0.25635701417922974,0.0015996191650629044,0.07464323192834854,0.2825605571269989,3.9812583923339844,ILSVRC2012_val_00031629.JPEG
final_semantic_residual,9,0.9701425433158875,0.994616687297821,0.9831308126449585,0.23341846466064453,-0.0021644984371960163,0.0503971166908741,0.3026907742023468,3.9228122234344482,ILSVRC2012_val_00031647.JPEG
early_semantic_residual,8,0.9701424837112427,0.9888758063316345,0.990092933177948,0.012995680794119835,0.24498501420021057,0.07116778194904327,0.2825605571269989,3.9812583923339844,ILSVRC2012_val_00031629.JPEG
early_semantic_residual,9,0.9701425433158875,0.994616687297821,0.9831308126449585,-0.01069036778062582,0.24195504188537598,0.06768105924129486,0.3026907742023468,3.9228122234344482,ILSVRC2012_val_00031647.JPEG
uniform_multilayer_residual,8,0.9701424837112427,0.9888758063316345,0.990092933177948,0.18654915690422058,0.08249935507774353,0.1326201856136322,0.2825605571269989,3.9812583923339844,ILSVRC2012_val_00031629.JPEG
uniform_multilayer_residual,9,0.9701424837112427,0.994616687297821,0.9831308126449585,0.12366372346878052,0.09925666451454163,0.1242729052901268,0.3026907742023468,3.9228122234344482,ILSVRC2012_val_00031647.JPEG
consensus_multilayer_residual,8,0.9701424837112427,0.9888758063316345,0.990092933177948,0.17871367931365967,0.0732492059469223,0.13260959088802338,0.2825605571269989,3.9812583923339844,ILSVRC2012_val_00031629.JPEG
consensus_multilayer_residual,9,0.9701424837112427,0.994616687297821,0.9831308126449585,0.07512842118740082,0.10371989011764526,0.12515148520469666,0.3026907742023468,3.9228122234344482,ILSVRC2012_val_00031647.JPEG
