model,condition,sample_index,image_name,preserved_view_fraction,preserved_route_distance,preserved_pair_distance,top_preserved_global_cosine,top_preserved_js,top_route_distance,top_pair_distance,all_view_global_cosine,all_view_js,all_view_route_distance,route_view_count
pit_b_224,rgb_gaussian,3,ILSVRC2012_val_00031495.JPEG,0.75,0.3703673481941223,0.4268081486225128,0.9933673739433289,0.002315425081178546,0.37400001287460327,0.4268081486225128,0.9837202429771423,0.01125557254999876,0.3586479723453522,15
pit_b_224,feature_gaussian,2,ILSVRC2012_val_00031472.JPEG,1.0,0.4115612208843231,0.18172244727611542,0.9938514828681946,0.0003480227605905384,0.28167349100112915,0.18172244727611542,0.9914731383323669,0.0006270184530876577,0.4115612208843231,20
pit_b_224,feature_gaussian,3,ILSVRC2012_val_00031495.JPEG,0.8500000238418579,0.31609243154525757,0.18780405819416046,0.9938222169876099,0.0012916832929477096,0.20532654225826263,0.18780405819416046,0.9859302639961243,0.004499275237321854,0.33480104804039,17
pit_b_224,phase_only,2,ILSVRC2012_val_00031472.JPEG,0.8500000238418579,0.16024605929851532,0.0,1.0,3.725290298461914e-08,0.04499995708465576,0.0,0.9929173588752747,0.010608760640025139,0.19512242078781128,17
pit_b_224,phase_only,3,ILSVRC2012_val_00031495.JPEG,0.8500000238418579,0.2596398591995239,0.0,0.9999999403953552,1.4901161193847656e-08,0.04653060436248779,0.0,0.9917390942573547,0.003298645606264472,0.3260765075683594,17
pit_b_224,opponent,4,ILSVRC2012_val_00031548.JPEG,0.0,0.0,0.09400815516710281,0.9292849898338318,0.003517914330586791,0.2363061159849167,0.09400815516710281,0.8974798321723938,0.004834075458347797,0.4037652909755707,0
pit_b_224,opponent,5,ILSVRC2012_val_00031586.JPEG,0.75,0.5184898376464844,0.41097140312194824,0.984286904335022,0.0012997555313631892,0.46159180998802185,0.41097140312194824,0.9811466336250305,0.002391998888924718,0.5365051031112671,15
pit_b_224,rgb_gaussian,4,ILSVRC2012_val_00031548.JPEG,0.0,0.0,0.2147836685180664,0.9323310852050781,0.003196588484570384,0.3440816104412079,0.2147836685180664,0.905453622341156,0.004089056514203548,0.42815303802490234,0
pit_b_224,rgb_gaussian,5,ILSVRC2012_val_00031586.JPEG,0.9000000357627869,0.4705101549625397,0.2504163086414337,0.985367476940155,0.0006602191715501249,0.33275508880615234,0.2504163086414337,0.9827989935874939,0.0012993353884667158,0.4818367660045624,18
pit_b_224,feature_gaussian,4,ILSVRC2012_val_00031548.JPEG,0.0,0.0,0.16591018438339233,0.9441210627555847,0.003401184920221567,0.2565714418888092,0.16591018438339233,0.9169090390205383,0.004575266968458891,0.4177806079387665,0
pit_b_224,feature_gaussian,5,ILSVRC2012_val_00031586.JPEG,1.0,0.5544030070304871,0.2862938642501831,0.9926954507827759,0.0002650044043548405,0.4013877511024475,0.2862938642501831,0.9903122782707214,0.0004616333171725273,0.5544030070304871,20
pit_b_224,phase_only,4,ILSVRC2012_val_00031548.JPEG,0.5,0.12918365001678467,0.0,0.9999998211860657,-5.960464477539063e-08,0.12918365001678467,0.0,0.9824631810188293,0.002590470016002655,0.32302552461624146,10
pit_b_224,phase_only,5,ILSVRC2012_val_00031586.JPEG,1.0,0.33276018500328064,0.0,0.9999998211860657,-1.4901161193847656e-08,0.12346935272216797,0.0,0.996510922908783,0.0002091053465846926,0.33276018500328064,20
pit_b_224,opponent,6,ILSVRC2012_val_00031588.JPEG,0.8500000238418579,0.3037634789943695,0.20614692568778992,0.9899955987930298,0.0006934699486009777,0.296999990940094,0.20614692568778992,0.9864166378974915,0.0009746441501192749,0.3073316216468811,17
pit_b_224,opponent,7,ILSVRC2012_val_00031593.JPEG,1.0,0.26639285683631897,0.10145305097103119,0.9872110486030579,0.000546009570825845,0.21893878281116486,0.10145305097103119,0.9855928421020508,0.0009302800754085183,0.26639285683631897,20
pit_b_224,rgb_gaussian,6,ILSVRC2012_val_00031588.JPEG,0.8500000238418579,0.3567466735839844,0.1650775521993637,0.9906086921691895,0.0005421692039817572,0.2767755091190338,0.1650775521993637,0.9863640069961548,0.0008901447290554643,0.3697550892829895,17
pit_b_224,rgb_gaussian,7,ILSVRC2012_val_00031593.JPEG,1.0,0.2646377682685852,0.15755917131900787,0.9900875091552734,0.0007792258984409273,0.19563262164592743,0.15755917131900787,0.9888771176338196,0.0019077392062172294,0.2646377682685852,20
pit_b_224,feature_gaussian,6,ILSVRC2012_val_00031588.JPEG,0.9000000357627869,0.39079931378364563,0.1180979534983635,0.9916058778762817,0.00040583647205494344,0.2803877592086792,0.1180979534983635,0.987744152545929,0.0006914917612448335,0.39077550172805786,18
pit_b_224,feature_gaussian,7,ILSVRC2012_val_00031593.JPEG,1.0,0.284219354391098,0.18239183723926544,0.9933295249938965,0.0003439827705733478,0.17424489557743073,0.18239183723926544,0.9904623031616211,0.0006641850341111422,0.284219354391098,20
pit_b_224,phase_only,6,ILSVRC2012_val_00031588.JPEG,1.0,0.20283670723438263,0.0,1.0,2.2351741790771484e-08,0.10448974370956421,0.0,0.9968337416648865,0.00016400616732425988,0.20283670723438263,20
pit_b_224,phase_only,7,ILSVRC2012_val_00031593.JPEG,1.0,0.12473465502262115,0.0,1.000000238418579,1.4901161193847656e-08,0.055306077003479004,0.0,0.9976956248283386,0.00013506492541637272,0.12473465502262115,20
pit_b_224,opponent,8,ILSVRC2012_val_00031629.JPEG,1.0,0.1516275405883789,0.07481633126735687,0.9884687662124634,0.0002836882194969803,0.1480408012866974,0.07481633126735687,0.9859030842781067,0.0005307179526425898,0.1516275405883789,20
pit_b_224,opponent,9,ILSVRC2012_val_00031647.JPEG,0.0,0.0,0.1297469288110733,0.9791547656059265,0.0008746620151214302,0.3825918138027191,0.1297469288110733,0.9741750955581665,0.0012121225008741021,0.4061785638332367,0
pit_b_224,rgb_gaussian,8,ILSVRC2012_val_00031629.JPEG,0.949999988079071,0.1195649579167366,0.03826938197016716,0.9902406930923462,0.00022204341075848788,0.09448976814746857,0.03826938197016716,0.9875571131706238,0.0004718237032648176,0.12330100685358047,19
pit_b_224,rgb_gaussian,9,ILSVRC2012_val_00031647.JPEG,0.4000000059604645,0.3351913094520569,0.20653876662254333,0.9808988571166992,0.0006660546641796827,0.34395918250083923,0.20653876662254333,0.9769716262817383,0.0017164041055366397,0.411520391702652,8
pit_b_224,feature_gaussian,8,ILSVRC2012_val_00031629.JPEG,1.0,0.13120406866073608,0.10728979110717773,0.9918481707572937,0.00021586904767900705,0.13665305078029633,0.10728979110717773,0.9888152480125427,0.0004519358335528523,0.13120406866073608,20
pit_b_224,feature_gaussian,9,ILSVRC2012_val_00031647.JPEG,0.6000000238418579,0.3567346930503845,0.16341224312782288,0.9861604571342468,0.00038534097257070243,0.324244886636734,0.16341224312782288,0.9816675186157227,0.0006656185141764581,0.3513418138027191,12
pit_b_224,phase_only,8,ILSVRC2012_val_00031629.JPEG,1.0,0.0968826487660408,0.0,1.0,-7.450580596923828e-09,0.0582653284072876,0.0,0.9977335333824158,0.0001266721956199035,0.0968826487660408,20
pit_b_224,phase_only,9,ILSVRC2012_val_00031647.JPEG,1.0,0.20822958648204803,0.0,1.0,0.0,0.19530612230300903,0.0,0.9955717325210571,0.0001742619788274169,0.20822958648204803,20
pit_b_224,opponent,10,ILSVRC2012_val_00031670.JPEG,0.0,0.0,0.32735511660575867,0.9677482843399048,0.009736618958413601,0.5394081473350525,0.32735511660575867,0.9669289588928223,0.02439248375594616,0.4941377639770508,0
pit_b_224,opponent,11,ILSVRC2012_val_00031686.JPEG,1.0,0.42424488067626953,0.3138122260570526,0.9903726577758789,0.004229321610182524,0.4020204246044159,0.3138122260570526,0.9886069297790527,0.006381073500961065,0.42424488067626953,20
pit_b_224,rgb_gaussian,10,ILSVRC2012_val_00031670.JPEG,0.0,0.0,0.4364979565143585,0.9733806848526001,0.005872590001672506,0.5361224412918091,0.4364979565143585,0.9718000292778015,0.011784113012254238,0.5214234590530396,0
pit_b_224,rgb_gaussian,11,ILSVRC2012_val_00031686.JPEG,1.0,0.43465813994407654,0.33742037415504456,0.9898249506950378,0.005246160086244345,0.40581631660461426,0.33742037415504456,0.9890573620796204,0.009867225773632526,0.43465813994407654,20
pit_b_224,feature_gaussian,10,ILSVRC2012_val_00031670.JPEG,0.30000001192092896,0.43855446577072144,0.3470611870288849,0.9799116253852844,0.003921211697161198,0.4364897906780243,0.3470611870288849,0.977827250957489,0.008759151212871075,0.45867854356765747,6
pit_b_224,feature_gaussian,11,ILSVRC2012_val_00031686.JPEG,1.0,0.47228574752807617,0.36745306849479675,0.992764413356781,0.0019350972725078464,0.42930611968040466,0.36745306849479675,0.9898772239685059,0.003302141325548291,0.47228574752807617,20
pit_b_224,phase_only,10,ILSVRC2012_val_00031670.JPEG,1.0,0.23939286172389984,0.0,1.0,-1.4901161193847656e-08,0.13367348909378052,0.0,0.9930292367935181,0.0004339824372436851,0.23939286172389984,20
pit_b_224,phase_only,11,ILSVRC2012_val_00031686.JPEG,1.0,0.30933675169944763,0.0,1.000000238418579,-4.470348358154297e-08,0.11510205268859863,0.0,0.998387336730957,0.00012661631626542658,0.30933675169944763,20
pit_b_224,opponent,12,ILSVRC2012_val_00031762.JPEG,0.0,0.0,0.22953467071056366,0.9703353047370911,0.00975705124437809,0.2937755286693573,0.22953467071056366,0.9685338139533997,0.034945301711559296,0.2628622353076935,0
pit_b_224,opponent,13,ILSVRC2012_val_00031783.JPEG,0.4000000059604645,0.2955867052078247,0.21188569068908691,0.9837235808372498,0.002343130996450782,0.28691837191581726,0.21188569068908691,0.9740322232246399,0.008312824182212353,0.38585203886032104,8
pit_b_224,rgb_gaussian,12,ILSVRC2012_val_00031762.JPEG,0.10000000149011612,0.23397958278656006,0.1519918143749237,0.9748245477676392,0.01756417751312256,0.24634695053100586,0.1519918143749237,0.9686486124992371,0.04477827250957489,0.23461733758449554,2
pit_b_224,rgb_gaussian,13,ILSVRC2012_val_00031783.JPEG,0.5,0.33995920419692993,0.24912650883197784,0.9832578897476196,0.0018438937840983272,0.33800002932548523,0.24912650883197784,0.9739090204238892,0.00738454470410943,0.39040815830230713,10
pit_b_224,feature_gaussian,12,ILSVRC2012_val_00031762.JPEG,0.15000000596046448,0.11942172050476074,0.09906121343374252,0.9847579002380371,0.01390761323273182,0.12887752056121826,0.09906121343374252,0.9733412861824036,0.027362793684005737,0.16201530396938324,3
pit_b_224,feature_gaussian,13,ILSVRC2012_val_00031783.JPEG,0.45000001788139343,0.343310683965683,0.2163265198469162,0.9854154586791992,0.001267399056814611,0.35528573393821716,0.2163265198469162,0.9748390316963196,0.004626213572919369,0.42696937918663025,9
pit_b_224,phase_only,12,ILSVRC2012_val_00031762.JPEG,0.5,0.049081623554229736,0.0,1.0,0.0,0.049081623554229736,0.0,0.9864425659179688,0.021818770095705986,0.15177039802074432,10
pit_b_224,phase_only,13,ILSVRC2012_val_00031783.JPEG,1.0,0.17475508153438568,0.0,0.9999999403953552,0.0,0.07132649421691895,0.0,0.9932611584663391,0.0018946193158626556,0.17475508153438568,20
pit_b_224,opponent,14,ILSVRC2012_val_00031785.JPEG,1.0,0.38617855310440063,0.1546122431755066,0.9962756037712097,0.0003210525319445878,0.3409999907016754,0.1546122431755066,0.9931852221488953,0.0005167261697351933,0.38617855310440063,20
pit_b_224,opponent,15,ILSVRC2012_val_00031789.JPEG,0.0,0.0,0.23226936161518097,0.9705893397331238,0.0034434173721820116,0.2630612254142761,0.23226936161518097,0.9603044390678406,0.004265583120286465,0.3275204002857208,0
pit_b_224,rgb_gaussian,14,ILSVRC2012_val_00031785.JPEG,1.0,0.3768724501132965,0.12109386175870895,0.995927631855011,0.0003317647788207978,0.34620410203933716,0.12109386175870895,0.9929100275039673,0.0005187804927118123,0.3768724501132965,20
pit_b_224,rgb_gaussian,15,ILSVRC2012_val_00031789.JPEG,0.0,0.0,0.1263510137796402,0.9775581359863281,0.0032586546149104834,0.19881631433963776,0.1263510137796402,0.9680362939834595,0.0036289982963353395,0.29007139801979065,0
pit_b_224,feature_gaussian,14,ILSVRC2012_val_00031785.JPEG,1.0,0.30300506949424744,0.13332246243953705,0.9980112314224243,0.0001281332952203229,0.28614282608032227,0.13332246243953705,0.9948158264160156,0.00044941806118004024,0.30300506949424744,20
pit_b_224,feature_gaussian,15,ILSVRC2012_val_00031789.JPEG,0.550000011920929,0.26552876830101013,0.047942835837602615,0.9899057745933533,0.0005703173810616136,0.20126532018184662,0.047942835837602615,0.9816049933433533,0.00162418931722641,0.3064030706882477,11
pit_b_224,phase_only,14,ILSVRC2012_val_00031785.JPEG,1.0,0.21261225640773773,0.0,0.9999998211860657,0.0,0.14224493503570557,0.0,0.9967700839042664,0.0001463122753193602,0.21261225640773773,20
pit_b_224,phase_only,15,ILSVRC2012_val_00031789.JPEG,1.0,0.23899488151073456,0.0,1.000000238418579,2.2351741790771484e-08,0.14683669805526733,0.0,0.9915480017662048,0.0005117273540236056,0.23899488151073456,20
pit_b_224,opponent,16,ILSVRC2012_val_00031922.JPEG,1.0,0.6314132809638977,0.26844897866249084,0.9941421747207642,0.000371930975234136,0.4913673400878906,0.26844897866249084,0.992743968963623,0.000593794509768486,0.6314132809638977,20
pit_b_224,opponent,17,ILSVRC2012_val_00031927.JPEG,0.0,0.0,0.1636897772550583,0.9778745770454407,0.0011817540507763624,0.42404085397720337,0.1636897772550583,0.9765005111694336,0.0018480001017451286,0.4881734848022461,0
pit_b_224,rgb_gaussian,16,ILSVRC2012_val_00031922.JPEG,1.0,0.6829949021339417,0.2994040548801422,0.9946700930595398,0.0002667939697857946,0.6479184031486511,0.2994040548801422,0.9931856393814087,0.000505781383253634,0.6829949021339417,20
pit_b_224,rgb_gaussian,17,ILSVRC2012_val_00031927.JPEG,0.15000000596046448,0.3924489915370941,0.20794284343719482,0.9799680709838867,0.0015915300464257598,0.42624494433403015,0.20794284343719482,0.9780483245849609,0.0021197411697357893,0.44386735558509827,3
pit_b_224,feature_gaussian,16,ILSVRC2012_val_00031922.JPEG,1.0,0.5476479530334473,0.1711999922990799,0.9972230792045593,0.00015642707876395434,0.36110204458236694,0.1711999922990799,0.9956327676773071,0.0003278524673078209,0.5476479530334473,20
pit_b_224,feature_gaussian,17,ILSVRC2012_val_00031927.JPEG,0.949999988079071,0.45774972438812256,0.14991018176078796,0.9842416048049927,0.0006627621478401124,0.36257144808769226,0.14991018176078796,0.9830851554870605,0.0007218035752885044,0.4594948887825012,19
pit_b_224,phase_only,16,ILSVRC2012_val_00031922.JPEG,1.0,0.41280099749565125,0.0,1.000000238418579,-4.470348358154297e-08,0.13795912265777588,0.0,0.997713029384613,0.0001187553207273595,0.41280099749565125,20
pit_b_224,phase_only,17,ILSVRC2012_val_00031927.JPEG,1.0,0.25325509905815125,0.0,1.0,5.960464477539063e-08,0.1192857027053833,0.0,0.9970464110374451,0.0002170680818380788,0.25325509905815125,20
pit_b_224,opponent,18,ILSVRC2012_val_00032032.JPEG,0.0,0.0,0.23720815777778625,0.9132952094078064,0.015741202980279922,0.4685918390750885,0.23720815777778625,0.9102150797843933,0.02659001387655735,0.46433162689208984,0
pit_b_224,opponent,19,ILSVRC2012_val_00032039.JPEG,0.0,0.0,0.22456325590610504,0.9698980450630188,0.0031971782445907593,0.2563265264034271,0.22456325590610504,0.9649230241775513,0.0041756415739655495,0.27257654070854187,0
pit_b_224,rgb_gaussian,18,ILSVRC2012_val_00032032.JPEG,0.0,0.0,0.14871834218502045,0.9142293930053711,0.009569182060658932,0.39353060722351074,0.14871834218502045,0.9093728065490723,0.015790436416864395,0.4128928780555725,0
pit_b_224,rgb_gaussian,19,ILSVRC2012_val_00032039.JPEG,0.0,0.0,0.22884896397590637,0.973105251789093,0.003398209111765027,0.24661226570606232,0.22884896397590637,0.9665860533714294,0.004414066206663847,0.2560408115386963,0
pit_b_224,feature_gaussian,18,ILSVRC2012_val_00032032.JPEG,0.0,0.0,0.19265304505825043,0.9136644601821899,0.012711872346699238,0.39157143235206604,0.19265304505825043,0.9050356149673462,0.017726648598909378,0.38773980736732483,0
pit_b_224,feature_gaussian,19,ILSVRC2012_val_00032039.JPEG,0.0,0.0,0.2828734815120697,0.9693113565444946,0.004694141447544098,0.2980203926563263,0.2828734815120697,0.9645463824272156,0.005060392897576094,0.2869540750980377,0
pit_b_224,phase_only,18,ILSVRC2012_val_00032032.JPEG,1.0,0.16993877291679382,0.0,0.9999998211860657,2.9802322387695312e-08,0.0683673620223999,0.0,0.993630588054657,0.002752047497779131,0.16993877291679382,20
pit_b_224,phase_only,19,ILSVRC2012_val_00032039.JPEG,1.0,0.09835200756788254,0.0,1.0,0.0,0.06530606746673584,0.0,0.9930281043052673,0.0005857180804014206,0.09835200756788254,20
pit_b_224,opponent,20,ILSVRC2012_val_00032046.JPEG,0.10000000149011612,0.14142856001853943,0.05798366293311119,0.9799032211303711,0.0059449016116559505,0.14963263273239136,0.05798366293311119,0.9675998091697693,0.00866940151900053,0.15046937763690948,2
pit_b_224,opponent,21,ILSVRC2012_val_00032097.JPEG,0.0,0.0,0.1364244818687439,0.9680570960044861,0.0023985286243259907,0.24132652580738068,0.1364244818687439,0.9635694622993469,0.003104683244600892,0.2919999957084656,0
pit_b_224,rgb_gaussian,20,ILSVRC2012_val_00032046.JPEG,0.3499999940395355,0.11309037357568741,0.0274204034358263,0.981471836566925,0.004245398100465536,0.11159183830022812,0.0274204034358263,0.9702209830284119,0.008908390998840332,0.14694388210773468,7
pit_b_224,rgb_gaussian,21,ILSVRC2012_val_00032097.JPEG,0.0,0.0,0.1165550947189331,0.9688520431518555,0.0023983174469321966,0.25418367981910706,0.1165550947189331,0.9657800793647766,0.0030266994144767523,0.260663241147995,0
pit_b_224,feature_gaussian,20,ILSVRC2012_val_00032046.JPEG,0.5,0.12613265216350555,0.04212242364883423,0.9845811724662781,0.004148158710449934,0.10485714673995972,0.04212242364883423,0.9701658487319946,0.007396514993160963,0.13015305995941162,10
pit_b_224,feature_gaussian,21,ILSVRC2012_val_00032097.JPEG,0.0,0.0,0.13277550041675568,0.9748282432556152,0.0022501584608107805,0.27144894003868103,0.13277550041675568,0.9707742929458618,0.0026546758599579334,0.33392855525016785,0
pit_b_224,phase_only,20,ILSVRC2012_val_00032046.JPEG,0.699999988079071,0.07752180099487305,0.0,0.9999998211860657,0.0,0.06469380855560303,0.0,0.9869644045829773,0.0018124524503946304,0.10404076427221298,14
pit_b_224,phase_only,21,ILSVRC2012_val_00032097.JPEG,1.0,0.24425511062145233,0.0,1.0,1.4901161193847656e-08,0.1148979663848877,0.0,0.9918288588523865,0.00086026027565822,0.24425511062145233,20
pit_b_224,opponent,22,ILSVRC2012_val_00032098.JPEG,1.0,0.37197959423065186,0.11066121608018875,0.9871196150779724,0.000273166224360466,0.3167346715927124,0.11066121608018875,0.9853019714355469,0.00031329711782746017,0.37197959423065186,20
pit_b_224,opponent,23,ILSVRC2012_val_00032102.JPEG,1.0,0.8329896926879883,0.302155077457428,0.9969968199729919,0.00016227456217166036,0.8439183235168457,0.302155077457428,0.9958676695823669,0.0003383487637620419,0.8329896926879883,20
pit_b_224,rgb_gaussian,22,ILSVRC2012_val_00032098.JPEG,1.0,0.38091835379600525,0.11329793930053711,0.9872638583183289,0.00029798949253745377,0.26859185099601746,0.11329793930053711,0.985625684261322,0.0003512672847136855,0.38091835379600525,20
pit_b_224,rgb_gaussian,23,ILSVRC2012_val_00032102.JPEG,1.0,0.8657601475715637,0.21546120941638947,0.996918797492981,0.0001576538197696209,0.8392448425292969,0.21546120941638947,0.9955458045005798,0.0003467877395451069,0.8657601475715637,20
pit_b_224,feature_gaussian,22,ILSVRC2012_val_00032098.JPEG,1.0,0.4329693913459778,0.15891428291797638,0.9892414212226868,0.0003552527050487697,0.32875511050224304,0.15891428291797638,0.9870363473892212,0.00042606500210240483,0.4329693913459778,20
pit_b_224,feature_gaussian,23,ILSVRC2012_val_00032102.JPEG,1.0,0.7258622050285339,0.2621469497680664,0.9982015490531921,0.00020933305495418608,0.6686122417449951,0.2621469497680664,0.9970083236694336,0.0003036699490621686,0.7258622050285339,20
pit_b_224,phase_only,22,ILSVRC2012_val_00032098.JPEG,1.0,0.32563266158103943,0.0,1.000000238418579,5.21540641784668e-08,0.06969386339187622,0.0,0.9981366395950317,4.6126726374495775e-05,0.32563266158103943,20
pit_b_224,phase_only,23,ILSVRC2012_val_00032102.JPEG,1.0,0.4683367908000946,0.0,1.0,6.705522537231445e-08,0.29295921325683594,0.0,0.9986398816108704,0.00013024946383666247,0.4683367908000946,20
pit_b_224,opponent,24,ILSVRC2012_val_00032120.JPEG,0.0,0.0,0.3296571373939514,0.9672171473503113,0.002317325910553336,0.3469387888908386,0.3296571373939514,0.956780731678009,0.007205519825220108,0.5082193613052368,0
pit_b_224,opponent,25,ILSVRC2012_val_00032188.JPEG,0.0,0.0,0.16798366606235504,0.9663001298904419,0.0016374733531847596,0.28761225938796997,0.16798366606235504,0.962710976600647,0.0022998061031103134,0.3798622488975525,0
pit_b_224,rgb_gaussian,24,ILSVRC2012_val_00032120.JPEG,0.0,0.0,0.179453045129776,0.9708072543144226,0.0026032552123069763,0.25255104899406433,0.179453045129776,0.9602348208427429,0.009783845394849777,0.4663214385509491,0
pit_b_224,rgb_gaussian,25,ILSVRC2012_val_00032188.JPEG,0.0,0.0,0.20667754113674164,0.9646833539009094,0.0015482285525649786,0.3382040560245514,0.20667754113674164,0.9609643816947937,0.0022243347484618425,0.4165204167366028,0
pit_b_224,feature_gaussian,24,ILSVRC2012_val_00032120.JPEG,0.4000000059604645,0.3785076439380646,0.34053874015808105,0.9858105778694153,0.0006726426654495299,0.3619387745857239,0.34053874015808105,0.9741321802139282,0.009819691069424152,0.47725000977516174,8
pit_b_224,feature_gaussian,25,ILSVRC2012_val_00032188.JPEG,0.0,0.0,0.25235918164253235,0.9740476012229919,0.001355124986730516,0.3347551226615906,0.25235918164253235,0.969681441783905,0.0022771486546844244,0.4047500193119049,0
pit_b_224,phase_only,24,ILSVRC2012_val_00032120.JPEG,1.0,0.32867345213890076,0.0,0.9999998211860657,0.0,0.08122450113296509,0.0,0.9917412996292114,0.0017159326234832406,0.32867345213890076,20
pit_b_224,phase_only,25,ILSVRC2012_val_00032188.JPEG,1.0,0.2219744771718979,0.0,0.9999998211860657,-2.9802322387695312e-08,0.09112238883972168,0.0,0.9958269000053406,0.0003563122299965471,0.2219744771718979,20
pit_b_224,opponent,26,ILSVRC2012_val_00032370.JPEG,0.9000000357627869,0.2921825647354126,0.15777140855789185,0.9855234026908875,0.0007503701490350068,0.26775509119033813,0.15777140855789185,0.9828652739524841,0.0008481839904561639,0.2908571660518646,18
pit_b_224,opponent,27,ILSVRC2012_val_00032435.JPEG,0.0,0.0,0.14082448184490204,0.9789810180664062,0.0016612507170066237,0.18995919823646545,0.14082448184490204,0.9759918451309204,0.0024141045287251472,0.36557140946388245,0
pit_b_224,rgb_gaussian,26,ILSVRC2012_val_00032370.JPEG,0.9000000357627869,0.31697845458984375,0.2673632502555847,0.9858911633491516,0.0009111782419495285,0.3299591839313507,0.2673632502555847,0.9840311408042908,0.0014086324954405427,0.3077193796634674,18
pit_b_224,rgb_gaussian,27,ILSVRC2012_val_00032435.JPEG,0.10000000149011612,0.3086734414100647,0.2916489541530609,0.9789178967475891,0.0011248838854953647,0.3442857265472412,0.2916489541530609,0.9768746495246887,0.0023892296012490988,0.4042295515537262,2
pit_b_224,feature_gaussian,26,ILSVRC2012_val_00032370.JPEG,1.0,0.2593214213848114,0.14329794049263,0.9912567138671875,0.00035028785350732505,0.22083674371242523,0.14329794049263,0.9890886545181274,0.0005140476860105991,0.2593214213848114,20
pit_b_224,feature_gaussian,27,ILSVRC2012_val_00032435.JPEG,0.20000000298023224,0.35928571224212646,0.31285709142684937,0.9805327653884888,0.0009749560849741101,0.3756122589111328,0.31285709142684937,0.9772346615791321,0.0012129632523283362,0.4052296280860901,4
pit_b_224,phase_only,26,ILSVRC2012_val_00032370.JPEG,1.0,0.20399489998817444,0.0,0.9999998211860657,7.450580596923828e-09,0.11591833829879761,0.0,0.9964853525161743,0.00032044659019447863,0.20399489998817444,20
pit_b_224,phase_only,27,ILSVRC2012_val_00032435.JPEG,1.0,0.2532244622707367,0.0,1.000000238418579,-2.9802322387695312e-08,0.05346935987472534,0.0,0.9935140609741211,0.0005246293148957193,0.2532244622707367,20
pit_b_224,opponent,28,ILSVRC2012_val_00032552.JPEG,0.5,0.37605103850364685,0.06613876670598984,0.9866849780082703,0.0013710735365748405,0.33791837096214294,0.06613876670598984,0.9791799783706665,0.0028766323812305927,0.39147448539733887,10
pit_b_224,opponent,29,ILSVRC2012_val_00032623.JPEG,0.9000000357627869,0.40792515873908997,0.28219589591026306,0.9904472231864929,0.0010695138480514288,0.37208160758018494,0.28219589591026306,0.9860008358955383,0.0016902582719922066,0.41334182024002075,18
pit_b_224,rgb_gaussian,28,ILSVRC2012_val_00032552.JPEG,0.45000001788139343,0.38740360736846924,0.07981222122907639,0.9851214289665222,0.002026566071435809,0.371061235666275,0.07981222122907639,0.9786474108695984,0.004860738292336464,0.4106173515319824,9
pit_b_224,rgb_gaussian,29,ILSVRC2012_val_00032623.JPEG,0.949999988079071,0.434994637966156,0.2915101647377014,0.9898474812507629,0.001153566176071763,0.4117142856121063,0.2915101647377014,0.9861351251602173,0.0013619158416986465,0.4318775236606598,19
pit_b_224,feature_gaussian,28,ILSVRC2012_val_00032552.JPEG,0.6000000238418579,0.26960885524749756,0.10331427305936813,0.9901596307754517,0.0019572488963603973,0.27610206604003906,0.10331427305936813,0.9829885363578796,0.0032051396556198597,0.2948214113712311,12
pit_b_224,feature_gaussian,29,ILSVRC2012_val_00032623.JPEG,1.0,0.4034897983074188,0.16536325216293335,0.9956318736076355,0.0006001167348586023,0.30869385600090027,0.16536325216293335,0.9915720820426941,0.0008312499267049134,0.4034897983074188,20
pit_b_224,phase_only,28,ILSVRC2012_val_00032552.JPEG,0.8500000238418579,0.20214882493019104,0.0,0.9999998211860657,-2.9802322387695312e-08,0.14918363094329834,0.0,0.9924942851066589,0.0012992442352697253,0.22663775086402893,17
pit_b_224,phase_only,29,ILSVRC2012_val_00032623.JPEG,1.0,0.31065303087234497,0.0,1.000000238418579,-4.470348358154297e-08,0.20071423053741455,0.0,0.9957871437072754,0.0004957368364557624,0.31065303087234497,20
pit_b_224,opponent,30,ILSVRC2012_val_00032646.JPEG,0.0,0.0,0.40838366746902466,0.9614837765693665,0.040861763060092926,0.4254489839076996,0.40838366746902466,0.9557735323905945,0.07570276409387589,0.45399999618530273,0
pit_b_224,opponent,31,ILSVRC2012_val_00032695.JPEG,1.0,0.5934081077575684,0.24524079263210297,0.9894148707389832,0.0015336951473727822,0.405551016330719,0.24524079263210297,0.9872479438781738,0.0032516263891011477,0.5934081077575684,20
pit_b_224,rgb_gaussian,30,ILSVRC2012_val_00032646.JPEG,0.0,0.0,0.39772239327430725,0.9712005853652954,0.03285443037748337,0.39038774371147156,0.39772239327430725,0.9645213484764099,0.05580037459731102,0.4501632750034332,0
pit_b_224,rgb_gaussian,31,ILSVRC2012_val_00032695.JPEG,1.0,0.6103877425193787,0.3332898020744324,0.9915782809257507,0.0033083937596529722,0.5541020631790161,0.3332898020744324,0.9889190793037415,0.005217955447733402,0.6103877425193787,20
pit_b_224,feature_gaussian,30,ILSVRC2012_val_00032646.JPEG,0.45000001788139343,0.30117911100387573,0.252808153629303,0.9858585596084595,0.0050023458898067474,0.3156938850879669,0.252808153629303,0.9766273498535156,0.010973620228469372,0.39452552795410156,9
