source_model,target_model,sample_index,image_name,layer,condition,target_clean_correct,raw_target_gradient_cosine,processed_target_gradient_cosine,raw_target_sign_agreement,processed_target_sign_agreement,one_step_target_logit_drop,one_step_target_loss_increase,one_step_target_prediction_changed
vit_base_patch16_224,visformer_small,28,ILSVRC2012_val_00026189.JPEG,block12,deviation,True,0.0016867178492248058,0.002656117547303438,0.49746227264404297,0.4970437288284302,0.03858661651611328,0.008216515183448792,False
vit_base_patch16_224,visformer_small,29,ILSVRC2012_val_00026202.JPEG,block12,deviation,True,0.006656100042164326,0.006972813978791237,0.5072610974311829,0.5067761540412903,0.03925609588623047,0.016098439693450928,False
vit_base_patch16_224,visformer_small,28,ILSVRC2012_val_00026189.JPEG,block12,random,True,-0.0037949574179947376,-0.00359194353222847,0.498817503452301,0.4980601668357849,-0.004479408264160156,0.003117889165878296,False
vit_base_patch16_224,visformer_small,29,ILSVRC2012_val_00026202.JPEG,block12,random,True,0.00580960139632225,0.006452224217355251,0.502178966999054,0.5021125674247742,-0.04619598388671875,0.0029223114252090454,False
vit_base_patch16_224,visformer_small,28,ILSVRC2012_val_00026189.JPEG,block12,no_drop,True,-0.009078284725546837,-0.009219745174050331,0.5018667578697205,0.5007573366165161,0.16092491149902344,0.037752583622932434,False
vit_base_patch16_224,visformer_small,29,ILSVRC2012_val_00026202.JPEG,block12,no_drop,True,0.005052995402365923,0.005469692405313253,0.5005248188972473,0.5004849433898926,0.025603294372558594,0.012512266635894775,False
vit_base_patch16_224,visformer_small,30,ILSVRC2012_val_00026226.JPEG,block12,selected,True,-0.0004891387652605772,0.0007482952787540853,0.49711015820503235,0.4957682192325592,0.017119407653808594,0.007243111729621887,False
vit_base_patch16_224,visformer_small,31,ILSVRC2012_val_00026280.JPEG,block12,selected,True,0.012567657977342606,0.014375152997672558,0.5035209655761719,0.5048296451568604,0.06278038024902344,0.034844011068344116,False
vit_base_patch16_224,visformer_small,30,ILSVRC2012_val_00026226.JPEG,block12,opposite,True,-0.000891068484634161,-0.0007445216760970652,0.5010895133018494,0.5001461505889893,0.19882488250732422,0.02178674191236496,False
vit_base_patch16_224,visformer_small,31,ILSVRC2012_val_00026280.JPEG,block12,opposite,True,0.008344096131622791,0.010852448642253876,0.5028566122055054,0.503341555595398,0.004969596862792969,0.0035108327865600586,False
vit_base_patch16_224,visformer_small,30,ILSVRC2012_val_00026226.JPEG,block12,deviation,True,-0.007057250011712313,-0.0074198124930262566,0.4966052770614624,0.4964923560619354,0.34366893768310547,0.030150629580020905,False
vit_base_patch16_224,visformer_small,31,ILSVRC2012_val_00026280.JPEG,block12,deviation,True,0.009485457092523575,0.012523200362920761,0.5023849606513977,0.5030027627944946,0.07297325134277344,0.03122618794441223,False
vit_base_patch16_224,visformer_small,30,ILSVRC2012_val_00026226.JPEG,block12,random,True,-0.0011004458647221327,-0.0010513325687497854,0.49811995029449463,0.49695074558258057,0.10370731353759766,0.017560258507728577,False
vit_base_patch16_224,visformer_small,31,ILSVRC2012_val_00026280.JPEG,block12,random,True,-0.001731028431095183,0.0010083862580358982,0.5009433627128601,0.5015478730201721,-0.0024962425231933594,0.01637667417526245,False
vit_base_patch16_224,visformer_small,30,ILSVRC2012_val_00026226.JPEG,block12,no_drop,True,0.0020459583029150963,0.0019929474219679832,0.5029562711715698,0.5026705861091614,0.35491943359375,0.04014129191637039,False
vit_base_patch16_224,visformer_small,31,ILSVRC2012_val_00026280.JPEG,block12,no_drop,True,0.006585390772670507,0.00808717217296362,0.5093404650688171,0.5091677308082581,0.032192230224609375,0.03317943215370178,False
vit_base_patch16_224,visformer_small,32,ILSVRC2012_val_00026315.JPEG,block12,selected,True,-0.0018945835763588548,-0.0028782780282199383,0.501973032951355,0.5008835792541504,-0.054636478424072266,-0.011291831731796265,False
vit_base_patch16_224,visformer_small,33,ILSVRC2012_val_00026328.JPEG,block12,selected,True,0.0035507548600435257,0.004103426821529865,0.5040524005889893,0.5043247938156128,0.03393840789794922,0.011744588613510132,False
vit_base_patch16_224,visformer_small,32,ILSVRC2012_val_00026315.JPEG,block12,opposite,True,-0.004274483770132065,-0.0041951751336455345,0.500225841999054,0.5011559128761292,0.11442852020263672,0.03797242045402527,False
vit_base_patch16_224,visformer_small,33,ILSVRC2012_val_00026328.JPEG,block12,opposite,True,0.008257303386926651,0.008606796152889729,0.5025111436843872,0.5021258592605591,-0.026263713836669922,-0.002402007579803467,False
vit_base_patch16_224,visformer_small,32,ILSVRC2012_val_00026315.JPEG,block12,deviation,True,0.004233126528561115,0.003371422179043293,0.5018003582954407,0.5014615058898926,0.014893531799316406,0.009209781885147095,False
vit_base_patch16_224,visformer_small,33,ILSVRC2012_val_00026328.JPEG,block12,deviation,True,0.009676587767899036,0.010728156194090843,0.5055936574935913,0.5066831707954407,0.1529231071472168,0.0474528968334198,False
vit_base_patch16_224,visformer_small,32,ILSVRC2012_val_00026315.JPEG,block12,random,True,-0.0009212453151121736,-0.0020780935883522034,0.49986714124679565,0.5000464916229248,0.010053634643554688,-0.0022297799587249756,False
vit_base_patch16_224,visformer_small,33,ILSVRC2012_val_00026328.JPEG,block12,random,True,0.0031860212329775095,0.0031882436014711857,0.49971434473991394,0.5006443858146667,0.039363861083984375,0.015566825866699219,False
vit_base_patch16_224,visformer_small,32,ILSVRC2012_val_00026315.JPEG,block12,no_drop,True,-0.002908882452175021,-0.002408037893474102,0.503700315952301,0.503700315952301,0.10049819946289062,0.04821881651878357,False
vit_base_patch16_224,visformer_small,33,ILSVRC2012_val_00026328.JPEG,block12,no_drop,True,-0.00486666290089488,-0.004156128037720919,0.5031754970550537,0.5025842189788818,0.0643620491027832,0.021518975496292114,False
vit_base_patch16_224,visformer_small,34,ILSVRC2012_val_00026332.JPEG,block12,selected,True,0.01693112775683403,0.017757082358002663,0.501953125,0.5016940236091614,0.1574721336364746,0.06176871061325073,False
vit_base_patch16_224,visformer_small,35,ILSVRC2012_val_00026390.JPEG,block12,selected,True,-0.003957903012633324,-0.004661208018660545,0.5037268996238708,0.5044044852256775,0.01832866668701172,0.003979101777076721,False
vit_base_patch16_224,visformer_small,34,ILSVRC2012_val_00026332.JPEG,block12,opposite,True,0.011633336544036865,0.013012560084462166,0.5053478479385376,0.5043247938156128,0.10502767562866211,0.03452509641647339,False
vit_base_patch16_224,visformer_small,35,ILSVRC2012_val_00026390.JPEG,block12,opposite,True,0.000903354724869132,0.0005621182499453425,0.5001527667045593,0.5010562539100647,-0.1626577377319336,-0.023795723915100098,False
vit_base_patch16_224,visformer_small,34,ILSVRC2012_val_00026332.JPEG,block12,deviation,True,0.008162586018443108,0.008674330078065395,0.5004716515541077,0.4999667704105377,-0.033809661865234375,-0.002397477626800537,False
vit_base_patch16_224,visformer_small,35,ILSVRC2012_val_00026390.JPEG,block12,deviation,True,0.0020966685842722654,0.0013128244318068027,0.5023782849311829,0.5030226707458496,0.03986549377441406,0.0075527578592300415,False
vit_base_patch16_224,visformer_small,34,ILSVRC2012_val_00026332.JPEG,block12,random,True,0.003134041093289852,0.004412093665450811,0.4993024468421936,0.5006244778633118,0.0691370964050293,0.027226030826568604,False
vit_base_patch16_224,visformer_small,35,ILSVRC2012_val_00026390.JPEG,block12,random,True,0.003544475883245468,0.0011276304721832275,0.5042184591293335,0.505653440952301,-0.06497764587402344,-0.009111538529396057,False
vit_base_patch16_224,visformer_small,34,ILSVRC2012_val_00026332.JPEG,block12,no_drop,True,0.013642391189932823,0.013742474839091301,0.4999202787876129,0.5003587603569031,0.13563251495361328,0.046629101037979126,False
vit_base_patch16_224,visformer_small,35,ILSVRC2012_val_00026390.JPEG,block12,no_drop,True,-0.0050567565485835075,-0.004723706748336554,0.5018135905265808,0.5028034448623657,-0.08432292938232422,-0.013219848275184631,False
vit_base_patch16_224,visformer_small,36,ILSVRC2012_val_00026397.JPEG,block12,selected,True,-0.005182586144655943,-0.005712219513952732,0.49964791536331177,0.4999202787876129,-0.011744499206542969,-0.0007888376712799072,False
vit_base_patch16_224,visformer_small,37,ILSVRC2012_val_00026436.JPEG,block12,selected,True,0.005450718104839325,0.005001754034310579,0.4996744692325592,0.4996877610683441,-0.5007553100585938,-0.010188581421971321,False
vit_base_patch16_224,visformer_small,36,ILSVRC2012_val_00026397.JPEG,block12,opposite,True,-0.006739003583788872,-0.008507685735821724,0.5017338991165161,0.5002192258834839,0.0007710456848144531,0.0018458664417266846,False
