model,sample_index,image_name,target_mode,map_variant,map_rank_spearman,map_top_half_iou,gradcam_zero
vit_base_patch16_224,35,ILSVRC2012_val_00001645.JPEG,predicted,gradcam_abs,-0.1982787400484085,0.35172414779663086,True
vit_base_patch16_224,36,ILSVRC2012_val_00001648.JPEG,predicted,gradcam_abs,-0.1663619875907898,0.4202898442745209,True
vit_base_patch16_224,37,ILSVRC2012_val_00001655.JPEG,predicted,gradcam_abs,0.3481898903846741,0.15976330637931824,True
vit_base_patch16_224,38,ILSVRC2012_val_00001659.JPEG,predicted,gradcam_abs,-0.09085099399089813,0.3243243098258972,True
vit_base_patch16_224,39,ILSVRC2012_val_00001689.JPEG,predicted,gradcam_abs,-0.29550957679748535,0.4848484992980957,True
vit_base_patch16_224,40,ILSVRC2012_val_00001753.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,41,ILSVRC2012_val_00001925.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,42,ILSVRC2012_val_00002002.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,43,ILSVRC2012_val_00002073.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,44,ILSVRC2012_val_00002159.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,45,ILSVRC2012_val_00002176.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,46,ILSVRC2012_val_00002183.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,47,ILSVRC2012_val_00002184.JPEG,predicted,patch_score,1.0,1.0,True
vit_base_patch16_224,40,ILSVRC2012_val_00001753.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,41,ILSVRC2012_val_00001925.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,42,ILSVRC2012_val_00002002.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,43,ILSVRC2012_val_00002073.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,44,ILSVRC2012_val_00002159.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,45,ILSVRC2012_val_00002176.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,46,ILSVRC2012_val_00002183.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,47,ILSVRC2012_val_00002184.JPEG,predicted,random_uniform,1.0,1.0,True
vit_base_patch16_224,40,ILSVRC2012_val_00001753.JPEG,predicted,gradcam_relu,-0.1889982372522354,0.45185184478759766,True
vit_base_patch16_224,41,ILSVRC2012_val_00001925.JPEG,predicted,gradcam_relu,-0.2316218912601471,0.37062937021255493,True
vit_base_patch16_224,42,ILSVRC2012_val_00002002.JPEG,predicted,gradcam_relu,0.5679956078529358,0.10112359374761581,True
vit_base_patch16_224,43,ILSVRC2012_val_00002073.JPEG,predicted,gradcam_relu,-0.0777151808142662,0.3611111044883728,True
vit_base_patch16_224,44,ILSVRC2012_val_00002159.JPEG,predicted,gradcam_relu,0.5163671970367432,0.13953489065170288,True
vit_base_patch16_224,45,ILSVRC2012_val_00002176.JPEG,predicted,gradcam_relu,0.17965398728847504,0.21739129722118378,True
vit_base_patch16_224,46,ILSVRC2012_val_00002183.JPEG,predicted,gradcam_relu,-0.20751778781414032,0.3802816867828369,True
vit_base_patch16_224,47,ILSVRC2012_val_00002184.JPEG,predicted,gradcam_relu,0.509324312210083,0.15294118225574493,True
vit_base_patch16_224,40,ILSVRC2012_val_00001753.JPEG,predicted,gradcam_signed,-0.1889982372522354,0.45185184478759766,True
vit_base_patch16_224,41,ILSVRC2012_val_00001925.JPEG,predicted,gradcam_signed,-0.2316218912601471,0.37062937021255493,True
vit_base_patch16_224,42,ILSVRC2012_val_00002002.JPEG,predicted,gradcam_signed,0.5679956078529358,0.10112359374761581,True
vit_base_patch16_224,43,ILSVRC2012_val_00002073.JPEG,predicted,gradcam_signed,-0.0777151808142662,0.3611111044883728,True
vit_base_patch16_224,44,ILSVRC2012_val_00002159.JPEG,predicted,gradcam_signed,0.5163671970367432,0.13953489065170288,True
