model,sample_index,image_name,layer,production_global_mode,activation_source,grid_h,grid_w,drop_count,gradcam_true_class,gradcam_alternate_class,gradcam_zero,alternate_gradcam_zero,patch_gradcam_spearman,patch_gradcam_top_half_iou,patch_gradcam_top_drop_iou,production_same_activation_spearman,true_alternate_gradcam_spearman,true_alternate_gradcam_top_drop_iou
cait_s24_224,97,ILSVRC2012_val_00029737.JPEG,block24_gap,gap,blocks[23] output,14,14,29,407,408,False,False,-0.021461641415953636,0.3333333432674408,0.017543859779834747,1.0,-0.02876587025821209,0.23404255509376526
cait_s24_224,98,ILSVRC2012_val_00029766.JPEG,block24_gap,gap,blocks[23] output,14,14,29,897,898,False,False,-0.15755164623260498,0.15294118225574493,0.017543859779834747,1.0,0.07686730474233627,0.2083333283662796
cait_s24_224,99,ILSVRC2012_val_00029780.JPEG,block24_gap,gap,blocks[23] output,14,14,29,434,435,False,False,-0.08844280242919922,0.27272728085517883,0.017543859779834747,1.0,0.28165656328201294,0.13725490868091583
cait_s24_224,100,ILSVRC2012_val_00029781.JPEG,block24_gap,gap,blocks[23] output,14,14,29,643,644,False,False,-0.43567323684692383,0.43065693974494934,0.11538461595773697,1.0,0.41992366313934326,0.05454545468091965
cait_s24_224,101,ILSVRC2012_val_00029802.JPEG,block24_gap,gap,blocks[23] output,14,14,29,772,773,False,False,0.3454039692878723,0.29801324009895325,0.23404255509376526,1.0,-0.446600079536438,0.017543859779834747
cait_s24_224,102,ILSVRC2012_val_00029828.JPEG,block24_gap,gap,blocks[23] output,14,14,29,502,503,False,False,0.3490186333656311,0.3243243098258972,0.11538461595773697,1.0,0.270536869764328,0.2888889014720917
cait_s24_224,103,ILSVRC2012_val_00029884.JPEG,block24_gap,gap,blocks[23] output,14,14,29,672,673,False,False,-0.005168579518795013,0.30666667222976685,0.05454545468091965,1.0,-0.3152037262916565,0.017543859779834747
cait_s24_224,104,ILSVRC2012_val_00029885.JPEG,block24_gap,gap,blocks[23] output,14,14,29,135,136,False,False,0.3852895498275757,0.3154362440109253,0.05454545468091965,1.0,0.4183298945426941,0.1599999964237213
cait_s24_224,105,ILSVRC2012_val_00029919.JPEG,block24_gap,gap,blocks[23] output,14,14,29,954,955,False,False,0.79405677318573,0.7345132827758789,0.18367347121238708,1.0,0.2312696874141693,0.0357142873108387
cait_s24_224,106,ILSVRC2012_val_00029967.JPEG,block24_gap,gap,blocks[23] output,14,14,29,999,0,False,False,0.34099245071411133,0.5555555820465088,0.2888889014720917,1.0,0.16648152470588684,0.05454545468091965
cait_s24_224,107,ILSVRC2012_val_00029975.JPEG,block24_gap,gap,blocks[23] output,14,14,29,615,616,False,False,0.4022456109523773,0.5076923370361328,0.07407407462596893,1.0,-0.03683191537857056,0.18367347121238708
cait_s24_224,108,ILSVRC2012_val_00030022.JPEG,block24_gap,gap,blocks[23] output,14,14,29,384,385,False,False,-0.306033194065094,0.23270440101623535,0.0,1.0,0.11199069768190384,0.07407407462596893
cait_s24_224,109,ILSVRC2012_val_00030088.JPEG,block24_gap,gap,blocks[23] output,14,14,29,174,175,False,False,0.18765470385551453,0.4000000059604645,0.0357142873108387,1.0,0.4163552522659302,0.44999998807907104
cait_s24_224,110,ILSVRC2012_val_00030198.JPEG,block24_gap,gap,blocks[23] output,14,14,29,916,917,False,False,-0.28791049122810364,0.27272728085517883,0.0357142873108387,1.0,0.07418020814657211,0.07407407462596893
cait_s24_224,111,ILSVRC2012_val_00030262.JPEG,block24_gap,gap,blocks[23] output,14,14,29,753,754,False,False,0.15495383739471436,0.43065693974494934,0.1599999964237213,1.0,-0.3617161512374878,0.0357142873108387
cait_s24_224,112,ILSVRC2012_val_00030295.JPEG,block24_gap,gap,blocks[23] output,14,14,29,709,710,False,False,0.21253974735736847,0.34246575832366943,0.5263158082962036,1.0,0.2369992733001709,0.4146341383457184
cait_s24_224,113,ILSVRC2012_val_00030305.JPEG,block24_gap,gap,blocks[23] output,14,14,29,274,275,False,False,0.06707680225372314,0.27272728085517883,0.017543859779834747,1.0,0.14069122076034546,0.2083333283662796
cait_s24_224,114,ILSVRC2012_val_00030443.JPEG,block24_gap,gap,blocks[23] output,14,14,29,866,867,False,False,0.0841284915804863,0.13953489065170288,0.0,1.0,-0.10293331742286682,0.0357142873108387
cait_s24_224,115,ILSVRC2012_val_00030453.JPEG,block24_gap,gap,blocks[23] output,14,14,29,433,434,False,False,-0.24555300176143646,0.4000000059604645,0.05454545468091965,1.0,-0.230630561709404,0.09433962404727936
cait_s24_224,116,ILSVRC2012_val_00030500.JPEG,block24_gap,gap,blocks[23] output,14,14,29,102,103,False,False,-0.148481547832489,0.20245398581027985,0.0,1.0,0.26595795154571533,0.1599999964237213
cait_s24_224,117,ILSVRC2012_val_00030718.JPEG,block24_gap,gap,blocks[23] output,14,14,29,494,495,False,False,0.03145454451441765,0.28947368264198303,0.0357142873108387,1.0,0.0918407216668129,0.017543859779834747
cait_s24_224,118,ILSVRC2012_val_00030719.JPEG,block24_gap,gap,blocks[23] output,14,14,29,55,56,False,False,-0.048189081251621246,0.34246575832366943,0.017543859779834747,1.0,0.3403979539871216,0.44999998807907104
cait_s24_224,119,ILSVRC2012_val_00030809.JPEG,block24_gap,gap,blocks[23] output,14,14,29,780,781,False,False,-0.09762290120124817,0.28947368264198303,0.0357142873108387,1.0,-0.17023006081581116,0.017543859779834747
cait_s24_224,120,ILSVRC2012_val_00030891.JPEG,block24_gap,gap,blocks[23] output,14,14,29,82,83,False,False,0.4697909951210022,0.1666666716337204,0.0,1.0,0.6656966209411621,0.017543859779834747
cait_s24_224,121,ILSVRC2012_val_00030915.JPEG,block24_gap,gap,blocks[23] output,14,14,29,180,181,False,False,0.4983305335044861,0.6198347210884094,0.13725490868091583,1.0,0.35913747549057007,0.09433962404727936
cait_s24_224,122,ILSVRC2012_val_00030940.JPEG,block24_gap,gap,blocks[23] output,14,14,29,131,132,False,False,-0.2378726303577423,0.4100719392299652,0.11538461595773697,1.0,0.3938305377960205,0.23404255509376526
cait_s24_224,123,ILSVRC2012_val_00030991.JPEG,block24_gap,gap,blocks[23] output,14,14,29,349,350,False,False,0.1628573089838028,0.3802816867828369,0.13725490868091583,1.0,0.6176875829696655,0.18367347121238708
cait_s24_224,124,ILSVRC2012_val_00031127.JPEG,block24_gap,gap,blocks[23] output,14,14,29,198,199,False,False,-0.4049852788448334,0.34246575832366943,0.0,1.0,0.08974172174930573,0.13725490868091583
cait_s24_224,125,ILSVRC2012_val_00031152.JPEG,block24_gap,gap,blocks[23] output,14,14,29,633,634,False,False,0.21730031073093414,0.45185184478759766,0.1599999964237213,1.0,-0.3631824254989624,0.07407407462596893
cait_s24_224,126,ILSVRC2012_val_00031252.JPEG,block24_gap,gap,blocks[23] output,14,14,29,228,229,False,False,0.07698842138051987,0.21739129722118378,0.0,1.0,-0.2971782088279724,0.0
cait_s24_224,127,ILSVRC2012_val_00031328.JPEG,block24_gap,gap,blocks[23] output,14,14,29,440,441,False,False,0.02287691831588745,0.2810457646846771,0.0357142873108387,1.0,0.09744441509246826,0.09433962404727936
pit_b_224,0,ILSVRC2012_val_00024479.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,793,794,False,False,-0.2808150053024292,0.3333333432674408,0.0,0.9999999403953552,-0.12586992979049683,0.05263157933950424
pit_b_224,1,ILSVRC2012_val_00024540.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,613,614,True,False,-0.20375457406044006,0.42222222685813904,0.1764705926179886,1.0,0.2977564036846161,0.1111111119389534
pit_b_224,2,ILSVRC2012_val_00024550.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,656,657,False,False,-0.2492215931415558,0.2800000011920929,0.0,1.0,0.15819597244262695,0.1764705926179886
pit_b_224,3,ILSVRC2012_val_00024609.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,68,69,False,False,0.03255493938922882,0.4545454680919647,0.0,1.0,-0.10563186556100845,0.0
pit_b_224,4,ILSVRC2012_val_00024637.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,203,204,True,False,-0.13704213500022888,0.3913043439388275,0.25,0.9999999403953552,0.6480311155319214,0.1111111119389534
pit_b_224,5,ILSVRC2012_val_00024710.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,974,975,False,False,-0.6163918972015381,0.2075471729040146,0.0,0.9999999403953552,-0.26350730657577515,0.0
pit_b_224,6,ILSVRC2012_val_00024753.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,51,52,False,False,-0.5853021740913391,0.12280701845884323,0.0,0.9999999403953552,0.33479851484298706,0.1111111119389534
pit_b_224,7,ILSVRC2012_val_00024781.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,782,783,False,False,-0.40801283717155457,0.2549019753932953,0.0,0.9999998807907104,0.045329660177230835,0.0
pit_b_224,8,ILSVRC2012_val_00024926.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,373,374,False,False,-0.495192289352417,0.18518517911434174,0.0,0.9999999403953552,-0.6145603656768799,0.0
pit_b_224,9,ILSVRC2012_val_00025075.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,129,130,False,False,-0.7077838182449341,0.12280701845884323,0.0,0.9999999403953552,0.2472069263458252,0.0
pit_b_224,10,ILSVRC2012_val_00025315.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,333,334,False,False,-0.3227105736732483,0.30612245202064514,0.0,0.9999999403953552,-0.41057687997817993,0.05263157933950424
pit_b_224,11,ILSVRC2012_val_00025390.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,932,933,False,False,-0.11712455749511719,0.3333333432674408,0.0,0.9999999403953552,0.3065933883190155,0.0
pit_b_224,12,ILSVRC2012_val_00025402.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,500,501,False,False,-0.12326006591320038,0.3333333432674408,0.0,1.0,-0.07463371008634567,0.0
pit_b_224,13,ILSVRC2012_val_00025408.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,669,670,False,False,0.22348898649215698,0.4883720874786377,0.05263157933950424,1.0,-0.1032051220536232,0.05263157933950424
pit_b_224,14,ILSVRC2012_val_00025416.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,569,570,False,False,-0.45393767952919006,0.2549019753932953,0.0,0.9999998807907104,-0.24180400371551514,0.05263157933950424
pit_b_224,15,ILSVRC2012_val_00025440.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,987,988,False,False,-0.760073184967041,0.12280701845884323,0.0,0.9999999403953552,-0.8357599973678589,0.0
pit_b_224,16,ILSVRC2012_val_00025446.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,994,995,False,False,0.02390109933912754,0.30612245202064514,0.0,0.9999999403953552,-0.5614469051361084,0.0
pit_b_224,17,ILSVRC2012_val_00025563.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,691,692,True,False,-0.19418497383594513,0.3913043439388275,0.1764705926179886,0.9999999403953552,0.30036628246307373,0.1111111119389534
pit_b_224,18,ILSVRC2012_val_00025800.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,390,391,False,False,-0.13223442435264587,0.23076923191547394,0.0,0.9999999403953552,-0.1547161042690277,0.0
pit_b_224,19,ILSVRC2012_val_00025844.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,616,617,False,False,-0.5456959009170532,0.2075471729040146,0.0,1.0,0.6191849708557129,0.3333333432674408
pit_b_224,20,ILSVRC2012_val_00025851.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,251,252,False,False,-0.2707875370979309,0.16363635659217834,0.0,0.9999999403953552,-0.014056773856282234,0.0
pit_b_224,21,ILSVRC2012_val_00025907.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,837,838,False,False,0.3448718190193176,0.30612245202064514,0.1764705926179886,0.9999999403953552,0.6104395389556885,0.1111111119389534
pit_b_224,22,ILSVRC2012_val_00025989.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,621,622,False,False,0.3393772840499878,0.42222222685813904,0.3333333432674408,0.9999999403953552,0.15842489898204803,0.0
pit_b_224,23,ILSVRC2012_val_00026068.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,95,96,False,False,-0.3878662586212158,0.3913043439388275,0.0,1.0,-0.22445054352283478,0.0
pit_b_224,24,ILSVRC2012_val_00026088.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,684,685,False,False,0.12738095223903656,0.523809552192688,0.0,0.9999998807907104,-0.2799908220767975,0.0
pit_b_224,25,ILSVRC2012_val_00026113.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,509,510,False,False,-0.4661629796028137,0.30612245202064514,0.0,0.9999999403953552,-0.18923988938331604,0.05263157933950424
pit_b_224,26,ILSVRC2012_val_00026139.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,127,128,False,False,-0.8669871091842651,0.06666667014360428,0.0,0.9999999403953552,0.3624541759490967,0.05263157933950424
pit_b_224,27,ILSVRC2012_val_00026145.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,527,528,False,False,0.3683607876300812,0.523809552192688,0.1111111119389534,0.9999999403953552,0.18415749073028564,0.1111111119389534
pit_b_224,28,ILSVRC2012_val_00026189.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,404,405,False,False,0.0972527414560318,0.4883720874786377,0.1111111119389534,1.0,-0.06904760748147964,0.05263157933950424
pit_b_224,29,ILSVRC2012_val_00026202.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,35,36,False,True,-0.6540292501449585,0.3333333432674408,0.0,0.9999999403953552,0.8643772602081299,0.0
pit_b_224,30,ILSVRC2012_val_00026226.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,549,550,False,False,0.13942307233810425,0.3333333432674408,0.1111111119389534,0.9999998807907104,0.41721606254577637,0.4285714328289032
pit_b_224,31,ILSVRC2012_val_00026280.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,408,409,False,False,-0.37472525238990784,0.3333333432674408,0.05263157933950424,0.9999998807907104,-0.1735347956418991,0.3333333432674408
pit_b_224,32,ILSVRC2012_val_00026315.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,804,805,False,False,-0.4516483545303345,0.23076923191547394,0.0,0.9999999403953552,0.1966574788093567,0.0
pit_b_224,33,ILSVRC2012_val_00026328.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,422,423,False,False,-0.555494487285614,0.1428571492433548,0.0,0.9999998807907104,-0.42733514308929443,0.0
pit_b_224,34,ILSVRC2012_val_00026332.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,473,474,True,False,-0.21597984433174133,0.42222222685813904,0.6666666865348816,0.9999998807907104,0.5281593203544617,0.0
pit_b_224,35,ILSVRC2012_val_00026390.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,341,342,False,False,0.17541208863258362,0.30612245202064514,0.1111111119389534,1.0,0.7783424258232117,0.3333333432674408
pit_b_224,36,ILSVRC2012_val_00026397.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,0,1,False,True,-0.2960164546966553,0.2800000011920929,0.0,1.0,-0.22504577040672302,0.0
pit_b_224,37,ILSVRC2012_val_00026436.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,733,734,False,False,0.3133241534233093,0.2800000011920929,0.05263157933950424,0.9999999403953552,0.3083791136741638,0.1764705926179886
pit_b_224,38,ILSVRC2012_val_00026490.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,4,5,False,False,0.10045786947011948,0.4545454680919647,0.05263157933950424,1.0,-0.39148348569869995,0.0
pit_b_224,39,ILSVRC2012_val_00026510.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,140,141,False,False,-0.4536172151565552,0.30612245202064514,0.0,0.9999999403953552,0.5102106332778931,0.05263157933950424
pit_b_224,40,ILSVRC2012_val_00026559.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,891,892,True,False,-0.022664830088615417,0.3617021143436432,0.1764705926179886,0.9999998807907104,0.1021520122885704,0.3333333432674408
pit_b_224,41,ILSVRC2012_val_00026627.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,401,402,False,False,0.040934041142463684,0.42222222685813904,0.1111111119389534,0.9999999403953552,-0.4993589520454407,0.05263157933950424
pit_b_224,42,ILSVRC2012_val_00026692.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,165,166,False,False,0.04418496787548065,0.2800000011920929,0.0,0.9999999403953552,-0.1141941249370575,0.0
pit_b_224,43,ILSVRC2012_val_00026737.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,371,372,True,False,0.19001832604408264,0.30612245202064514,0.05263157933950424,0.9999999403953552,0.40132778882980347,0.1764705926179886
pit_b_224,44,ILSVRC2012_val_00026743.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,717,718,False,False,-0.16089743375778198,0.42222222685813904,0.0,0.9999999403953552,-0.08374541997909546,0.1764705926179886
pit_b_224,45,ILSVRC2012_val_00026754.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,880,881,False,False,-0.7051739692687988,0.16363635659217834,0.0,1.0,-0.4899725019931793,0.0
pit_b_224,46,ILSVRC2012_val_00026803.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,205,206,False,True,-0.3453296720981598,0.3333333432674408,0.0,0.9999998807907104,0.5994047522544861,0.0
pit_b_224,47,ILSVRC2012_val_00026901.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,41,42,False,False,-0.6386904716491699,0.12280701845884323,0.0,0.9999999403953552,0.485576868057251,0.25
pit_b_224,48,ILSVRC2012_val_00026916.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,859,860,False,True,-0.46804025769233704,0.18518517911434174,0.0,0.9999998807907104,0.10682234168052673,0.0
pit_b_224,49,ILSVRC2012_val_00026925.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,118,119,False,False,-0.2808607816696167,0.2800000011920929,0.0,0.9999999403953552,0.2532051205635071,0.1111111119389534
pit_b_224,50,ILSVRC2012_val_00026972.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,750,751,False,False,-0.3364468812942505,0.2549019753932953,0.05263157933950424,0.9999998807907104,0.15929487347602844,0.1764705926179886
pit_b_224,51,ILSVRC2012_val_00027124.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,264,265,True,False,-0.21195054054260254,0.3617021143436432,0.1764705926179886,0.9999999403953552,0.25869959592819214,0.1111111119389534
pit_b_224,52,ILSVRC2012_val_00027141.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,894,895,False,False,-0.4157508611679077,0.2075471729040146,0.0,0.9999999403953552,-0.08475272357463837,0.1111111119389534
pit_b_224,53,ILSVRC2012_val_00027148.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,61,62,False,False,-0.5056776404380798,0.18518517911434174,0.0,0.9999999403953552,-0.05911170691251755,0.0
pit_b_224,54,ILSVRC2012_val_00027201.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,694,695,False,False,-0.056959718465805054,0.4545454680919647,0.0,1.0,0.4971153736114502,0.6666666865348816
pit_b_224,55,ILSVRC2012_val_00027287.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,445,446,False,False,0.0014651995152235031,0.42222222685813904,0.1111111119389534,0.9999999403953552,0.41204211115837097,0.3333333432674408
pit_b_224,56,ILSVRC2012_val_00027348.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,164,165,False,False,0.16249999403953552,0.3333333432674408,0.1764705926179886,0.9999999403953552,-0.02078753337264061,0.0
pit_b_224,57,ILSVRC2012_val_00027385.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,497,498,False,False,-0.5318223237991333,0.18518517911434174,0.0,1.0,-0.08580586314201355,0.0
pit_b_224,58,ILSVRC2012_val_00027498.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,14,15,False,False,-0.3966117203235626,0.2549019753932953,0.0,0.9999998807907104,-0.11286629736423492,0.0
pit_b_224,59,ILSVRC2012_val_00027530.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,985,986,False,False,-0.5032508969306946,0.18518517911434174,0.0,1.0,-0.6413003206253052,0.05263157933950424
pit_b_224,60,ILSVRC2012_val_00027633.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,5,6,False,False,-0.8071886301040649,0.1034482792019844,0.0,0.9999999403953552,-0.07293955981731415,0.0
pit_b_224,61,ILSVRC2012_val_00027636.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,648,649,False,False,0.10897435247898102,0.2549019753932953,0.1111111119389534,1.0,0.5760072469711304,0.1764705926179886
pit_b_224,62,ILSVRC2012_val_00027657.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,104,105,False,False,-0.5563644170761108,0.18518517911434174,0.0,0.9999999403953552,-0.018681323155760765,0.05263157933950424
pit_b_224,63,ILSVRC2012_val_00027790.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,66,67,False,False,-0.06776556372642517,0.3333333432674408,0.0,0.9999999403953552,0.5730768442153931,0.25
pit_b_224,64,ILSVRC2012_val_00027793.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,848,849,False,False,0.28539374470710754,0.3913043439388275,0.1764705926179886,0.9999999403953552,-0.17353478074073792,0.05263157933950424
pit_b_224,65,ILSVRC2012_val_00027955.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,354,355,False,False,-0.2566849887371063,0.30612245202064514,0.0,0.9999999403953552,-0.2750915586948395,0.0
pit_b_224,66,ILSVRC2012_val_00028029.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,930,931,False,True,-0.4039377272129059,0.23076923191547394,0.0,0.9999998807907104,0.1904304027557373,0.05263157933950424
pit_b_224,67,ILSVRC2012_val_00028103.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,233,234,False,False,-0.02362637221813202,0.3333333432674408,0.05263157933950424,0.9999999403953552,0.17513735592365265,0.25
pit_b_224,68,ILSVRC2012_val_00028201.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,844,845,False,False,-0.14070512354373932,0.3617021143436432,0.05263157933950424,0.9999999403953552,-0.4624083638191223,0.0
pit_b_224,69,ILSVRC2012_val_00028333.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,637,638,False,False,0.04418497160077095,0.30612245202064514,0.05263157933950424,0.9999998807907104,0.3841574788093567,0.1111111119389534
pit_b_224,70,ILSVRC2012_val_00028359.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,448,449,False,False,-0.2789835035800934,0.2075471729040146,0.0,0.9999999403953552,-0.13722525537014008,0.0
pit_b_224,71,ILSVRC2012_val_00028377.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,653,654,False,False,-0.32110804319381714,0.18518517911434174,0.05263157933950424,1.0,0.09464286267757416,0.4285714328289032
pit_b_224,72,ILSVRC2012_val_00028502.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,498,499,False,False,-0.16799449920654297,0.523809552192688,0.05263157933950424,0.9999999403953552,0.2666208744049072,0.05263157933950424
pit_b_224,73,ILSVRC2012_val_00028524.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,17,18,False,False,-0.2094780057668686,0.4883720874786377,0.0,1.0,-0.0704670250415802,0.0
pit_b_224,74,ILSVRC2012_val_00028528.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,716,717,False,False,-0.14697802066802979,0.4545454680919647,0.0,0.9999999403953552,0.6711995601654053,0.0
pit_b_224,75,ILSVRC2012_val_00028576.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,596,597,False,False,-0.3772435784339905,0.2549019753932953,0.0,0.9999999403953552,0.24931320548057556,0.25
pit_b_224,76,ILSVRC2012_val_00028592.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,551,552,False,False,-0.04294870048761368,0.30612245202064514,0.1111111119389534,0.9999998807907104,0.4682691991329193,0.4285714328289032
pit_b_224,77,ILSVRC2012_val_00028608.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,730,731,True,False,-0.468681275844574,0.6410256624221802,0.1764705926179886,0.9999999403953552,0.18241757154464722,0.1111111119389534
pit_b_224,78,ILSVRC2012_val_00028696.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,597,598,False,True,0.02934981882572174,0.30612245202064514,0.0,0.9999998807907104,0.2577380836009979,0.0
pit_b_224,79,ILSVRC2012_val_00028779.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,74,75,False,False,-0.44807690382003784,0.18518517911434174,0.1111111119389534,0.9999999403953552,-0.3927655518054962,0.0
pit_b_224,80,ILSVRC2012_val_00028825.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,344,345,False,False,-0.4534798264503479,0.16363635659217834,0.0,0.9999999403953552,-0.5075548887252808,0.05263157933950424
pit_b_224,81,ILSVRC2012_val_00028835.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,812,813,False,False,0.10343404859304428,0.3617021143436432,0.1764705926179886,1.0,0.1835164725780487,0.05263157933950424
pit_b_224,82,ILSVRC2012_val_00028870.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,261,262,False,False,-0.1546703279018402,0.3913043439388275,0.1111111119389534,0.9999998807907104,0.15641023218631744,0.1111111119389534
pit_b_224,83,ILSVRC2012_val_00028887.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,740,741,False,False,-0.3026098906993866,0.2800000011920929,0.05263157933950424,1.0,-0.0724358856678009,0.05263157933950424
pit_b_224,84,ILSVRC2012_val_00028920.JPEG,stage3_block2,cls,transformers[2].blocks[2] input (=block[1] output),8,8,10,133,134,False,False,0.3036629855632782,0.2800000011920929,0.05263157933950424,0.9999999403953552,0.3922618627548218,0.1111111119389534
