model,sample_index,image_name,target_mode,selector,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,map_rank_spearman,map_top_half_iou,candidate_zero_gradcam
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_signed,0.15,2,True,0.10974311828613281,0.13117647171020508,False,0.3552040755748749,0.4117647111415863,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_signed,0.15,2,True,0.5418963432312012,0.21478557586669922,False,0.2607142925262451,0.4545454680919647,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_signed,0.15,2,True,0.42719078063964844,0.17200690507888794,False,-0.003673469414934516,0.29729729890823364,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_signed,0.15,2,True,0.07472991943359375,0.015300899744033813,False,0.07469388097524643,0.37142857909202576,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_signed,0.15,2,True,-0.09998321533203125,-0.030270904302597046,False,-0.029999999329447746,0.29729729890823364,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_signed,0.15,2,True,0.1876239776611328,0.03552982211112976,False,0.23775510489940643,0.4117647111415863,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_signed,0.15,3,True,-0.09807300567626953,-0.03218114376068115,False,-0.25010204315185547,0.2631579041481018,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_signed,0.15,3,True,0.4656810760498047,0.04888347536325455,False,0.21704082190990448,0.37142857909202576,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_signed,0.15,3,True,0.3813323974609375,0.3567153811454773,False,0.3552040755748749,0.4117647111415863,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_signed,0.15,3,True,0.14106416702270508,0.06644731760025024,False,0.2607142925262451,0.4545454680919647,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_signed,0.15,3,True,0.1795501708984375,0.05932039022445679,False,-0.003673469414934516,0.29729729890823364,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_signed,0.15,3,True,0.04488658905029297,0.0102786123752594,False,0.07469388097524643,0.37142857909202576,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_signed,0.15,3,True,-0.21008586883544922,-0.057567298412323,False,-0.029999999329447746,0.29729729890823364,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_signed,0.15,3,True,0.4707794189453125,0.1007680594921112,False,0.23775510489940643,0.4117647111415863,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_abs,0.15,0,True,-0.06701183319091797,-0.028980493545532227,False,-0.25010204315185547,0.2631579041481018,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_abs,0.15,0,True,0.12685298919677734,0.016609221696853638,False,0.21704082190990448,0.37142857909202576,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_abs,0.15,0,True,0.10540914535522461,0.08226090669631958,False,0.3552040755748749,0.4117647111415863,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_abs,0.15,0,True,0.6160659790039062,0.2473222017288208,False,0.2607142925262451,0.4545454680919647,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_abs,0.15,0,True,0.2525215148925781,0.09072792530059814,False,-0.003673469414934516,0.29729729890823364,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_abs,0.15,0,True,0.04931163787841797,0.01090770959854126,False,0.07469388097524643,0.37142857909202576,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_abs,0.15,0,True,-0.21791839599609375,-0.061340898275375366,False,-0.029999999329447746,0.29729729890823364,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_abs,0.15,0,True,0.05817890167236328,0.00799471139907837,False,0.23775510489940643,0.4117647111415863,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_abs,0.15,1,True,-0.1924118995666504,-0.054093778133392334,False,-0.25010204315185547,0.2631579041481018,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_abs,0.15,1,True,0.6047201156616211,0.08385420590639114,False,0.21704082190990448,0.37142857909202576,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_abs,0.15,1,True,-0.25922536849975586,-0.18976914882659912,False,0.3552040755748749,0.4117647111415863,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_abs,0.15,1,True,-0.07701492309570312,-0.06543630361557007,False,0.2607142925262451,0.4545454680919647,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_abs,0.15,1,True,0.10925960540771484,0.036918699741363525,False,-0.003673469414934516,0.29729729890823364,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_abs,0.15,1,True,0.008451461791992188,0.00450626015663147,False,0.07469388097524643,0.37142857909202576,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_abs,0.15,1,True,-0.19646835327148438,-0.0536971390247345,False,-0.029999999329447746,0.29729729890823364,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_abs,0.15,1,True,0.5097455978393555,0.10436069965362549,False,0.23775510489940643,0.4117647111415863,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_abs,0.15,2,True,-0.40851736068725586,-0.1077389270067215,False,-0.25010204315185547,0.2631579041481018,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_abs,0.15,2,True,-0.4686250686645508,-0.037355124950408936,False,0.21704082190990448,0.37142857909202576,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_abs,0.15,2,True,-0.21394109725952148,-0.1254204511642456,False,0.3552040755748749,0.4117647111415863,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_abs,0.15,2,True,0.2445387840270996,0.07638871669769287,False,0.2607142925262451,0.4545454680919647,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_abs,0.15,2,True,0.16571044921875,0.0607457160949707,False,-0.003673469414934516,0.29729729890823364,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_abs,0.15,2,True,0.02251911163330078,0.006690561771392822,False,0.07469388097524643,0.37142857909202576,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_abs,0.15,2,True,-0.08870506286621094,-0.02740827202796936,False,-0.029999999329447746,0.29729729890823364,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_abs,0.15,2,True,0.4886131286621094,0.09699955582618713,False,0.23775510489940643,0.4117647111415863,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,gradcam_abs,0.15,3,True,-0.43959760665893555,-0.112638920545578,False,-0.25010204315185547,0.2631579041481018,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,gradcam_abs,0.15,3,True,0.2474374771118164,0.039228908717632294,False,0.21704082190990448,0.37142857909202576,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,gradcam_abs,0.15,3,True,0.05626106262207031,0.009371578693389893,False,0.3552040755748749,0.4117647111415863,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,gradcam_abs,0.15,3,True,0.13978242874145508,0.02042531967163086,False,0.2607142925262451,0.4545454680919647,0.0
visformer_small,4,ILSVRC2012_val_00000120.JPEG,predicted,gradcam_abs,0.15,3,True,0.2148752212524414,0.07959961891174316,False,-0.003673469414934516,0.29729729890823364,0.0
visformer_small,5,ILSVRC2012_val_00000138.JPEG,predicted,gradcam_abs,0.15,3,True,-0.0060253143310546875,-0.002655625343322754,False,0.07469388097524643,0.37142857909202576,0.0
visformer_small,6,ILSVRC2012_val_00000166.JPEG,predicted,gradcam_abs,0.15,3,True,-0.18535995483398438,-0.053905367851257324,False,-0.029999999329447746,0.29729729890823364,0.0
visformer_small,7,ILSVRC2012_val_00000262.JPEG,predicted,gradcam_abs,0.15,3,True,0.055561065673828125,0.005984768271446228,False,0.23775510489940643,0.4117647111415863,0.0
visformer_small,0,ILSVRC2012_val_00000031.JPEG,predicted,random_uniform,0.15,0,True,-0.11130523681640625,-0.03903400897979736,False,1.0,1.0,0.0
visformer_small,1,ILSVRC2012_val_00000081.JPEG,predicted,random_uniform,0.15,0,True,0.16802406311035156,0.018474258482456207,False,1.0,1.0,0.0
visformer_small,2,ILSVRC2012_val_00000102.JPEG,predicted,random_uniform,0.15,0,True,-0.5606083869934082,-0.31011295318603516,False,1.0,1.0,0.0
visformer_small,3,ILSVRC2012_val_00000117.JPEG,predicted,random_uniform,0.15,0,True,0.17083358764648438,0.0442347526550293,False,1.0,1.0,0.0
