model,sample_index,image_name,strategy,drop_ratio,repeat,clean_correct,route_logit_drop,route_loss_increase,route_prediction_changed,global_feature_shift,kept_local_feature_shift,kept_score_abs_change,gradient_cosine,gradient_norm_ratio
cait_s24_224,55,ILSVRC2012_val_00002733.JPEG,score_deviation_extreme,0.15,2,True,0.44460105895996094,0.06121674180030823,False,0.05586773157119751,0.07491709291934967,0.024416033178567886,-0.0011587990447878838,8.265371322631836
cait_s24_224,48,ILSVRC2012_val_00002311.JPEG,score_deviation_extreme,0.15,3,True,-0.06122875213623047,-0.0035442784428596497,False,0.003381192684173584,0.09541118890047073,0.014277941547334194,-0.029665756970643997,6.738918781280518
cait_s24_224,49,ILSVRC2012_val_00002347.JPEG,score_deviation_extreme,0.15,3,True,-0.06746673583984375,0.008134797215461731,False,0.054341793060302734,0.12223369628190994,0.024042222648859024,-0.004241159185767174,1.7173564434051514
cait_s24_224,50,ILSVRC2012_val_00002464.JPEG,score_deviation_extreme,0.15,3,True,0.013448715209960938,0.00843510776758194,False,0.007929682731628418,0.049156077206134796,0.011407509446144104,0.06560958921909332,4.528685569763184
cait_s24_224,51,ILSVRC2012_val_00002533.JPEG,score_deviation_extreme,0.15,3,True,0.25000762939453125,0.0663318783044815,False,0.2575032114982605,0.08637382090091705,0.035318177193403244,0.10112379491329193,5.8611297607421875
cait_s24_224,52,ILSVRC2012_val_00002583.JPEG,score_deviation_extreme,0.15,3,True,-0.16084575653076172,0.06563663482666016,False,0.09234416484832764,0.11436081677675247,0.01940159872174263,0.020750148221850395,30.96970558166504
cait_s24_224,53,ILSVRC2012_val_00002614.JPEG,score_deviation_extreme,0.15,3,True,-0.2556753158569336,-0.01830115169286728,False,0.012294471263885498,0.11204879730939865,0.015142629854381084,0.03184960037469864,2.270216464996338
cait_s24_224,54,ILSVRC2012_val_00002716.JPEG,score_deviation_extreme,0.15,3,True,-0.047133445739746094,0.020251139998435974,False,0.011151373386383057,0.1616874635219574,0.01988709717988968,0.08891183137893677,2.95090389251709
cait_s24_224,55,ILSVRC2012_val_00002733.JPEG,score_deviation_extreme,0.15,3,True,0.44460105895996094,0.06121674180030823,False,0.05586773157119751,0.07491709291934967,0.024416033178567886,-0.0011588068446144462,8.265369415283203
cait_s24_224,56,ILSVRC2012_val_00002734.JPEG,high_score_extreme,0.15,0,True,0.0588531494140625,0.009718727320432663,False,0.007554054260253906,0.06167484074831009,0.015474040061235428,0.05371494218707085,3.8978934288024902
cait_s24_224,57,ILSVRC2012_val_00002815.JPEG,high_score_extreme,0.15,0,True,0.3378791809082031,0.03997204452753067,False,0.02426624298095703,0.10179853439331055,0.015278743579983711,0.07128459960222244,0.8022047877311707
cait_s24_224,58,ILSVRC2012_val_00002932.JPEG,high_score_extreme,0.15,0,True,-0.23612213134765625,-0.022624455392360687,False,0.005085170269012451,0.07693047821521759,0.013034088537096977,0.049182482063770294,0.7799988389015198
cait_s24_224,59,ILSVRC2012_val_00003096.JPEG,high_score_extreme,0.15,0,True,0.2940855026245117,0.03458377718925476,False,0.03849714994430542,0.21013197302818298,0.02730531245470047,0.1805328130722046,1.2073310613632202
